"","mz","intensity","molecular_formula","compound_name","compound_id","moduleColor","GS.Treatment","p.GS.Treatment","MM.magenta","p.MM.magenta","MM.yellow","p.MM.yellow","MM.blue","p.MM.blue","MM.pink","p.MM.pink","MM.grey","p.MM.grey","MM.turquoise","p.MM.turquoise","MM.green","p.MM.green","MM.red","p.MM.red","MM.greenyellow","p.MM.greenyellow","MM.black","p.MM.black","MM.purple","p.MM.purple","MM.brown","p.MM.brown"
"262.1589755","262.1589755",545760.57,"","None||None","None||None","grey",-0.0187823741253265,0.892766861801327,0.396786778788574,0.0029727665547863,-0.352594141785241,0.00892351886860501,-0.386176942348843,0.00392394823828594,0.0675927627693731,0.627224497222597,0.169811779684259,0.219598187619079,0.0269477139314998,0.846625383046631,-0.105405305140193,0.448115551834916,-0.168578003676937,0.223015955004798,-0.432579333087512,0.00108772639899559,-0.258958876818019,0.058648611642078,-0.222113947217877,0.106475074865474,0.110524806601416,0.426249546907068
"281.0992522","281.0992522",648635.2,"C8H21NO6P||C8H11NO6","sn-Glycero-3-phosphocholine||2-(Hydroxymethyl)-3-(acetamidomethylene)succinate","C00670||C04690","grey",0.0182650737469507,0.895703634658212,-0.23482578736525,0.0874094650174732,0.452602671299021,0.000589845984437323,-0.0302166780168073,0.828286144444698,-0.137975532809692,0.319758829406134,-0.26424893763102,0.0534999587837804,0.383616747518751,0.00419021232157176,-0.130466464986439,0.347051876147115,-0.000270513569337238,0.998451031101678,0.200828265194207,0.145356522929143,0.458962473010455,0.000481812978908135,0.00948627016061684,0.945722004185502,-0.157689931077275,0.254783327426807
"346.1247265","346.1247265",2664983.36,"C11H16N2O8","N-Acetylaspartylglutamate||None","C12270||None","grey",-0.0172768739438572,0.901317583132065,0.304286216930257,0.0252826639079933,-0.34137706589311,0.0115272532012499,0.173619579855206,0.209280644457428,0.3327257021358,0.0139596311234309,0.0867601836849793,0.532749401569374,-0.289186918856532,0.03392988799071,-0.143495069103771,0.300591926559071,-0.016078136028763,0.908134007004182,-0.00946010942748962,0.94587146571415,-0.429620143535951,0.00118698644626569,0.0653010415003453,0.638972620154702,0.00070866066101398,0.995942202080213
"342.2259515","342.2259515",4321575.55,"","","","grey",0.0168784518051107,0.903582385207117,-0.308359379016333,0.0232963423406312,0.375124985878112,0.00519071994442929,0.0357680019284594,0.797354756491149,0.0479878605238585,0.73040665977331,-0.53358857437693,3.25645781720062e-05,-0.217802478600414,0.113621275163112,-0.105715044277977,0.446775295708151,0.348718941279399,0.00975858667821327,0.355500299405583,0.00833860897622924,0.132502103054777,0.339514692996264,0.189858771181863,0.169109821809518,0.210489250515921,0.12657365270851
"287.0877185","287.0877185",1540704.1,"C10H9NO5||C10H9NO5||C10H9NO5||C11H16N2O8","7,8-Dihydro-7,8-dihydroxykynurenate||4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate||4-(2-Amino-5-hydroxyphenyl)-2,4-dioxobutanoate||N-Acetylaspartylglutamate","C01249||C05645||C05652||C12270","grey",-0.0166220714476497,0.905040164934804,-0.624669273149829,4.45719315268329e-07,0.504667024444354,9.96718282289278e-05,-0.13164917790063,0.342660251813564,0.0127132706764826,0.927301317635963,-0.128421934299679,0.354725167052535,0.529491028183875,3.83960926714951e-05,-0.118466242874588,0.393556210651863,0.295039355929489,0.0303247794743016,0.265286883598875,0.0525340998594911,0.651047911679924,9.80756842713856e-08,0.0960589471342275,0.489584572395237,-0.33535969131416,0.0131763704618239
"334.2587888","334.2587888",1831628.506,"","","","grey",0.0161033889517518,0.907990340974717,-0.0971306104350586,0.484730224015208,0.451039586629416,0.000619545745076188,0.457961440341796,0.00049753171385586,0.133616185915459,0.335433167617077,-0.130982186888884,0.345132650707278,0.295076086738864,0.0303032044397481,-0.485636933005774,0.000197338951872756,-0.147550112239197,0.286994520705338,0.314652255171449,0.0204868330745345,0.0449163110089549,0.747069555390869,0.473260634798429,0.000301312659973253,-0.511654070465547,7.67707574707488e-05
"291.6351408","291.6351408",520494.785,"","","","grey",0.0158215985476977,0.909593635150906,-0.369495944174201,0.00596419035366611,0.100593561249809,0.469218654130275,0.143717938517175,0.299833953441721,0.0521974188473605,0.707770748283028,0.264976298511531,0.052821618969555,0.365421843073864,0.0065851655869855,-0.0287776282392049,0.836348779818248,0.0434285630248367,0.755182450005589,0.115844082004436,0.404184371297576,0.190556304866259,0.167520067117473,0.13615517712806,0.326246566319803,-0.413368064632301,0.00189135618289149
"221.1858029","221.1858029",3149312.81,"","","","grey",0.0157085620793801,0.910236876088859,-0.0510248570250717,0.714051753065583,0.0752887033078191,0.588452376948888,-0.1332646310363,0.336717789025518,0.302053394906329,0.0264306230202014,-0.123976656755798,0.37176399747939,-0.0868859369689187,0.532153440697425,0.0132557842019576,0.924207935805595,0.263847446520486,0.0538774053312974,0.0429927035317803,0.757564269752017,0.0116472033894964,0.933383040213907,0.0835485273689464,0.548080046814806,0.100289184658202,0.470571270654786
"215.0482364","215.0482364",257871.05,"","","","grey",-0.0156314419300438,0.9106757658233,0.128883350412499,0.352984414036023,-0.301702611171836,0.0266148843099371,-0.373103165429411,0.00545775920068746,0.24639293041916,0.072487097443032,-0.152763034661733,0.27011597589,-0.489351541619423,0.00017324840168615,0.263537417260873,0.0541703415397511,0.393814883561104,0.00321606690663939,-0.0431281467728229,0.756823879282423,-0.130502469585934,0.346917673681995,-0.208810540973839,0.129698385367058,0.530117148763272,3.74468280976887e-05
"294.1294885","294.1294885",1190178.3,"C19H19FN2O","None||None||None||None||None||None||None||None||None||Demethylcitalopram||None||None||None||None","None||None||None||None||None||None||None||None||None||C16608||None||None||None||None","grey",-0.0155891721060737,0.91091633405873,0.29816032514127,0.028536690505738,-0.524215472798109,4.73200769648889e-05,0.162655141943729,0.239937172939171,-0.0447555702428892,0.747944804777436,0.745446290375348,1.00705085659821e-10,0.179297954906221,0.194535610220879,0.265123204360815,0.05268546455729,-0.439505875524184,0.000883899689121546,-0.467165652825373,0.000368984491357165,-0.269011295434955,0.0491842014600979,-0.292171882572365,0.032049069250407,-0.240621058836501,0.0796578410808363
"288.1917342","288.1917342",7049475.45,"C12H21N3O3","L-Pyrrolysine","C16138","grey",-0.0154034397976018,0.91197347716564,-0.0884232331857318,0.524894598890904,-0.00218273762722341,0.987502066764129,-0.304896138842767,0.0249764707892798,-0.390047595610994,0.00354969418836927,0.13935943867819,0.314881811081593,0.231275578534822,0.0924423710125852,0.381827633948315,0.00438560411029004,-0.0635021071513183,0.648256759160108,-0.182597341755883,0.18631600061876,0.389451277803336,0.00360521450827112,-0.0266204602003016,0.848465929113828,0.0870243869445941,0.531497687900238
"261.808279","261.808279",333715.655,"","","","grey",-0.0153997901480881,0.911994251603935,0.235822619851446,0.0860356280959314,-0.226509114039791,0.0995513539466169,-0.0213394734939315,0.878271622646019,0.260902564791835,0.0567123430852376,-0.158254923135389,0.253063402049324,-0.435703359678943,0.000991081929170945,-0.282413116914577,0.0385395144716789,0.07169817497552,0.606408018772645,-0.0547791740241639,0.69400954725487,-0.47980140755691,0.000241405745896689,-0.183178568515882,0.184894227604621,0.225086320987995,0.101753418686265
"310.1395899","310.1395899",2614760.7,"C10H18N2O5||C10H18N2O5","2,4-Bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose||2,4-Diacetamido-2,4,6-trideoxy-D-mannopyranose","C19972||C20424","grey",-0.0153229602427974,0.912431594288153,0.362155641874077,0.00712303695501362,-0.478678766162169,0.000250846789403617,0.18307161085121,0.185155276201685,-0.137143607800439,0.322713570522586,0.615352987081538,7.36125443493194e-07,0.276113665816964,0.0432785460413239,-0.202631251129053,0.141702524891479,-0.616544918308518,6.90983672882612e-07,-0.456340956275858,0.000523963182264521,-0.408933359267898,0.00213929537107546,-0.160753599766506,0.245551290065926,-0.357111795849712,0.00802884741084013
"404.7304665","404.7304665",1912433.6,"","","","grey",-0.0152412494136701,0.912896749150402,0.0891687091149348,0.521392401411243,-0.102653044714018,0.460121614420933,0.0859314272811195,0.536685165214644,-0.174706571767129,0.206398945124762,-0.167434800547403,0.226215645598126,-0.372687053826995,0.00551418836278083,0.000127962246791252,0.999267283949011,0.0551989012084689,0.691781416344935,0.0801568305470581,0.564496383549719,-0.29317027921109,0.0314396773785922,0.0207980844561477,0.881337413497883,0.362545963778349,0.00705680812925691
"333.6453099","333.6453099",4308788.25,"","","","grey",0.0151364216272786,0.913493544214632,-0.00350188208110298,0.979950153805741,0.180062974288172,0.192607140971317,-0.40484401541263,0.00239313574307632,0.468257809550164,0.000355927366287005,-0.551289320855981,1.55873556477081e-05,-0.420009649120239,0.00156781244519226,-0.0466159418824089,0.737834464940103,0.551967506457833,1.51408164272372e-05,0.14475400149601,0.296326590701278,0.000665336459757013,0.996190274993168,-0.0782368811825438,0.573889894950212,0.401381866642054,0.00262860114840753
"219.6125239","219.6125239",881803.2,"","","","grey",0.0150969581755197,0.913718225877415,0.302137658900013,0.0263865201662288,-0.562473886712017,9.57250065112817e-06,-0.421965101527787,0.00148248342800364,-0.368383563148976,0.00612843640530818,0.477283019656081,0.000263052726304242,0.0642123062812718,0.644585038520199,0.333160319634145,0.0138277067346176,-0.305857236681735,0.0245003081528836,-0.532073562643589,3.46182373617709e-05,-0.21330497090779,0.121460725441186,-0.450421815389725,0.000631651437585405,0.239280188912745,0.0814012483428054
"361.1831844","361.1831844",5087776.295,"","","","grey",-0.0150916032387761,0.913748714251091,0.120579688732326,0.385110819315382,-0.32630887876069,0.0160365322247021,-0.345645172983669,0.0104682274649909,-0.23141140995874,0.092245744363529,0.47000545336094,0.000335903854793503,0.397927351242771,0.00288381069072398,0.29239355195764,0.0319129269034101,-0.295577934899672,0.0300097076836352,-0.422816336249975,0.00144665418954745,0.21829244734658,0.112791161200197,-0.302909149174514,0.0259855925163892,-0.113315394402799,0.414589847612377
"288.847893","288.847893",945738.52,"","","","grey",0.0145243933214173,0.916978817513759,0.119130773331762,0.390889068091085,0.147290189604251,0.287853804109392,-0.118933861362779,0.391678275518609,0.129190218144048,0.351829624769796,-0.523616753376611,4.84451961421891e-05,-0.41503915597462,0.00180479021813096,-0.0620048555655225,0.656024707797266,0.291409112024802,0.0325212363249656,0.1476315275264,0.28672571439471,-0.0124341298614338,0.928893381619745,0.057585563246194,0.679161452340662,0.380607494468978,0.00452341274402435
"201.1232565","201.1232565",7337047.9,"C8H11NO||C9H13NO3||C7H13NO3||C9H18N2O4||C9H19N3O3||C9H13NO3||C9H19N3O3||C8H11NO","Tyramine||L-Adrenaline||5-Acetamidopentanoate||D-Lysopine||beta-Alanyl-L-lysine||L-Normetanephrine||gamma-L-Glutamylputrescine||4-Hydroxy-2,6-dimethylaniline","C00483||C00788||C03087||C04020||C05341||C05589||C15699||C16570","grey",-0.0145115797423549,0.917051802863268,-0.0647305636908115,0.64191094963376,-0.0125905525300431,0.928001199266091,0.147617302549971,0.286772668652111,-0.441959479380041,0.000820395687385823,0.377667173209417,0.00487126088301858,0.550106735081102,1.63952632026166e-05,-0.0741556936582723,0.594092592787874,-0.344866171219532,0.0106549987863491,-0.0389702422948516,0.779648498214211,0.293514504262323,0.031231822324642,0.110979880684311,0.424335576927679,-0.430364858749818,0.00116127014818135
"135.1093182","135.1093182",519437.01,"","","","grey",0.0141299967766405,0.919225584151768,-0.11634395832416,0.40214550980008,0.182447137887888,0.18668469509335,-0.0175202707033122,0.899934394173156,-0.234508306812514,0.0878506065674975,0.143402791159603,0.300906124024246,0.450599395411103,0.000628149938682857,-0.0498887785605624,0.720155328370446,-0.193908961812011,0.160030880751839,0.0183443912619384,0.895253249066022,0.319125288079832,0.0186689888734011,0.0559052005645156,0.688037859979632,-0.268552551816944,0.0495871708386787
"513.6029856","513.6029856",603524.2,"","","","grey",-0.0141165013557468,0.919302474964074,0.237907039041236,0.0832176382001007,-0.38983422122049,0.00356947310922626,0.0700878271348554,0.614537580106224,-0.387560476555599,0.00378636049922261,0.354161085729401,0.00860387577295323,0.155958689464465,0.260102563358159,-0.216843197813728,0.115260021157974,-0.58956829463658,2.72166739283617e-06,-0.356810605674697,0.00808597034076819,-0.354159059461119,0.00860428261256618,-0.247897025813428,0.0707053700148817,-0.170094233945323,0.218820903964007
"352.6185321","352.6185321",5119687.09,"","","","grey",-0.0133144241181903,0.923873640084659,-0.0454766867875738,0.744020735744871,0.195995830756851,0.155495049293438,-0.362356229139156,0.00708893448147928,0.457765955324756,0.000500654938127408,-0.517902795108697,6.0490591432687e-05,-0.347286671045154,0.0100839014625247,-0.128048237999171,0.356138834841843,0.540388474767945,2.46577970512976e-05,0.20601153859207,0.135037199278726,0.0193279000435304,0.889671395881271,-0.0472773399284454,0.734250526297584,0.27591694545278,0.0434339045545262
"137.0707838","137.0707838",629389.9,"C7H11N3O","4-(beta-Acetylaminoethyl)imidazole","C05135","grey",-0.0123314402296939,0.929479136035353,-0.148589372704943,0.283575621885802,0.375036062526339,0.00520221932797734,0.18204753426375,0.187668120026113,0.390351173117819,0.00352172061123811,-0.519016196493459,5.79470895014967e-05,-0.282195226900188,0.0386959654582815,-0.254305739211143,0.0635009086793054,0.408838839859123,0.00214488073402673,0.339895083427262,0.0119159500248184,-0.0803385290279681,0.563611143528491,0.303766894942465,0.0255458538421555,0.0688957754117682,0.620585271318436
"227.0086114","227.0086114",1088351.2,"","None||None||None||None","None||None||None||None","grey",-0.0122779721548715,0.929784139280593,-0.55895933319291,1.11786553395979e-05,0.603542311415296,1.35915066497264e-06,0.250123088976295,0.068132586845767,0.166052107097461,0.230127954648796,-0.217507886719762,0.114122621772546,0.434185277943559,0.00103703691785072,-0.379041421055468,0.00470586374823922,0.219749135868046,0.110350609048711,0.485362301775933,0.000199235925182732,0.479878559492537,0.000240768959309933,0.341136472780864,0.0115896036695314,-0.501769821549209,0.000110883682621838
"151.0969409","151.0969409",4371504.4,"C5H10O3||C5H10O3||C5H10O3||C5H10O3","3-Hydroxyisovalerate||3-Hydroxyisovalerate||3-Hydroxyisovalerate||3-Hydroxyisovalerate||None||None||None||None","C20827||C20827||C20827||C20827||None||None||None||None","grey",0.0111713398878943,0.936098995959609,0.201955459204178,0.143063997070947,0.0814386367590879,0.5582653075238,0.378010798541773,0.00482943245709457,0.346209798923643,0.0103346277349755,0.0832069701188141,0.549722810234041,0.166604921850464,0.228558207670457,-0.484732029666076,0.000203652452994967,-0.240269016717719,0.0801126898795452,0.0958189620165411,0.490675111398546,-0.221991860455769,0.106672555397875,0.283693815961639,0.0376304509819419,-0.420170242186089,0.00156064287307257
"221.0766742","221.0766742",1336522.925,"C6H7NO4||C6H7NO4||C6H7NO4||C6H10N2O4||C6H10N2O4","2-Aminomuconate||2-Aminomuconate||2-Aminomuconate||N-Formimino-L-glutamate||Formylisoglutamine||None||None","C02220||C02220||C02220||C00439||C16674||None||None","grey",-0.0103357294629305,0.940869909290481,-0.0764865989467457,0.582515413684251,-0.293988159004398,0.0309476852684038,0.304469028998916,0.0251905593767698,-0.249920240822416,0.0683638899737191,0.478105845191151,0.000255793264146343,0.0042746712362756,0.975526814686732,0.456598567365364,0.000519678201147882,-0.224405203990313,0.102820822301895,-0.125969503665942,0.364065329631611,-0.0912933322710114,0.511475527093819,-0.176869281688448,0.200748876726008,-0.0706457536578108,0.611715709502578
"316.6661672","316.6661672",1825280.83,"","","","grey",-0.00999169955412489,0.942834754607721,0.180414192760168,0.191726369229535,-0.154008213086026,0.266184188379408,-0.0249278378201722,0.857998201847985,-0.458512928054151,0.000488815499687436,0.0518367193439254,0.709700857786379,-0.0608770801075222,0.661899758033499,0.132102773690224,0.340985161147848,-0.18499242347447,0.180507391180003,-0.267117388317133,0.0508652373094947,-0.0947135875164155,0.495714468007742,-0.123777257633089,0.372539661927821,0.263663654295058,0.0540509090842913
"214.6466465","214.6466465",1467527.8,"","","","grey",0.00980248148985793,0.943915573466595,0.223268686449308,0.104621123158066,-0.481974535573328,0.000224043881709812,-0.00695038826592899,0.960217857633805,-0.151014331455802,0.275702666719528,0.608299165554199,1.06488886179284e-06,0.281371669469549,0.0392920414210327,-0.0979575268034513,0.481001893302579,-0.539639808777161,2.54320540954654e-05,-0.444383944128958,0.00076171120943767,-0.320308541422768,0.0182116908317261,-0.219189938868183,0.111282659671508,-0.26781502487075,0.0502406606508847
"145.5764853","145.5764853",4029074.92,"","None||None||None||None||None||None","None||None||None||None||None||None","grey",-0.00946237372245072,0.945858529268552,-0.175135897604259,0.205268511421956,-0.172107443257711,0.213336311850952,0.0518425934914781,0.709669410588612,-0.0112178644323529,0.935833428221318,0.203649458547703,0.139669492044173,-0.100685886210697,0.4688087850593,0.399068163934388,0.00279720325840355,0.136595588660488,0.324669378804999,-0.0503352985228223,0.717754311837444,0.0748395997184439,0.590685178427445,-0.247593394078646,0.0710622096502735,0.121835291793399,0.380144732725409
"327.077629","327.077629",898464.08,"","None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None","grey",0.00936215055577085,0.946431140834203,0.186338952268105,0.177299678801646,0.281413083948151,0.0392618867210777,-0.217197418470106,0.11465281518635,0.14730885771429,0.287792032739673,-0.30304595641862,0.0259150330098386,0.106010138406218,0.445500471659725,-0.0879275797337433,0.527229600069339,0.185799298952974,0.178580259775479,0.0577958616082884,0.678053569526079,0.319451178539977,0.0185420777461239,0.0748691041352464,0.590538375682172,0.0593244284477491,0.670021276689547
"290.1346118","290.1346118",2024702.3,"C10H14N2O4||C11H19N3O6","Porphobilinogen||Ophthalmate","C00931||C21016","grey",0.00904376124094092,0.948250392176476,0.143524514063996,0.300491714004751,-0.0974318711412181,0.483370167659775,0.0675796992845486,0.627291209229254,-0.0773076164850448,0.578462065042864,0.0276786427005627,0.842517427106485,-0.141054108643946,0.308974636022094,0.212378788482962,0.123124925765305,-0.101024012327476,0.467309345357839,-0.0310769587510149,0.823474526453189,-0.0628300280904792,0.65173906517484,0.0472488391328042,0.734404849274051,0.14826084500772,0.284653486162264
"204.0976162","204.0976162",5640474.235,"C6H8N2O2||C6H8N2O2","Methylimidazoleacetic acid||Dihydrourocanate||None","C05828||C20522||None","grey",-0.00899055974222263,0.94855440712099,0.0463283693328955,0.73939447603666,-0.335808576093005,0.0130467209208167,0.425980680754724,0.0013201576494257,-0.361091989284043,0.00730627110748214,0.797473192926636,5.31386703040823e-13,0.456989535733322,0.000513235552015336,0.193665106087034,0.160567174598867,-0.648374253057454,1.15105041055309e-07,-0.200433172428503,0.146166505690141,-0.0896410081905611,0.51917962877132,-0.0472428059048212,0.734437518669802,-0.514707915256657,6.83694661289839e-05
"234.0847733","234.0847733",682438.27,"","None||None||None||None||None||None","None||None||None||None||None||None","grey",0.00891549760058184,0.948983355003755,-0.189255793636624,0.17049290219422,0.271806848596486,0.0467858202631848,-0.436375324463029,0.000971331148473762,-0.0117258793671313,0.932934074576947,-0.282635289160942,0.0383805264185999,0.194490106512036,0.158758114187515,0.0779375984456337,0.575360610938228,0.330285145643771,0.0147206462562241,-0.0279972468050221,0.840728107180511,0.514254854051468,6.95600514717045e-05,-0.152668515675493,0.270416000509373,0.142453799468568,0.304149668617008
"455.3227342","455.3227342",4895287.7,"","","","grey",0.00869874966933893,0.950222056430442,-0.262222637087529,0.0554270027316495,0.188484424743958,0.172274201130643,-0.185207694108456,0.179991781120802,-0.13934106520456,0.314946248427572,0.0150063618951303,0.914234053062678,0.242828527815559,0.0768520004364771,0.222796153962207,0.105376750348934,0.0513072878861749,0.712537130204887,-0.144355134000749,0.29767370027365,0.33266372975729,0.0139785298735064,-0.0115920596921756,0.933697730814915,-0.00891815482317891,0.948968169872721
"291.1379665","291.1379665",1435149.3,"C20H18O2||C20H18O2","trans-3,4-Dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene||trans-5,6-Dihydro-5,6-dihydroxy-7,12-dimethylbenz[a]anthracene","C19490||C19607","grey",0.00866117658716078,0.950436796300127,0.39812996358975,0.00286825757386992,-0.275932592702831,0.0434215305313432,0.245306626066701,0.0737959669737417,-0.206257118784352,0.134562285437076,0.219007807343625,0.11158752887744,-0.118996252220986,0.391428116411616,0.0282905044716179,0.839081841498497,-0.36907117762634,0.0060264481981425,-0.245802607612199,0.0731960592625476,-0.305115496679787,0.0248671135156664,0.00415337882898665,0.97622103082143,-0.0400616090206176,0.77363874683813
"398.2400713","398.2400713",52441186.8,"","","","grey",-0.00819530934430787,0.953099633425309,-0.11788303175172,0.395905763290488,-0.117489828853593,0.39749447096127,-0.202991894927141,0.14097992633454,-0.482645911669542,0.000218914744784808,0.278617161854141,0.0413409347270483,0.371811220874679,0.00563463306982671,0.310036053553398,0.0225177874684295,-0.235793059417786,0.0860761232271274,-0.273977592864449,0.0449901096832746,0.38018326097278,0.00457221207330092,-0.154899760155807,0.26339263996975,-0.00193172855293935,0.988939200955738
"200.0703725","200.0703725",106113.1415,"C3H9N3O3S||C10H6O2||C12H11NO3||C10H6O2","Taurocyamine||1,4-Naphthoquinone||3-Methylindolepyruvate||1,2-Naphthoquinone","C01959||C02617||C05644||C14783","grey",0.00811236588557591,0.953573781691125,0.0330735371835584,0.812332586508464,-0.344273818386583,0.0107989381944991,-0.193508679196479,0.160911886134816,-0.510548475978123,8.00387843986221e-05,0.588072565875489,2.92604869698872e-06,0.327383608337759,0.0156713324687799,0.551336484104074,1.55559120439443e-05,-0.273529372064968,0.0453561952975702,-0.371520155631492,0.00567516722536351,0.204364324895738,0.138255209127431,-0.266553471350141,0.0513746991547169,0.0195565818261663,0.888374274663065
"524.0585769","524.0585769",2898667.15,"","","","grey",-0.00800472759656839,0.954189122305862,-0.103717179968935,0.4554589916869,-0.053622689086722,0.700162021235641,-0.154698558207318,0.264020908898521,-0.0502719302180556,0.718094890254604,0.177348656785018,0.199511492898512,0.173043993804762,0.210817971231745,0.0742434691078152,0.593654782708968,-0.033991737619322,0.807220768508585,-0.23950020042854,0.0811131446645471,0.0428194729313002,0.758511536742104,-0.0828378581864029,0.551500745866813,-0.0329401763172607,0.813075686525291
"232.1288837","232.1288837",6414830.99,"C8H12N2O2||C7H14N2O4||C7H14N2O4","Pyridoxamine||LL-2,6-Diaminoheptanedioate||meso-2,6-Diaminoheptanedioate||None","C00534||C00666||C00680||None","grey",-0.00772762098368395,0.955773391180275,0.0217881484096076,0.875732195871807,-0.38482251098488,0.00406289179594617,-0.0743086355057949,0.593329835767759,-0.616694645410386,6.85499704020879e-07,0.723827957394938,6.23297746531161e-10,0.38963516062921,0.00358801286705204,0.622250066317193,5.08540724866284e-07,-0.399101188832153,0.0027947308092461,-0.32859528879477,0.0152681356960656,0.141733540148576,0.306626421676098,-0.220279597333995,0.109471997631134,-0.0674830976966761,0.627784621592227
"234.5643612","234.5643612",479683.06,"","","","grey",-0.00764340059571186,0.956254928340712,0.253320541548361,0.0645684625314535,0.0767297322185981,0.581313728400054,0.285256121896529,0.036545551109085,0.223747345345493,0.103859964363536,-0.353684696717419,0.00869998700475332,-0.45390136456706,0.000566154869551012,-0.309844140687248,0.0226057735281986,0.0408993929347154,0.769034282623952,0.177642376714501,0.198756008029262,-0.403139147720827,0.00250663507686098,0.306889977460011,0.0239971845928537,0.0999955830578113,0.471877981868875
"173.1101765","173.1101765",5340753.84,"","","","grey",0.00762376595459952,0.956367193289,0.045796773923726,0.742280990271458,-0.183288865265657,0.184625306380368,0.176413542021114,0.201930283815512,-0.11144213719064,0.422396402338386,-0.0226137312741129,0.871062793914615,-0.311209869827883,0.0219858943349699,0.07143703364995,0.607723170922569,-0.0865189232905336,0.533893682464681,-0.082888438303608,0.551256949797536,-0.310115506852657,0.0224814452786548,0.0434357757594961,0.755143053862976,0.149253921698359,0.281403521651333
"338.6489561","338.6489561",415845.43,"","","","grey",-0.00711831458604422,0.959257494688267,-0.017375355642987,0.900757890454588,0.141482697340122,0.30749203077463,-0.364915906099834,0.00666608761852729,-0.414186484217739,0.00184850847360383,-0.0975629099350023,0.482779214783281,0.21035377577048,0.126823693458223,0.2721771753276,0.0464753982121796,0.0671666728876036,0.629401956567465,0.0148690088604643,0.915016165564781,0.453903808062436,0.000566111117224652,0.0275911618382923,0.843008868974603,0.192939542218919,0.16217064994588
"329.1822103","329.1822103",5295594.7,"","","","grey",-0.00704099663630109,0.959699665458784,-0.0984448972480366,0.478811600732592,-0.272295565392037,0.046376514885433,-0.420625161797026,0.00154049207851257,-0.0706957083627847,0.611463321357975,0.284544047381997,0.0370367790676961,-0.0112480248633835,0.935661272526811,0.478961476640372,0.000248438149669828,0.103445245523067,0.456648039474892,-0.281731817080997,0.039030448569439,0.0741128668664384,0.594306258084196,-0.355254845251323,0.00838668929354548,0.199101239526082,0.148921820445057
"229.1182996","229.1182996",1818316.2,"C9H11NO2||C9H11NO2||C8H13NO4||C9H11NO2||C9H11NO2||C10H18N2O5||C10H18N2O5","L-Phenylalanine||D-Phenylalanine||6-Acetamido-2-oxohexanoate||4-Hydroxy-1-(3-pyridinyl)-1-butanone||5-(3-Pyridyl)-2-hydroxytetrahydrofuran||2,4-Bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose||2,4-Diacetamido-2,4,6-trideoxy-D-mannopyranose","C00079||C02265||C05548||C19565||C19578||C19972||C20424","grey",-0.00697288122066747,0.960089218173682,-0.0345613106677004,0.804053831223196,0.309591368552292,0.0227221040874921,0.267420631818111,0.0505929797072345,0.0785107676922706,0.572545496623547,-0.250629955022219,0.0675573490431973,0.0162952156132548,0.906899118483195,-0.391883558363417,0.00338346743953683,-0.0395218140486273,0.776609575059469,0.306184155166263,0.0243400912764404,-0.0251498229010679,0.856746881318291,0.425129566679149,0.0013531686557502,-0.244220002711519,0.0751239170006226
"201.123144","201.123144",4201440.6,"C8H11NO||C9H13NO3||C7H13NO3||C9H18N2O4||C9H19N3O3||C9H13NO3||C9H19N3O3||C8H11NO","Tyramine||L-Adrenaline||5-Acetamidopentanoate||D-Lysopine||beta-Alanyl-L-lysine||L-Normetanephrine||gamma-L-Glutamylputrescine||4-Hydroxy-2,6-dimethylaniline","C00483||C00788||C03087||C04020||C05341||C05589||C15699||C16570","grey",0.00688813688958792,0.960573884720423,-0.448889717255086,0.000662600885586207,0.430413481206214,0.00115960864143297,0.113276743546329,0.414750078325103,-0.0689928452421894,0.620091862812017,-0.355708884077223,0.00829793906031674,-0.0656577256956959,0.637138253610423,0.105149124007778,0.449225733073568,0.272912084402992,0.0458643528623791,0.357869104005648,0.00788676530435374,0.246716871449874,0.0721003783184231,0.211234108281767,0.125205547124606,0.0806006698808334,0.562335131788344
"350.1557705","350.1557705",2120065.5,"","","","grey",-0.00688458004916148,0.960594227177106,-0.148022795287766,0.285436180944234,0.0511718283521288,0.713263436926307,0.000641235382598353,0.996328277103133,-0.331039284544872,0.0144817896503472,0.389726688829749,0.00357947774171464,0.462645810935072,0.000427769288602731,0.376753218970696,0.00498406568130104,-0.208000501617562,0.131226821135106,-0.16662631218809,0.228497617783844,0.35368692953872,0.00869953437089717,-0.183274156172999,0.184661153266948,-0.195138904251806,0.157345985380869
"428.672132","428.672132",485381.86,"","","","grey",-0.00677111856454293,0.961243154680402,0.227681688919133,0.0977644463273135,-0.162448530940028,0.240542881754142,0.0172794350125828,0.90130302742328,-0.133198853005863,0.336958490086433,0.166395544387653,0.229151872978745,0.187911387749773,0.173606220527036,-0.263201646128733,0.0544890543135595,-0.352193027037739,0.00900697910512818,-0.0822743393068957,0.554220379545722,-0.188414479754456,0.172436388776937,0.0503659106518505,0.717589803812531,-0.211334368432338,0.125022253685702
