mz	pval.BH.Time_point	pval.BH.Treatment	pval.BH.Genotype	pval.BH.Time_point:Treatment	pval.BH.Time_point:Genotype	pval.BH.Treatment:Genotype	pval.BH.Time_point:Treatment:Genotype	selected.var	Mean_Time_point.12h	Mean_Time_point.24h	Mean_Time_point.4h	Mean_Time_point.8h	Mean_Treatment.CAR	Mean_Treatment.CON	Mean_Genotype.I	Mean_Genotype.X
287.0877185	0.272814873	0.9409158898	0	0.9981431924	0.3956955955	0.9905120932	0.9919597918	no	15.2392119684375	15.20040391375	15.356976760625	15.2035487625806	15.2544188067187	15.2463201996825	14.9410642140625	15.5646486747619
287.1068936	0.8937614175	0.3191300764	0	0.9981431924	0.0508829686	0.9905120932	0.741400415	no	14.6664208934375	14.7118587128125	14.6637200953125	14.6779655512903	14.7242954235937	14.6350161179365	15.1284102182812	14.2244868026984
287.1161432	0.071093084	0.4194969137	0	0.9981431924	0.5037031057	0.9905120932	0.7137838042	no	14.86335251	14.9734666403125	14.7329834221875	14.6892501083871	14.873017989375	14.7575759422222	14.5055117253125	15.1309156390476
287.1170054	0.0022637219	0.7311761187	0	0.9981431924	0.634040215	0.9905120932	0.8101723495	no	15.792238525625	15.998006223125	15.833141145	15.7225013841935	15.8216210682812	15.8533673514286	14.4401833140625	17.2567326890476
287.1351463	0.8196890324	0.3681647258	0.1865921553	0.9981431924	0.0260736028	0.9905120932	0.9919597918	no	18.4016897696875	18.3951098328125	18.232464595625	18.3647885180645	18.2318889684375	18.4667302288889	18.2616992521875	18.4364467660317
287.1544619	0.0930097576	0.8241418465	2.9194e-05	0.9981431924	0.5626382782	0.9999127051	0.8011169411	no	14.56254859125	14.6356296378125	14.695299354375	14.5972770987097	14.63001290625	14.6156515353968	14.6977104009375	14.5468794773016
287.179552	0.172120953	0.5644908002	1.41166e-05	0.9981431924	0.000507292	0.9905120932	0.947504453	no	15.487016043125	15.6088210025	15.3238983346875	15.5909827948387	15.4545409039062	15.5501806501587	15.2986833214062	15.7085121625397
287.5779208	0.6208481664	0.9592072592	1.627e-07	0.9981431924	0.1103974644	0.9905120932	0.9465247966	no	15.2403204825	15.3199978715625	15.3962612259375	15.2570216958065	15.3079979917188	15.299465835873	15.5333543320312	15.0705324107937
287.6365951	0.9102641447	0.4111037014	0.0706267705	0.9981431924	0.0129321676	0.9905120932	0.9985883966	no	16.985124074375	16.959571805	16.8435181503125	16.9169265532258	16.8194464554687	17.0349682373016	16.8030994051562	17.0515747646032
287.6450935	0.1579224643	0.7278493195	0.7964252678	0.9981431924	0.0762867039	0.9905120932	0.9923210969	no	15.1208974571875	15.0459542321875	15.1013771171875	15.2090007677419	15.1044531753125	15.1329736887302	15.1258191773438	15.1112685438095
287.6634134	0.1217512884	0.8253090964	0.0439865491	0.9981431924	0.519971575	0.9730413123	0.6684827716	no	15.823855939375	15.828530744375	15.981862269375	15.8840770732258	15.8696640359375	15.8895850392063	15.8310571754688	15.9288047069841
287.9390693	0.4372370449	0.2188442312	0.1684146446	0.9981431924	0.0834342429	0.9905120932	0.741400415	no	14.150275906875	14.079900404375	14.078375220625	14.1640619803226	14.1821958251562	14.0523656761905	14.1478408109375	14.0872660080952
288.1025899	0.8456087439	0.2501785091	0	0.9981431924	0.7827633291	0.9893438273	0.9895088927	no	14.346440835	14.423768253125	14.388533705625	14.3756036683871	14.3173238851563	14.4510278487302	13.7164458970312	15.0614435826984
288.1376981	0.5839367845	0.3772367981	0.0297880029	0.9981431924	0.0248272208	0.9905120932	0.9882047026	no	15.242827710625	15.262190175625	15.0397186028125	15.1663411206452	15.0795912235938	15.2776873663492	15.0534013575	15.3042929446032
288.1553773	0.0549458944	0.4761556658	0	0.9981431924	0.2327699003	0.9905120932	0.519162896	no	15.8829155525	16.1080488765625	15.851247888125	15.8739799064516	15.8848695576563	15.9748018977778	16.3458895223438	15.506464155873
288.1554892	0.5622691121	0.319033284	1.659e-07	0.9981431924	0.4866796188	0.9905120932	0.8536053737	no	15.546774614375	15.62511333625	15.6523454396875	15.6301333380645	15.5641171828125	15.6635889249206	15.7527865735938	15.4719247819048
288.1734162	0.0127527931	0.6111743418	0.0002041987	0.9981431924	0.4046790374	0.9905120932	0.9985883966	no	15.887853450625	15.8623429853125	16.1217264075	15.9820785006452	15.9374144120313	15.9897054307937	16.0686585376563	15.8563780650794
288.1915594	0.4678791791	0.4032042574	2.286e-07	0.9981431924	0.2448002107	0.9905120932	0.7449217224	no	15.797321763125	15.9535842109375	15.9306907278125	15.8321122764516	15.817928811875	15.9406211280952	15.6779262895312	16.0828459126984
288.1917342	0.0194100129	0.6386797927	0.0093729112	0.9981431924	0.0627219244	0.9905120932	0.963453381	no	16.565001971875	16.9543018946875	16.4385761759375	16.5859164003226	16.5878820175	16.6855733436508	16.7800791625	16.4903254503175
288.1917924	0.5286735269	0.4334784469	0.138906616	0.9981431924	0.65219428	0.9213658181	0.9527204571	no	16.583276364375	16.67745459375	16.510105638125	16.5259635358065	16.51546400375	16.6346340388889	16.6347022946875	16.5135030766667
288.6244363	3.6133e-06	0.5793356459	0.0016986784	0.9981431924	0.0915306572	0.9905120932	0.3528151229	no	14.0121540853125	14.1428980575	13.9230879425	13.9529785264516	13.9937950301562	14.0228561130159	14.051815059375	13.9639151309524
288.6530023	0.0688321676	0.9833375403	0	0.9981431924	0.0079080113	0.9905120932	0.9448294721	no	16.013046881875	16.239412129375	16.16397698875	16.1255726087097	16.13412515125	16.1370586220635	16.3749794534375	15.8923812357143
288.6572822	0.6329364366	0.4185748174	0	0.9981431924	0.4148869027	0.9922635661	0.7212372269	no	14.2621481184375	14.27903703375	14.3188716978125	14.2791160906452	14.2623246629687	14.3077085647619	14.4207866451562	14.1467313130159
288.6603765	0.3450519502	0.2501785091	0.0927872424	0.9981431924	0.0474712168	0.9905120932	0.9254335333	no	15.2229799790625	15.263060875625	15.4565720628125	15.3298468358065	15.2138508198437	15.4238478222222	15.3945776207813	15.2402523419048
288.847893	1.5691e-06	0.5447349322	0	0.9981431924	0.0388033413	0.9905120932	0.9181250615	no	14.5491562271875	14.4624523640625	14.7656144159375	14.7766915403226	14.6147110307812	14.6604296509524	14.8931881176562	14.3775322928571
289.0243463	0.7696383388	0.3052885858	0	0.9981431924	0.2217223514	0.9730413123	0.9893940686	no	13.989323840625	14.0120553690625	13.960745811875	13.9906039293548	13.9558986339062	14.0209398401587	13.7348346090625	14.2455128177778
289.0490399	0.1257107514	0.6214923402	0.001281689	0.9981431924	0.3297233344	0.9905120932	0.9697944277	no	14.4104527709375	14.401177011875	14.2637137859375	14.3947081332258	14.3883115003125	14.3459525446032	14.44157070875	14.2918479519048
