mz	pval.BH.Time_point	pval.BH.Treatment	pval.BH.Genotype	pval.BH.Time_point:Treatment	pval.BH.Time_point:Genotype	pval.BH.Treatment:Genotype	pval.BH.Time_point:Treatment:Genotype	selected.var	Mean_Time_point.12h	Mean_Time_point.24h	Mean_Time_point.4h	Mean_Time_point.8h	Mean_Treatment.CON	Mean_Treatment.Pb	Mean_Genotype.I	Mean_Genotype.X
254.9924276	0.294175433	1.54848e-05	1.818e-07	0.9479224591	0.298263699	0.9618577957	0.9997653318	no	13.8414509396774	13.7901358821875	13.8179043225	13.8611650448387	13.7593486965079	13.8952287966667	13.7614601944444	13.8931172987302
255.0472722	0.6061749394	0.6590804101	0.0006833616	0.9388978747	0.6234269544	0.7707867238	0.9997653318	no	14.0503952109677	13.9756303428125	13.98841378875	14.01706307	14.0265516242857	13.9883788347619	13.945583672381	14.0693467866667
255.0593856	0.5122908997	0.7703000546	0.0072677266	0.9476250645	0.160016853	0.9461280572	0.9997653318	no	14.3384678625806	14.2846742475	14.27518782625	14.3763061354839	14.3332673974603	14.3028211787302	14.3810257780952	14.2550627980952
255.0632866	0.5756222042	0.8109557122	0	0.9388978747	0.3674505659	0.4475424091	0.9997653318	no	18.028251223871	18.014559485625	17.806396340625	17.9964685532258	17.9911785147619	17.9300421126984	18.6192956749206	17.3019249525397
255.0974555	0.7273863962	0.9388995893	2.2909e-06	0.9630275682	0.7521034413	0.7960352513	0.9997653318	no	17.3722874409677	17.5473248959375	17.5247841784375	17.5630125870968	17.4905584033333	17.5142319339683	17.7766492403175	17.2281410969841
255.1050619	0.0032410973	0.6869696022	0.0502493768	0.8128580436	0.8728320109	0.7407435788	0.9997653318	no	14.0825209751613	13.9768549215625	14.1357299728125	14.0920777412903	14.0850996260317	14.0580000061905	14.0443220446032	14.098777587619
255.1449185	0.1048046956	0.7479573714	0	0.9479224591	0.9919889649	0.6389839986	0.9997653318	no	16.5808231335484	16.619227506875	16.3952722771875	16.4250731196774	16.4808338409524	16.5294324596825	15.2967942028571	17.7134720977778
255.1450473	0.0959232861	0.6576470878	0	0.9836611647	0.0382751124	0.5813128537	0.9997653318	no	15.4661163509677	15.60294783125	15.49621125	15.3946796425806	15.5190028190476	15.4628664888889	15.6824233138095	15.299445994127
255.1450615	0.0005157231	0.7282811499	0.8778630909	0.7081008334	0.0118819428	0.1289055691	0.9997653318	no	14.9054117009677	15.150633208125	14.7193113009375	14.8935785335484	14.891285934127	14.9437445668254	14.9116028190476	14.9234276819048
255.1491454	0.8871226799	0.6896417245	0.2168932606	0.9761814353	0.6665139135	0.9965317153	0.9997653318	no	14.6550529912903	14.76013926625	14.6783366659375	14.6541410729032	14.73261888	14.6422421647619	14.7469243415873	14.6279367031746
255.1645386	0.717857171	0.7479336611	0.002031445	0.9875360026	0.0293418722	0.7882750041	0.9997653318	no	13.8583892687097	13.814469898125	13.8595980046875	13.8129029429032	13.849095368254	13.823606718254	13.7848547325397	13.8878473539683
255.1755165	0.5597784959	0.5378252649	1e-10	0.7081008334	0.4879141869	0.7823445587	0.9997653318	no	15.2273096748387	15.4780432303125	15.4977468103125	15.2101907412903	15.2374665625397	15.4734508057143	14.7877329639683	15.9231844042857
255.6189291	0.0201405267	0.2522201774	5.66736e-05	0.7759358442	0.1456494027	0.9896921435	0.9997653318	no	14.1337684235484	14.1081501753125	14.2176008578125	14.1469291496774	14.183038952381	14.1205429179365	14.199706588254	14.1038752820635
255.6314434	0.0218074753	0.4363275409	5.9675e-06	0.9722171876	0.7727890625	0.9677010212	0.9997653318	no	15.2106771629032	15.14162491125	15.4025101378125	15.2539215480645	15.3061324853968	15.1988656353968	15.3811047503175	15.1238933704762
255.6550132	0.8030925556	0.751921902	0.0001342984	0.9901407853	0.6154690833	0.7403015713	0.9997653318	no	14.9416352203226	15.019058969375	15.0188534403125	14.9491239164516	15.0056207896825	14.9598828666667	14.8621382411111	15.1033654152381
255.8046255	0.8175452515	0.7012069528	0	0.9388978747	0.0028462232	0.8843084902	0.9997653318	no	15.5969089841935	15.594016518125	15.7212650040625	15.665211776129	15.6006363387302	15.6884867133333	16.1035126463492	15.1856104057143
256.0610621	0.0075937458	0.757810945	0	0.9201674916	0.7786306292	0.9590960826	0.9997653318	no	14.5127638335484	14.29612726125	14.4897475784375	14.5122258654839	14.4683875322222	14.4351470001587	14.7880233355556	14.1155111968254
256.0667242	0.5140762427	0.9198762651	0	0.6201091245	0.0067145075	0.2002080507	0.9997653318	no	15.4847469116129	15.5521169375	15.4140059271875	15.4377386309677	15.4660274055556	15.4786231260317	16.0087091480952	14.9359413834921
256.0850152	0.6650984663	0.6953095102	3.7614e-06	0.8112264673	0.536901122	0.5968362757	0.9997653318	no	15.420683546129	15.506814164375	15.7969627525	15.45176503	15.4495097839683	15.6420262033333	15.0621408666667	16.0293951206349
256.0973495	1.20714e-05	0.716013883	1.2561e-06	0.964711405	0	0.7420189702	0.9997653318	no	14.5176897925806	14.88438248875	14.2759086096875	14.3068676406452	14.4619059419048	14.5331828768254	14.2870338192063	14.7080549995238
256.1007121	0.8615884644	0.8682076342	7.41e-08	0.9388978747	0.8849039362	0.8401263143	0.9997653318	no	15.2912991993548	15.387638584375	15.3378006509375	15.39601666	15.3363390857143	15.3703410280952	15.5875845592063	15.1190955546032
256.12702	0.372963226	0.9257279267	0.2113424373	0.9841060056	0.363465115	0.9457042084	0.9997653318	no	13.9564248651613	13.972270540625	14.06043131375	14.02546476	13.9990850463492	14.0086139650794	13.9784757185714	14.0292232928571
256.1390385	0.2472426881	0.8597772452	0	0.9900033666	0.0128495824	0.9916239828	0.9997653318	no	14.7696296816129	14.711676920625	14.888027253125	14.8941331719355	14.8009631295238	14.8302619819048	15.1445846133333	14.4866404980952
256.6178693	0.6518708319	0.8356670672	4.9e-09	0.9898202765	0.9105902751	0.8286928014	0.9997653318	no	14.9527464470968	15.0035480671875	14.80032388	14.9709960670968	14.9564785939683	14.9063772830159	15.2557682939683	14.6070875830159
256.6226264	0.062283832	0.8505023394	0.0029884643	0.9554128933	0.210753899	0.9096026013	0.9997653318	no	14.0858537216129	14.1389386775	14.1275620240625	14.0202094058065	14.1008778830159	14.0866773455556	14.0482135333333	14.1393416952381
256.6446236	0.7096636489	0.5831830993	0.6696356721	0.9836611647	0.831824062	0.8503362593	0.9997653318	no	15.7568016787097	15.5545190703125	15.74338650125	15.7028763458065	15.762867512381	15.6146403773016	15.6632457380952	15.7142621515873
256.6447633	0.5140762427	0.7182545225	0.0411032576	0.9898202765	0.7469632588	0.8233146864	0.9997653318	no	15.6723070380645	15.710989709375	15.762005126875	15.6593956945161	15.721647297619	15.6818228526984	15.6555691266667	15.7479010236508
256.6447948	0.1001876812	0.3388259903	0.0607572714	0.986512755	0.0099757129	0.8058849012	0.9997653318	no	14.8305588777419	15.0403366715625	14.9908774296875	14.7840052829032	15.0012803268254	14.8249155496825	14.8431986453968	14.9829972311111
257.032887	0.0342822714	0.7204211114	1.931e-07	0.9388978747	0.375278538	0.9426094502	0.9997653318	no	15.7974040951613	15.4729212184375	16.0640218578125	15.865709226129	15.7432073612698	15.8558194863492	15.450999015873	16.148027831746
257.0591232	0.1121891744	0.7297896579	0	0.9406230109	0.0442041819	0.4782400576	0.9997653318	no	14.9679669370968	14.916944976875	14.7583536209375	14.8228047180645	14.8435028834921	14.8886157901587	15.3672072474603	14.3649114261905
