"","mz","intensity","molecular_formula","compound_name","compound_id","moduleColor","GS.Treatment","p.GS.Treatment","MM.tan","p.MM.tan","MM.red","p.MM.red","MM.grey","p.MM.grey","MM.green","p.MM.green","MM.black","p.MM.black","MM.magenta","p.MM.magenta","MM.turquoise","p.MM.turquoise","MM.yellow","p.MM.yellow","MM.pink","p.MM.pink","MM.blue","p.MM.blue","MM.greenyellow","p.MM.greenyellow","MM.brown","p.MM.brown","MM.purple","p.MM.purple"
"110.0347721","110.0347721",236187.99,"C4H6N4O||C4H5N3O2||C4H5N3O2","5-Amino-4-imidazolecarboxyamide||5-Amino-4-imidazole carboxylate||1-Methyl-4-nitroimidazole","C04051||C05516||C16621","grey",0.184298193370849,0.148192025674862,0.108819326415827,0.39590597888203,0.151008421946806,0.237451993387436,0.331006813323579,0.00805336677190686,-0.428972254988806,0.00045161510068684,0.503244280235938,2.62455782169531e-05,-0.213800061641708,0.0924681690256819,-0.122214905433186,0.339977957940516,-0.133867358854817,0.295570825979639,-0.0570723438491808,0.65683374928085,0.172642810100957,0.176038368429434,-0.093874193575035,0.464290071480995,0.155726567773126,0.222942452805302,-0.0403858248363069,0.753322255368578
"399.0009829","399.0009829",326232.135,"","None||None||None||None","None||None||None||None","grey",0.184221911574413,0.1483629134485,0.0459441869268113,0.720674807324865,0.361996452511796,0.00355355059097832,0.542914758126071,4.28457651770137e-06,-0.150346229446472,0.239539292345256,0.109461076539991,0.393109140820221,-0.41780150535746,0.000656676459590134,-0.191238295108411,0.133250562443848,0.0903091159016943,0.481499620614809,-0.426398609145095,0.000492859209174213,-0.121730181413892,0.341911191316001,-0.346221534813053,0.00544348107272568,-0.294852378081285,0.0189828710454404,-0.0238011653330381,0.853104292121442
"421.7038484","421.7038484",2191993.6,"","","","grey",0.184209580403659,0.148390551721098,0.0881425514552008,0.492121193107767,-0.0539930866532304,0.67427959307399,-0.119652152103204,0.350276538068357,0.296550736999823,0.0182739626747137,-0.263653128302654,0.0368092142504576,-0.378103101783454,0.00224839620584739,-0.180102957223431,0.157809703079084,0.163099395124679,0.201528202234581,-0.117589211367212,0.358705211105329,0.148007222175247,0.247012910662067,-0.19275912836494,0.130133819023377,-0.408021918095042,0.000901925542599493,-0.15657462592859,0.220401526245151
"334.1467021","334.1467021",1258117.785,"","","","grey",-0.184113729823787,0.148605515648251,-0.105354942669237,0.411205500557038,0.108729181657615,0.396299779071045,0.178061427641025,0.162653386544916,-0.101033678535505,0.430760781103323,-0.310094414327198,0.0133867820740276,-0.295325894121439,0.0187829032705106,-0.161422208785945,0.206265980928703,0.344956742732604,0.00562771305260435,-0.216613929550379,0.0881569173909854,-0.0617423184561727,0.630722620070182,-0.244572786656877,0.0533827449768534,-0.2694311995234,0.0327299327462112,0.152269694203659,0.233511073446488
"385.0314582","385.0314582",212687.77,"C17H14O8||C17H14O8","Aflatoxin B1 diol||Aflatoxin B1 dialdehyde","C19588||C19589","grey",0.18386295605752,0.149169022397739,-0.0445483861028753,0.728829197045265,0.453943506221386,0.000186417211163372,0.47997577429693,6.8727167476955e-05,-0.0980549681840202,0.44454125710189,-0.209214582195651,0.0998454874146435,-0.44567525333609,0.00025177235426643,-0.286964794866189,0.0225904134608509,0.361820396546564,0.00357092412836867,-0.344848133922218,0.00564378597513709,-0.0676184938980943,0.598498509745317,-0.230777631180611,0.0688032822663492,-0.507732440280861,2.16204881058983e-05,0.00705587443194369,0.956231321563423
"313.8017837","313.8017837",1144270.95,"","","","grey",0.183669287579692,0.149605296643927,-0.3143242100636,0.0121123808638643,0.244066820256591,0.0538937370944393,0.286179497285251,0.0229794554184926,-0.293016306183797,0.0197755061813656,0.166078656703857,0.193304087477766,-0.191920620199691,0.13184533254862,0.0250428759403204,0.845532471031303,-0.202323646552267,0.11178278875293,-0.345787469351008,0.00550610054984617,-0.29475552706086,0.0190239944485938,-0.201620577552694,0.113059937441586,0.146315177403159,0.252517616707851,0.319200969677549,0.0107744254463349
"177.1225484","177.1225484",5836201.5,"C6H14N2O||C7H13NO3","N-Acetylputrescine||5-Acetamidopentanoate||None","C02714||C03087||None","grey",-0.183022386760261,0.151069442730081,-0.250312642157916,0.0478574800588217,-0.130472947536944,0.308096617525194,-0.542376663957114,4.39807825898403e-06,0.0522230549001619,0.684386480047742,0.137716522217537,0.281775024259213,0.444565466846019,0.000261984545291285,0.468115482689688,0.000109367859949785,-0.506219311165631,2.30877566580135e-05,0.281434680942795,0.0254527604302858,-0.184084823897614,0.148670388405135,0.19530345651265,0.125043361216649,0.615395455570286,8.00041488042723e-08,0.12139221172073,0.343263171321898
"378.0714664","378.0714664",4693774,"","None||None||None||None||None||None","None||None||None||None||None||None","grey",0.182705183385761,0.151791255057816,0.00114309185890175,0.992905844318555,0.392551307968624,0.00146177359077849,0.637073395577783,1.98279784402492e-08,-0.133983547110857,0.295148049434566,0.0583224262500099,0.649802356732437,-0.408531884221334,0.000887331888867062,-0.248493518469477,0.0495554253682085,0.159381074915185,0.212137580897087,-0.401352529214312,0.00111379616798534,-0.138395981079101,0.279384755995594,-0.250251882416828,0.0479134125083435,-0.33677834670098,0.00695692939741193,0.168135912740729,0.187767249016844
"139.0500833","139.0500833",24640780.6,"C6H9N3O2||C6H9N3O2||C6H6N2O2||C6H8N2O3||C6H8N2O3","H+||L-Histidine||Urocanate||4-Imidazolone-5-propanoate||Imidazole lactate","C00080||C00135||C00785||C03680||C05568","grey",0.181005191999898,0.155703365392073,0.112608777767871,0.379560938634252,-0.0296919986589686,0.817311313876769,0.262081798919719,0.0379888570603316,-0.172987939180811,0.175162671367707,0.164149544119782,0.198601391768772,-0.153920880747714,0.228420520849377,-0.160851721232587,0.207895350204325,-0.0142294003016263,0.911865141684843,-0.035763574341659,0.780805710552618,0.143752137905384,0.261013656958075,-0.0766638381769428,0.550377131470704,-0.0127711599117114,0.920866681348742,0.134111845778656,0.294681665649835
"317.2151129","317.2151129",49973268.5,"","","","grey",0.180915731181284,0.15591128463358,-0.106099304499654,0.40788968255686,0.42495472058479,0.000517470067734692,0.626414419805232,3.99005804938811e-08,-0.215477431419165,0.0898787683628118,-0.0395467572996263,0.758289789638794,-0.483871170049683,5.8779978613312e-05,-0.401197851389261,0.00111920245132795,0.180775700204368,0.156237148215749,-0.407167116670344,0.000926874410549966,-0.106722288165579,0.405126535127967,-0.320690649068044,0.0103921544403621,-0.450638358737528,0.000210406709897359,0.347918668856759,0.00520462333564273
"340.1977332","340.1977332",1187804.7,"C14H20N4O2","p-Coumaroylagmatine","C04498","grey",-0.180086071922717,0.157849322778844,-0.120728394683096,0.34592831777619,-0.374411748620334,0.00250217333699652,-0.653203611844541,6.52899130880827e-09,0.129321619890939,0.312421795588872,-0.569123694737944,1.13292345396197e-06,0.366884469148006,0.00310017859891274,-0.0398384063511342,0.756562023712791,0.35942030520031,0.00381539738375874,0.621479289395341,5.46694627732674e-08,0.262596586456719,0.037598985954534,0.376749962949318,0.00233862161814626,0.00727255742391176,0.954888580262014,0.043437017646078,0.735343423180223
"340.1174326","340.1174326",13303544.55,"C10H16N2O5S||C10H16N2O5S||C10H17N3O6S","Biotin sulfone||Biotin sulfone||None||Glutathione","C20387||C20387||None||C00051","grey",0.179946625444597,0.158176801180161,-0.0347673473384725,0.786765614784533,0.222783718542211,0.0792574347044344,0.398977866493142,0.00119944481642711,-0.208213941109601,0.101514602674423,0.182595025681732,0.152042522654961,-0.200999687055168,0.114197102675544,-0.205785040069357,0.105656234714148,0.160213552907704,0.209728784218924,-0.165105771054984,0.195962820125436,0.0380532194502802,0.767155988518463,-0.158565157083351,0.214517310059896,-0.222980840610668,0.0789853095520926,0.149718578822841,0.241529326062695
"296.1242139","296.1242139",4776963.72,"C9H16N2O5||C9H16N2O5||C9H16N2O5||C11H14N2O5||C11H14N2O5||C9H16N2O5","N2-Succinyl-L-ornithine||N6-Acetyl-LL-2,6-diaminoheptanedioate||4-(L-gamma-Glutamylamino)butanoate||2-Hydroxyfelbamate||p-Hydroxyfelbamate||gamma-L-Glutamyl-L-2-aminobutyrate","C03415||C04390||C15767||C16582||C16584||C21015","grey",0.178538524958245,0.161511763240409,-0.135661689225378,0.289085829194172,-0.0494928266918585,0.70008419967374,-0.0651575265685266,0.611905630996956,0.139073373596995,0.277015177530642,-0.0406253424837145,0.751906053388142,0.276867579549692,0.0280419114097069,0.144863441622538,0.257306499920684,-0.160031381754695,0.210254243329948,-0.00660016799497747,0.959055634312702,-0.198169472649061,0.119492190070625,0.354116290596083,0.00440892207374734,0.0876448653923382,0.494578288585166,0.0992496751573466,0.438984924422378
"428.1814867","428.1814867",1805930.3,"C16H29O7P","(10S)-Juvenile hormone III diol phosphate","C16507","grey",-0.178234186585735,0.162239316406758,-0.248885290832609,0.0491856477024627,-0.0517208781547596,0.687264072277736,-0.440766399911232,0.000299876711038583,-0.0431363032462606,0.737109262069657,-0.220520161401728,0.0824358250692933,0.314076996159578,0.0121838686562307,0.256612027417023,0.0423422444079795,0.0823662991151439,0.521027389509507,0.350372505053214,0.00487559739834064,-0.047797832618691,0.709893490098698,0.0880032978338242,0.492808049597422,0.322028544040004,0.010058919343207,-0.181583971068494,0.15436315899532
"436.7092275","436.7092275",5274569.687,"","","","grey",0.178132979396984,0.162481796467918,-0.171905701241497,0.177919287506462,-0.0896437105621494,0.484748763295554,-0.201816300509398,0.112703279198337,-0.0664291373401912,0.60496180348503,-0.133395244355508,0.297292784481244,-0.0251705178875579,0.844754899731563,-0.0472161704428898,0.713270622607977,0.165874096295796,0.193860960047191,0.122813341357678,0.337600650955562,0.0872399958239106,0.496581853038477,0.0496532789839112,0.699158121277672,0.0800063940945676,0.53307752011679,0.0552918272803254,0.66689994318237
"216.0352202","216.0352202",499923.737,"","","","grey",0.178037947256764,0.162709724486733,0.254132585219481,0.0444469726381572,0.0874738986373192,0.495423831582529,0.626901104760266,3.86689346607111e-08,-0.212761406042753,0.0941006227245748,0.388114592436747,0.00167183986591301,-0.332123390217996,0.00783018553423901,-0.347747986759125,0.0052282204960786,0.0264605897386799,0.836904419059875,-0.257731395505294,0.041419350140557,0.161798391469188,0.205196525958228,-0.161659654211132,0.205590485595253,-0.203592386115463,0.109506200603157,0.152594506482655,0.232503543120726
"102.0910822","102.0910822",2054637.9,"C3H8O||C3H8O","Propan-2-ol||Propane-1-ol","C01845||C05979","grey",0.17754016017732,0.163907475854898,-0.191971553185468,0.131740888348824,0.392092433562969,0.00148234255384351,0.455596231244003,0.000175386232863835,0.0700676998017371,0.585286098615282,-0.0625550437030135,0.626222874697898,-0.195737739893097,0.124189824123389,-0.10449895762274,0.415037773678441,-0.0538086458235883,0.675330117576693,-0.426935710846696,0.000483979354890059,-0.34638623823967,0.00541988506162567,-0.180503393815247,0.156872269484506,-0.368774247944921,0.0029391788315553,0.259744190833274,0.0398016447175465
"235.6395452","235.6395452",1307101.255,"","","","grey",0.176596257364238,0.166196417104329,-0.418104422141066,0.000650153614478922,0.093642320124289,0.465399133094928,-0.23552896608574,0.0631329997417394,-0.0789782974352993,0.538369815103503,-0.272708092454063,0.0305891885672461,0.0318283479232926,0.804417992792796,0.0210405897177218,0.869984387794341,0.0937269010490122,0.464994412291668,0.085860260143574,0.503441270675715,-0.0800535083258387,0.532835608256324,0.110285133770464,0.389534954287764,0.0400054111164192,0.755573199774185,0.0759700318876125,0.554001447999508
"340.2590469","340.2590469",1679850.9,"","","","grey",-0.175532035358586,0.168805143756724,0.134640836495282,0.292763798895141,-0.0994109866008599,0.438237691668833,0.178101963024137,0.162556161257144,-0.200212723520266,0.115651023455076,0.255770997602997,0.0430467590520203,-0.0132792373091173,0.917729201075103,-0.138624137828495,0.278585147434558,-0.00955728417363158,0.940738899563518,0.116464622828361,0.363351926443248,0.197075517693735,0.121588414066631,0.0262725001053568,0.83804803519066,0.0924193771080244,0.471272216330737,0.118416597763306,0.355309889206854
"306.1660459","306.1660459",2042792.4,"","","","grey",-0.175504959799338,0.168871902618919,0.00299263265635101,0.981428784534937,-0.346985662000808,0.00533476778305183,-0.652377738165581,6.92223670136984e-09,0.289265391426554,0.0214826611523279,-0.552391625057793,2.68327348550551e-06,0.604190120992112,1.58010881067435e-07,0.168545197645793,0.186679464664781,0.258243360485732,0.0410028167270801,0.621920485785388,5.31636389294902e-08,0.101763508723305,0.427421605237808,0.414495908020402,0.000731814018514448,0.0780417973875767,0.543212865039213,-0.187307244276662,0.141567470294378
"178.0902651","178.0902651",597244.1,"","","","grey",0.175436626625398,0.169040474222904,-0.0371993304265053,0.77223846119136,0.11280654676485,0.378719168034937,0.243592342098949,0.0543765387172613,0.0732739157774121,0.568192610505894,-0.151553807882768,0.235742316727958,0.159221898876636,0.212600371677379,0.125696361258452,0.326294210374751,0.110296168344651,0.389487225166891,-0.0200392191032392,0.876122187716737,-0.253209848991839,0.0452519136011175,0.0820670425112059,0.522547843173077,-0.0564839152502747,0.660153841621114,0.134187937185984,0.294405290282497
"177.6102935","177.6102935",1239115.01,"","","","grey",-0.175324007091729,0.169318564728312,0.00280212161245156,0.982610839657362,-0.247735834927522,0.0502770223156,-0.488322555685978,4.90487328389621e-05,0.194276635796451,0.127079197275028,-0.573813412850879,8.82077067530439e-07,0.395654577684617,0.00132927115892622,-0.0139093078482533,0.91384012853207,0.394673545163284,0.001369941220595,0.516015743093447,1.50084324292977e-05,0.160422428321913,0.209127440466697,0.208081445954381,0.101737225422874,-0.115375433490795,0.36788721238817,-0.0863491977373899,0.501004927730123
"251.1271084","251.1271084",6226273,"","","","grey",0.175117020473327,0.169830547434938,-0.0398076313707772,0.756744282767042,0.170361527209691,0.181906845599557,0.457317068722209,0.00016453928514817,-0.146323484043232,0.25249039082766,0.0949167061360851,0.459321452533567,-0.0625457618701269,0.626274188499025,-0.0412381602919347,0.748286346791276,0.134802728180136,0.292178494198546,-0.184834341588478,0.146995071935119,-0.0538438366713024,0.675129632444187,-0.0293721403602246,0.819245971781074,-0.113968143378048,0.373797682435454,0.0318628602986981,0.804210118614952
"318.1750964","318.1750964",18726506,"","None||None||None||None||None||None","None||None||None||None||None||None","grey",0.174801271228062,0.170613733726441,-0.00583021593970052,0.963828654894276,0.303256070329865,0.0156915434178136,0.676661932652714,1.14663093283013e-09,-0.145641582825269,0.254732036253851,-0.0279600045222456,0.827799934555898,-0.204415070942975,0.108049211547028,-0.209933449534545,0.0986596156154921,0.281859832012667,0.0252223489391975,-0.243937086972328,0.0540253982995714,-0.0830478530341895,0.517572882133394,-0.166437855619352,0.19232901823934,-0.365626405880769,0.00321166049280609,0.261450791131095,0.0384713141525564
"130.0974385","130.0974385",21050708.35,"C5H11N3O||C5H11N3O||C3H8N2O","4-Guanidinobutanal||4-Guanidinobutanal||N,N'-Dimethylurea||None","C02647||C02647||C16364||None","grey",-0.174618925243234,0.171067225880669,-0.237043739980395,0.0614065930731036,-0.204335110021624,0.108190163787153,-0.640058859265012,1.62222787656463e-08,0.0674602117122332,0.599356894805812,0.135436047038609,0.289896156753406,0.505184583509464,2.41437304909544e-05,0.494905964094366,3.73565832403415e-05,-0.507502390284022,2.18378416824805e-05,0.359983369526017,0.00375674963977678,-0.140005707762468,0.273775690483302,0.270984812007127,0.0316998815484395,0.673983117471302,1.40976012766153e-09,0.0798805282999179,0.533724053821326
"218.9817156","218.9817156",1091049.65,"","","","grey",0.174536347342943,0.171272885390635,0.103054828721331,0.421549626902199,0.374058447396392,0.00252775345708165,0.632389801673679,2.70490193272656e-08,-0.17734635598586,0.164375546112902,0.155169817501474,0.224621645558577,-0.564148574959332,1.47126318145929e-06,-0.28836269173892,0.0219116921653324,0.0863604331416882,0.500949014171079,-0.489263071175386,4.71933527206295e-05,-0.0681283819999395,0.595737025680468,-0.483242596326599,6.02894606704785e-05,-0.355425880345523,0.00425525604733966,0.0489019762929127,0.703498137282232
"183.0299332","183.0299332",1128199.1,"","","","grey",0.172973353209429,0.175199616127212,0.0423596926593863,0.741675878222247,0.390608710766433,0.00155064174244539,0.657882917612654,4.67142869656677e-09,-0.109109601983065,0.394639468005686,0.0488191486955053,0.703977183717465,-0.427976057731182,0.000467191947264715,-0.224093345505514,0.0774633729791501,0.149554395562859,0.242051753717055,-0.425535443331575,0.000507440542303737,-0.163597298686517,0.200136722644898,-0.309972849179542,0.0134250548678023,-0.352547675257788,0.00459942076275401,0.1508992894316,0.237795125146263
"327.0075593","327.0075593",12154829,"C6H11O9P||C6H11O9P||C6H11O9P||C6H11O9P||C6H11O9P||C6H11O9P||C6H11O9P||C6H11O9P||C6H11O9P||C6H11O9P||C6H11O9P||C6H11O9P||C6H11O9P||C6H11O9P||C6H11O9P||C6H11O9P","D-Glucono-1,5-lactone 6-phosphate||2-Dehydro-3-deoxy-6-phospho-D-galactonate||2-Dehydro-3-deoxy-6-phospho-D-gluconate||2-Deoxy-5-keto-D-gluconic acid 6-phosphate||D-Glucono-1,5-lactone 6-phosphate||2-Dehydro-3-deoxy-6-phospho-D-galactonate||2-Dehydro-3-deoxy-6-phospho-D-gluconate||2-Deoxy-5-keto-D-gluconic acid 6-phosphate||D-Glucono-1,5-lactone 6-phosphate||2-Dehydro-3-deoxy-6-phospho-D-galactonate||2-Dehydro-3-deoxy-6-phospho-D-gluconate||2-Deoxy-5-keto-D-gluconic acid 6-phosphate||D-Glucono-1,5-lactone 6-phosphate||2-Dehydro-3-deoxy-6-phospho-D-galactonate||2-Dehydro-3-deoxy-6-phospho-D-gluconate||2-Deoxy-5-keto-D-gluconic acid 6-phosphate||None||None||None||None","C01236||C01286||C04442||C06893||C01236||C01286||C04442||C06893||C01236||C01286||C04442||C06893||C01236||C01286||C04442||C06893||None||None||None||None","grey",0.172876020239436,0.175446295655048,0.00213273147181044,0.986764452333422,0.325953732830985,0.009134230813613,0.627780480768846,3.65340982866757e-08,-0.266516526961421,0.0347378068822885,0.0776755807159592,0.545112467363389,-0.168040802228655,0.188020682601548,-0.369641718907587,0.00286779858087224,0.267708875494171,0.0339043543460563,-0.138533633090746,0.278902152579654,0.0658580473621504,0.608076069180754,0.0224863428368448,0.861136340092614,-0.340887946268906,0.00625811479274698,0.208921002164816,0.100332964574121
"296.1686106","296.1686106",3128596.2,"","","","grey",-0.171378865564472,0.179272552505445,0.0619703411421965,0.629458789058225,-0.30071333028861,0.0166313797832157,-0.312392570556924,0.0126807345372722,0.325299240821631,0.00928307159616517,-0.283575693777858,0.0243102416760814,0.215816039427842,0.0893630222448756,0.262509565086046,0.0376646569030909,-0.14807433377589,0.24679628077235,0.194041128252648,0.127549654772669,-0.148772058689783,0.244551778616388,-0.0690730069627779,0.59063609928011,0.150886299680286,0.237835989931577,0.183263385856989,0.150522744377163
"204.0111297","204.0111297",1102840.93,"","None||None||None||None||None||None","None||None||None||None||None||None","grey",0.171058185477971,0.180099917786357,0.0608812617135777,0.635504566348365,0.4268448932727,0.000485470539202396,0.754564187503077,9.22566428912191e-13,-0.268425631569017,0.0334114123837917,0.0777111105254321,0.544928029930665,-0.546044906825043,3.67674541726243e-06,-0.424856807406183,0.00051917873941231,0.277028167003647,0.0279472552657313,-0.407642201211136,0.000912932350298358,0.000824430968875954,0.994883457830324,-0.342459829036152,0.00600758332931841,-0.44734753642719,0.000237070057128491,0.142649672441699,0.264726754801237
"232.012824","232.012824",445259.07,"C3H4O6S","3-Sulfopyruvate||None","C05528||None","grey",0.169839254485015,0.183270043505177,0.280842996636842,0.0257763784592117,0.15224965770953,0.233573323030303,0.664728114549962,2.83213109152508e-09,-0.256045974637786,0.0428153608025255,0.395291925691498,0.0013441771016609,-0.453707968860215,0.000188040036287519,-0.498009300811338,3.27924548479783e-05,0.0393156573128969,0.759659692147104,-0.2828647223453,0.0246847353313757,0.261519427209234,0.0384185913491595,-0.199108708024455,0.117714564270307,-0.325979660548909,0.0091283775023445,0.183325142982359,0.15038288744169
"257.1141955","257.1141955",1848235.5,"C10H20O2||C10H12N2O4||C10H11NO3||C10H12N2O4||C10H14N2O3||C10H11NO3||C10H11NO3","Decanoic acid||3-Hydroxy-L-kynurenine||Phenylacetylglycine||5-Hydroxykynurenine||2,6-Dihydroxypseudooxynicotine||3-Carbamoyl-2-phenylpropionaldehyde||4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one","C01571||C03227||C05598||C05651||C15986||C16587||C16595","grey",0.169693561510838,0.183651633935287,0.0860758890026697,0.502366055214742,0.237874837860743,0.0604756976534311,0.597040751913361,2.40663756060817e-07,-0.212124301157146,0.0951130546521799,0.10906778653314,0.394821766892125,-0.181083656648678,0.155521171737474,-0.155794575260726,0.222737940090614,0.201602990784759,0.113092027533195,-0.173537510782512,0.173774790875017,-0.00163863797226384,0.989830567666129,-0.201631964118924,0.113039164419225,-0.200311510591409,0.115467738661375,0.135558292600621,0.289456962860301
"370.2533318","370.2533318",1152381.01,"","","","grey",0.168916811678239,0.185695739611996,-0.0104975011284019,0.934921029181625,-0.131711195048588,0.303488237247202,-0.4525336343991,0.000196325933965015,0.211046181107746,0.0968456681518838,-0.123165137447489,0.336208002820611,0.223642390287958,0.0780774598802452,0.366441686056666,0.00313901670296095,-0.0328214412316748,0.798441858997141,0.220081250889926,0.0830636299106008,-0.0706459074058561,0.582186308088414,0.0655043913210573,0.61000811167225,0.265150189968356,0.035713784970417,-0.216731673927696,0.0879800217871194
"182.0291742","182.0291742",7410564,"","None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None","grey",0.168462116277642,0.186899907597811,0.0632579481843056,0.62234207051684,0.34691124014828,0.00534527117658956,0.659013692763432,4.30458888647636e-09,-0.0692832946675871,0.589503229452339,0.0531576574669606,0.679042890020592,-0.393255973882602,0.00143068607419494,-0.173580270432877,0.173667143137124,0.127719892060662,0.318503543853782,-0.432337724622787,0.000402421749276742,-0.191025684099729,0.13369073062802,-0.319046069576341,0.0108148657130654,-0.324042551612492,0.00957478469093376,0.143788535623114,0.260891671594802
"137.0707838","137.0707838",629389.9,"C7H11N3O","4-(beta-Acetylaminoethyl)imidazole","C05135","grey",0.168365492507491,0.187156518850534,0.0815363644870923,0.525249550614366,0.295832592731076,0.0185709149512865,0.566189914806078,1.32235629187719e-06,-0.369788817034527,0.00285584875737539,0.0751165096357053,0.558475659522288,-0.245708392387753,0.0522502186506174,-0.580706651113666,6.06243658864925e-07,0.357685672918598,0.00400120446311257,-0.0179080523320352,0.889208727357572,0.264233020462268,0.0363816299598367,-0.0127547376501396,0.920968112423166,-0.364497990794683,0.00331466901106569,0.220916432733393,0.0818722377726652
"282.0819984","282.0819984",48088851,"","","","grey",0.167751181021486,0.188793929436059,-0.0877872916882372,0.493874471805994,0.307440253308345,0.0142441193714371,0.464292289482522,0.000126580811985807,-0.157427129471136,0.217867765365762,0.17337979001824,0.174172274410375,-0.129963938216107,0.310004019092567,-0.100187536095452,0.43465052718017,0.103433066115702,0.419838458567809,-0.21503816943012,0.090551302296184,-0.0599990313221499,0.640419521827078,-0.144485999625626,0.258561577902344,-0.214905790384275,0.090754754009012,0.131248546258455,0.305204820415056
"175.6128096","175.6128096",586018.22,"","","","grey",-0.167726651289496,0.188859525161635,-0.262407885243467,0.0377415104371064,-0.14038683344231,0.272458731804735,-0.497596249227713,3.33686073790547e-05,0.0453470203241003,0.724159777538953,-0.389129931678338,0.00162151140626343,0.471212900374462,9.7030814359544e-05,0.376339889519669,0.00236659579957277,0.136427940700391,0.286345179217911,0.48621368803412,5.34565810981534e-05,-0.174948594716623,0.170247983980374,0.0984211360026286,0.442834141827125,0.389310894009429,0.00161268556740638,0.0206897453581457,0.872134002797675
"451.2296585","451.2296585",6740177,"","","","grey",0.167546270063421,0.189342391637168,0.0828163656948235,0.518744895518097,0.163669298398261,0.199936074237796,0.598597889360166,2.19781977305606e-07,-0.275308298121053,0.028975099869069,0.20475211488095,0.107456640015745,-0.329756429634941,0.00830986591745565,-0.302496063941763,0.0159675580220429,0.194812261167083,0.126014118926198,-0.210562216121335,0.0976313934315157,0.12240566025654,0.339219044438957,-0.337982627041681,0.00674539533784918,-0.265477865698046,0.0354776708678098,0.311726087903077,0.0128821061570086
"368.2294825","368.2294825",325819.4,"","None||None||None||None","None||None||None||None","grey",-0.166568312452842,0.191975758844718,0.072469357061019,0.572460051807832,-0.261900006583115,0.0381273348339588,-0.503802060436846,2.56246159941291e-05,-0.130583374502761,0.307683818172024,-0.34486685719772,0.00564101225713978,0.15568498871713,0.223067554239444,-0.321939357187408,0.0100808412174846,0.382698478928699,0.00196473644539954,0.630711205804209,3.0195470259686e-08,0.50794680747016,2.14197602039299e-05,0.172916185147979,0.175344471584439,-0.0429988866787971,0.73791664363851,-0.0303282521508689,0.813466180315511
"181.121846","181.121846",18112298,"C9H16N3O2","None||Hercynine","None||C05575","grey",0.166231209828293,0.192889540261361,-0.0664883670059097,0.60463921200902,0.454139690227226,0.000185075333775091,0.577399940732221,7.26501582237187e-07,-0.414505134252418,0.000731593891439079,0.0319544014469057,0.803658815421096,-0.490985037706287,4.39634771691022e-05,-0.446077493619855,0.000248161753129799,0.314066698549302,0.0121868543476451,-0.385888640066238,0.00178711032623201,0.0892020058018336,0.486911966600074,-0.240131735338048,0.0580052212533771,-0.393068367630813,0.00143890405860537,-0.0379653035325246,0.767678830186512
"199.0557108","199.0557108",857586.95,"","None||None||None||None||None||None","None||None||None||None||None||None","grey",0.165937914630462,0.193687104971457,0.000580324008239075,0.996398410073753,0.456836387749188,0.000167505498745919,0.698705723514127,1.92339672280779e-10,-0.165820504709731,0.194007041504066,0.0071198299237403,0.955834989364736,-0.454509755707754,0.000182568194887008,-0.286152166578946,0.0229930967847106,0.214782245757393,0.0909449514743698,-0.44427241539981,0.000264743651366051,-0.152244330326717,0.233589876127811,-0.301473259326281,0.0163455766877309,-0.409925191253061,0.000848541359823854,0.192889069112996,0.129870103308704
"203.1829974","203.1829974",88931090,"","","","grey",0.165923567809824,0.193726179112103,0.0459820153324811,0.72045423627336,0.332604876788138,0.00773562552150254,0.525856326721072,9.60596441135733e-06,-0.0384498878037142,0.764798264254204,-0.0632198293725174,0.622552267192475,-0.361320043217226,0.00362071194955783,-0.23055797310897,0.0690749809220743,0.182748630038289,0.151692238918458,-0.313644258385475,0.0123098828577428,-0.110172168865131,0.39002377400313,-0.296190184464329,0.0184225403315142,-0.412895381305459,0.00077092109187593,0.105584004600344,0.410183468056238
"335.1821674","335.1821674",4415960,"C16H26O3","Juvenile hormone III","C09694","grey",0.165894628768829,0.193805012922798,-0.00330707761622652,0.979477850510908,0.35092422865068,0.00480419624227832,0.538660624520117,5.26195677069359e-06,-0.180188173447823,0.157609863658481,0.0180984450279682,0.888038359865258,-0.307901062539932,0.0140919681194584,-0.218241035499897,0.0857370398882417,0.223565387420543,0.078182703547787,-0.274668315734363,0.0293655860735681,0.00791571293382111,0.950903823328695,-0.303615502507685,0.015562438906573,-0.366438451200807,0.00313930202787789,0.0181311495741976,0.887837344850762
"215.1368532","215.1368532",6535862.735,"","None||None||None||None||None||None","None||None||None||None||None||None","grey",0.165639346111842,0.19450143205419,-0.309316708402793,0.0136332619899632,0.204542091228007,0.107825596226565,0.0829283878527133,0.518177563814767,0.0910587210676869,0.477853223447789,0.032763454198653,0.798790494536375,0.0756997099734156,0.555416637510993,0.308930590626552,0.0137570803927367,-0.312028938517881,0.0127902632114281,-0.12324308289999,0.335899930251917,-0.423870782837625,0.000536673733116327,-0.271698574090278,0.0312358217931457,0.155796084400153,0.2227334032789,0.37879636169205,0.00220338625859652
