"","mz","intensity","molecular_formula","compound_name","compound_id","moduleColor","GS.Treatment","p.GS.Treatment","MM.purple","p.MM.purple","MM.pink","p.MM.pink","MM.grey","p.MM.grey","MM.blue","p.MM.blue","MM.yellow","p.MM.yellow","MM.cyan","p.MM.cyan","MM.greenyellow","p.MM.greenyellow","MM.turquoise","p.MM.turquoise","MM.magenta","p.MM.magenta","MM.green","p.MM.green","MM.brown","p.MM.brown","MM.tan","p.MM.tan","MM.black","p.MM.black","MM.salmon","p.MM.salmon","MM.red","p.MM.red"
"207.0171232","207.0171232",1439373.93,"C6H6N2O","Nicotinamide||None","C00153||None","grey",0.193600349524211,0.160709810212045,-0.141709658232029,0.306708765891572,0.367992073910119,0.00618717420077817,0.14598147327949,0.292205888700189,-0.137086769317846,0.322916072145938,-0.1073068141125,0.439922671005077,-0.134615241034107,0.331799259847626,-0.104948084328661,0.450098014097476,-0.195113876162374,0.157400287867249,-0.395806483639026,0.00305115484512311,-0.350296891665564,0.00941073177448591,-0.209727567973436,0.127984314193664,0.301181569595041,0.0268905666086513,0.100713097905827,0.468688017685212,-0.460164539142957,0.000463532249983181,0.156724325689318,0.257741017221008
"193.1312154","193.1312154",402475.5,"C7H16NO2||C7H16NO2","4-Trimethylammoniobutanoate||Acetylcholine","C01181||C01996","grey",0.193418234041517,0.161111443886706,0.0113593184239081,0.935026034384614,0.53921166771341,2.58848529997495e-05,0.503484720604536,0.000104115414327401,-0.227085389887351,0.0986700221925949,-0.0777057817852763,0.576500976451143,0.0515747956370863,0.711103551312202,0.136702618608976,0.324286815620421,-0.402536784983845,0.00254786454612095,-0.386692521744541,0.00387216890108598,-0.389160099819468,0.0036326021941739,-0.439976688444118,0.00087138177672531,0.422033073536163,0.00147959354606129,0.0225393077391418,0.871483548441461,-0.58712936225503,3.06218192416508e-06,0.0809938629197699,0.560423746443389
"305.2036315","305.2036315",250001.775,"","","","grey",0.193026767677159,0.161977266204645,-0.229261697145807,0.0953961140484672,0.296924573859197,0.0292338498033567,0.422807127507599,0.00144703761200556,-0.487607489484578,0.000184203377926088,0.125260486518743,0.366793206848868,-0.0436132172902515,0.754174058582805,0.208394432902538,0.130481840914368,-0.475119440254615,0.000283044406665745,-0.325824033834166,0.0162036478069964,-0.109982488178797,0.42853682398962,-0.52042082715647,5.48785474276688e-05,0.21772556655414,0.113752004008748,-0.141195803584386,0.308483967804155,-0.505742881851021,9.57799889041463e-05,0.109681397458262,0.429809687696179
"238.1264994","238.1264994",1687457.85,"","","","grey",-0.192453969022432,0.163250285541392,0.221156524480688,0.108031316005359,-0.113985624048287,0.411817004001771,-0.402979436501212,0.00251750859486332,0.596286185169791,1.95719735231026e-06,0.00978833292932312,0.943996394491016,-0.106912868797884,0.441613144918142,-0.458313705030232,0.000491948128465775,0.250940320786374,0.0672070367927006,-0.168766085613998,0.222492563074556,-0.437086343544288,0.000950818310292247,0.443866903266284,0.000773899004911521,-0.107350566239207,0.439735147243262,0.451829617854912,0.000604369888042772,0.0241875883532868,0.862173444133946,-0.0124914421116336,0.928566481667471
"430.1411083","430.1411083",5196045.7,"","","","grey",0.192176253656198,0.163870124719496,-0.144886844988859,0.295878814073624,0.0335030186486049,0.809940591003813,-0.0449861247755938,0.746689511055877,-0.0706972121092263,0.61145572461422,-0.0956379010212431,0.491498725868432,0.0372132998242259,0.789350102549711,0.0850333096454171,0.540966291798959,-0.0488403182975329,0.725803590670865,0.136072409593294,0.326543509419091,-0.0731766167605857,0.598985758723439,0.224902536349409,0.102040587066312,-0.233770328895266,0.0888827671576756,0.327611456711533,0.0155948274003079,-0.127485446977841,0.358274331299923,-0.263849490475102,0.0538754783352786
"361.1391353","361.1391353",444295.79,"","","","grey",0.191485718568483,0.165418804820086,-0.265692473312395,0.0521605453181284,0.0636997948055829,0.64723387736164,0.474758371180667,0.000286512118085903,-0.473412204866031,0.000299783869442231,0.251926279850946,0.0661037963815395,0.241722796096966,0.078247521393709,0.40150284506129,0.00262003880863602,-0.588393834153506,2.88098101992454e-06,0.0214311808573189,0.877752474209344,-0.0394196426653251,0.77717224651136,-0.18666654332679,0.176525561120168,0.138538639435274,0.317768629897937,0.246517569263489,0.0723381095963936,-0.391570797170374,0.00341128894287503,-0.244282461866144,0.0750470768516206
"166.0530976","166.0530976",10626808,"C5H13NO4S||C5H8O3S||C5H11NO3S","Choline sulfate||4-Methylthio-2-oxobutanoic acid||L-Methionine S-oxide","C00919||C01180||C02989","grey",0.190998759106629,0.166517331318335,0.0904294134702924,0.515496380832438,0.479073074891911,0.000247493162913434,0.192108177713712,0.164022327332777,-0.0942704802656956,0.497742079153146,-0.141797172729746,0.306407087646672,0.156422135057377,0.258671370406883,0.171615105525592,0.214668604226066,-0.0771478505073608,0.579249817339934,0.0864156439588386,0.534383897110743,-0.0849613203163364,0.541310164602079,-0.0174179671036678,0.900515735189148,0.0208046880059095,0.881300008262622,0.0120820117597558,0.930902060878252,-0.0611761438220006,0.660339822759174,-0.0852817974250424,0.539780150256913
"248.1319161","248.1319161",1735002.04,"","","","grey",-0.190335041281409,0.168023166018478,0.285978812087622,0.0360525220269082,-0.43700491091275,0.000953147722320708,-0.593149260243556,2.28509769112945e-06,0.594042862853157,2.1868255886675e-06,0.148802896235675,0.282876514679646,-0.589586682676268,2.71923960192331e-06,-0.663150044091002,4.65675526924798e-08,0.602700920589545,1.4185082459307e-06,-0.249878776611193,0.0684112477172356,0.268276193603313,0.0498312240172164,-0.0127165801595572,0.927282443867294,-0.0908993599429499,0.513307180551868,-0.504096448486704,0.000101794130814707,0.462594663704699,0.000428480499168827,0.556615423203701,1.23848764107593e-05
"196.9255958","196.9255958",180001.84,"","","","grey",0.190074114408249,0.16861786351574,0.100789327381879,0.46834979504521,0.430486799224056,0.00115710727953636,0.118351533077513,0.394017687306971,-0.159732490876871,0.248602631452692,0.131029847401829,0.34495561749978,-0.355383705651099,0.00836141779525146,-0.240706632394732,0.0795475859932,-0.333876437564712,0.0136126660379993,-0.679753113758775,1.58331411397077e-08,-0.523713704875045,4.82613499355747e-05,-0.426522019658575,0.00129953854001333,0.297049047671588,0.0291629887228652,0.0217398821973115,0.876005315601343,-0.619220276145174,5.98910888332191e-07,0.301440578456054,0.0267532277545029
"180.0960706","180.0960706",234313.77,"","","","grey",0.190019186509059,0.168743248838047,-0.162984496252432,0.238973784608672,0.201199315440798,0.144598872791895,0.387409138469238,0.00380120036143436,-0.345432489968413,0.0105189370378786,0.23237087668069,0.0908661132308271,-0.0068889124177499,0.960569449284929,0.0788261392317658,0.57099926580138,-0.527891885989457,4.09220519120787e-05,-0.435894958689927,0.000985413885551021,-0.288643776001923,0.0342817816707631,-0.480418513456214,0.000236354988009714,0.444321491349221,0.000763174117942363,0.0334230542102316,0.810385822809346,-0.56652695063863,7.98691116014319e-06,0.134527324662461,0.332118047057899
"385.2445177","385.2445177",6091230.69,"","","","grey",-0.189379401101486,0.170208709186807,-0.0927318449880658,0.504815847951353,-0.457136990575541,0.000510824513437503,-0.481865062055393,0.000224890534950294,0.398561605924517,0.00283537104111986,-0.020778800417003,0.881446647736821,0.113624778775607,0.41330854722255,-0.217528079942166,0.114088202373491,0.517176624424156,6.22043291681581e-05,0.403638863005218,0.00247288211837316,0.342996081043801,0.011115146360422,0.547248686595541,1.85103454249859e-05,-0.278792174032152,0.0412081932720716,0.0583817951586438,0.674970353634073,0.648958662332291,1.11161380797007e-07,-0.0381429492430997,0.78421264942925
"287.6634134","287.6634134",6157252.5,"","None||None","None||None","grey",0.188698140398429,0.171779326118861,-0.171071618579147,0.216146058366133,0.274846593033904,0.0442872414524511,0.15400345027632,0.266199154231836,-0.466337801465957,0.000379169648285665,-0.0632348655182196,0.649640554161499,-0.124159331888777,0.371054243604298,0.175777804548996,0.203586503019296,-0.233066146526296,0.0898764804649431,-0.0884329722846481,0.52484876997904,0.145182328536504,0.294884402898553,-0.326076012343637,0.0161166117822563,-0.0014200005819278,0.991869165289431,-0.221187177999417,0.107981220950303,-0.234083776827061,0.0884432156413064,0.0561653553584685,0.686660839327631
"339.1771601","339.1771601",2575177.5,"C15H26O4","(10S)-Juvenile hormone III acid diol","C16506","grey",0.188435088772499,0.172388589303518,-0.133985082845607,0.334088475503944,0.396022186216317,0.00303375112593181,0.559985644735087,1.06855600000096e-05,-0.517220177175686,6.21003020782533e-05,-0.0275834640817714,0.843052115560703,0.161969824472602,0.241950292117619,0.403267827557308,0.00249790460221704,-0.498756508269713,0.000123759742775921,-0.108612897788816,0.43434394747483,-0.0555459159781252,0.689941234094314,-0.437840325337324,0.000929492201614474,0.284102904150269,0.0373438325027089,-0.0620171158686271,0.655960951344777,-0.458579367911257,0.000487774805291791,-0.0697952240861194,0.616019723197409
"139.0500833","139.0500833",24640780.6,"C6H9N3O2||C6H9N3O2||C6H6N2O2||C6H8N2O3||C6H8N2O3","H+||L-Histidine||Urocanate||4-Imidazolone-5-propanoate||Imidazole lactate","C00080||C00135||C00785||C03680||C05568","grey",0.188372558508038,0.172533648408904,-0.22761546759806,0.0978646946565486,0.0123732945608032,0.929240389235811,0.412338433691703,0.00194651801162909,-0.156399573009643,0.258740922625063,-0.193578594650475,0.160757749291138,0.295241397242489,0.0302062623389844,0.38291044602843,0.00426641340753744,-0.115940870117008,0.403789130449594,0.301967494691695,0.0264756458704369,0.284777705298775,0.0368749909981763,-0.0204427270900081,0.883350681418721,0.111479665412455,0.422239192321831,-0.0173495220042337,0.900904703956421,0.0367563296126276,0.791878701330958,-0.193295979853581,0.161381473289885
"235.0489638","235.0489638",353467.91,"C12H8N2O2","2-Aminophenoxazin-3-one","C02161","grey",0.188099324002184,0.173168543676816,-0.233717698657842,0.0889567383658973,0.139102106903479,0.315785061808326,0.499138167946658,0.000122056500116561,-0.520322889791143,5.50875561951028e-05,0.102227299314464,0.461994299332752,0.0258428627625417,0.852842507146201,0.40482145510685,0.00239460734471829,-0.429614880109505,0.00118717000435751,-0.103515222832036,0.456341898241477,0.227335617139308,0.0982892234822571,-0.583858640764112,3.58126513259766e-06,0.248911160374786,0.0695238491765804,-0.353887090446054,0.00865904098682111,-0.345849638523928,0.0104196763301357,0.0944335355153207,0.496995457860101
"299.6630485","299.6630485",1933851.9,"","","","grey",-0.18790700322415,0.173616441034204,0.0777550714934597,0.576258421143972,-0.0305492387378095,0.826425354104407,-0.203219303685032,0.140525697992468,0.381330828464575,0.00444126353634872,0.244564557772822,0.0747008051990787,0.119461958535705,0.389563821012829,-0.198444666008387,0.150294126858413,-0.134543954822734,0.33205773090542,-0.134309055809248,0.332910326234301,-0.706037181334751,2.46926822044359e-09,0.421504889312474,0.00150218284335614,-0.154607140273895,0.264306699819498,0.757231659334934,3.44644991543277e-11,-0.241557770334797,0.0784575033387569,-0.335607123366641,0.0131047695860551
"242.6292922","242.6292922",1771903.22,"","","","grey",-0.187693963139328,0.17411357206906,-0.0642234674738022,0.644527402119639,-0.311351904396747,0.0219222595308601,-0.36135562562086,0.00726047631815684,0.421445372396466,0.00150474748584111,-0.103833693832673,0.454950046865336,0.116738684181169,0.400539768875322,0.0040347918092276,0.976899779601836,0.35697051569409,0.00805559841178873,0.529596461652123,3.82347083332972e-05,0.112974335231823,0.416004966427298,0.658839391910462,6.09504446848526e-08,-0.526742949912965,4.28303723454704e-05,0.317615607596181,0.019266568579857,0.486323373269544,0.000192669275262552,-0.403999295933693,0.00244878806380599
"348.1401388","348.1401388",4447405.5,"","None||None","None||None","grey",0.187615337994145,0.174297305073936,-0.1160428657251,0.403372867623019,0.238726054471402,0.0821304564859559,0.0125577317152238,0.928188390920483,-0.196921266091108,0.153514209793533,-0.41804152794029,0.00165809955248716,-0.21003755628299,0.127408780257683,-0.0285005802055761,0.83790295535666,0.133183159695419,0.337015932366256,-0.133245099603923,0.336789249043467,0.158265858224881,0.253030191544804,-0.167121152436306,0.22709904109349,0.166172288829951,0.22978606074525,-0.263582488978385,0.0541276748184205,-0.146117593996941,0.291751235912544,0.304722918121176,0.0250631125220203
"348.1766427","348.1766427",2919586.2,"","None||None||None||None","None||None||None||None","grey",-0.187455856565335,0.174670416467509,0.114909374425484,0.408012864377767,-0.404356222801044,0.00242513407914872,-0.431904905829437,0.00110966881304451,0.417086459374293,0.00170356377972223,-0.141328488684947,0.30802495313416,-0.450622219797508,0.00062770116380421,-0.501280126145792,0.000112889001488544,0.591430954680604,2.4857263957858e-06,-0.193118201388677,0.161774733982409,0.363998916915866,0.00681496878848739,-0.0179120023502772,0.897708860413301,0.190332423099417,0.168029125705013,-0.470187907042223,0.000333873506916322,0.349336667093045,0.00962110798690682,0.562041669319842,9.75778542181734e-06
"277.6461499","277.6461499",638239.465,"","","","grey",-0.187084302376201,0.175541922626159,0.262802262073033,0.0548701236465199,0.0541105818858203,0.697564085180477,0.311607735006114,0.0218080338281773,-0.470683311031101,0.000328416724233156,0.475005847799307,0.000284131213079247,-0.150964479344322,0.275863046036839,0.290988982239814,0.032783764077754,-0.487427772276894,0.00018536742455738,-0.331467875381105,0.01434752732112,-0.0856542363610043,0.538004705559166,-0.656557888740622,7.01597202896189e-08,0.18420460299541,0.182403436143956,-0.284275995747688,0.037223104002243,-0.426638469394161,0.00129514095768846,0.050450070714725,0.717137597458007
"193.610868","193.610868",1963660.3,"","","","grey",0.186278230208045,0.177443437973136,-0.15834104356615,0.252801929078707,0.168053437435551,0.224480228403432,0.222802094052236,0.105367225525274,-0.209063215437475,0.129224378703377,0.0559831398549745,0.687625215316146,0.513142688753791,7.25638342137325e-05,0.371159180635122,0.00572579156241947,-0.374849217326692,0.00522645457512842,0.322523490987485,0.0173812294167207,-0.327756658736246,0.015546239242556,0.297529221239005,0.0288909759930854,-0.239918348255982,0.0805677980127906,0.603238198184517,1.38033223892674e-06,-0.17893948144838,0.195443970522692,-0.596502437118734,1.93629227033538e-06
"246.2063287","246.2063287",1599012.3,"","","","grey",0.185841467229304,0.178479955793066,-0.179989792245971,0.192791026834725,0.00448340363282429,0.974332178886422,0.20112293069134,0.144754602713806,-0.241671604792176,0.0783126106252844,0.162885746693158,0.23926235664917,0.345656467807566,0.01046554037667,0.431134934948451,0.00113520470072978,-0.327307850381661,0.0156968407503337,0.355522573204336,0.00833425778434892,-0.00898776226007156,0.948570393270383,0.159103247108087,0.2504957442867,-0.269390417460957,0.0488531900495359,0.342095148330393,0.0113428750057471,-0.0203241422367547,0.884022684266778,-0.503139191237784,0.000105447896850804
"112.0870148","112.0870148",17544371.1,"C5H9N3||C5H11N3O||C3H6N2","Histamine||4-Guanidinobutanal||3-Aminopropiononitrile","C00388||C02647||C05670","grey",0.18584101290741,0.178481036253378,0.0467258428007731,0.737238555559691,0.663638562639262,4.51561013374728e-08,0.123325846454785,0.374299248651798,-0.329535837118029,0.0149613030438296,-0.355780507056573,0.00828401377045369,-0.112871351597435,0.416432808439567,0.0145607353308736,0.916771819385364,-0.13722203093676,0.322434300085724,-0.197162781168865,0.153000339453264,-0.266787097290934,0.0511631327231876,-0.148265985865518,0.284636598861153,-0.0561230547938146,0.686884671106846,0.00851712924455949,0.951260096316621,-0.357333668573347,0.00798699225260883,0.0397641751645631,0.77527531554645
"446.2250825","446.2250825",3998071.9,"","","","grey",-0.185471079580486,0.179362374000717,0.298541681751688,0.0283243727186636,-0.349193680286309,0.0096527806088758,-0.53660235382475,2.8809189610314e-05,0.509449525663159,8.34131803838615e-05,0.0242034960958406,0.862083679670991,-0.0220411824445811,0.874300610461791,-0.306068909068377,0.0243964704253007,0.37603915178621,0.00507378837219324,0.245845204288813,0.0731447181608668,-0.204894039999487,0.137214157268304,0.680203192093436,1.53619064146104e-08,-0.558374821326725,1.14688228543377e-05,0.430225848488345,0.00116603213526226,0.360794181730435,0.00735830397121744,-0.283964950552022,0.0374402843500496
"355.1625256","355.1625256",9773247.45,"","None||None||None||None","None||None||None||None","grey",0.185158968747202,0.180108393583364,0.0469311937251665,0.73612550428185,0.0984796535530731,0.478655604618926,0.233196321334826,0.0896921319774953,-0.0612519146114165,0.659944824615116,-0.0767688573336972,0.581120457870722,0.320486671913744,0.0181436792275005,0.215839845107629,0.116993298472088,-0.128229303724158,0.355453445402853,0.101978021603388,0.463092687171901,-0.0466352151977724,0.737729949287083,-0.0573208969833856,0.680556709882826,0.144032631528167,0.298765799648847,0.041498659648258,0.765745544773438,-0.0128852150211099,0.926320782926093,-0.138694687414108,0.317218504000362
"187.5946202","187.5946202",214682.33,"","","","grey",-0.185070692850916,0.180319799539259,0.184140721634324,0.182557805180082,-0.384567258108214,0.00408955672287391,-0.684397297338748,1.15624869864376e-08,0.681837236412235,1.37597581272154e-08,-0.184327806248728,0.182105981417025,-0.54383063268146,2.13700908453717e-05,-0.619769213146219,5.81497060046948e-07,0.730953083945715,3.48457494062273e-10,-0.199665373898371,0.147750157237996,0.157339378367155,0.255854423914411,0.147887936213723,0.285880216540621,-0.116486413647724,0.401565571159199,-0.331112989900325,0.014458624098661,0.392263749683234,0.00334991788342865,0.408185164979151,0.00218386433147044
"235.1416574","235.1416574",1780847.57,"","","","grey",-0.185052869845532,0.180362504349122,0.108563577079318,0.434553889262332,-0.273042919322885,0.0457562612247581,-0.20757164467221,0.132041485684123,0.367891167613058,0.00620239337763115,0.540250769632187,2.47985556190341e-05,0.212293986566337,0.12327816065792,0.116083206206046,0.403208299590591,-0.0532749265556704,0.70201587371058,0.314416445004168,0.0205866852561633,-0.182231357447458,0.187215270932744,0.350343515499619,0.00940061912205503,-0.543683299195087,2.15020791139536e-05,0.367622409597568,0.00624308848248952,0.259883432207633,0.0577210430378502,-0.507863414788167,8.85138342371173e-05
"289.1617836","289.1617836",9469164.005,"","None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None","grey",-0.184881339429135,0.180773872689036,0.329442262874902,0.0149915914386484,-0.222991396079734,0.105064030443836,-0.561281634851246,1.009168327916e-05,0.175514228041553,0.20427597811018,0.225061124305175,0.101792752185717,-0.371573743915561,0.00566768532869655,-0.416702524927492,0.0017221516164401,0.23291091361117,0.0900967021782803,-0.221718468174127,0.10711580103528,-0.265878443115052,0.0519899867566854,0.190138015618125,0.168472080016489,-0.338228659847285,0.0123664454988379,0.1260101419996,0.363909351515322,0.00796833177494501,0.954397193940562,0.0676830939367823,0.626763279139
"261.1593335","261.1593335",347086.135,"","","","grey",-0.184710389576042,0.181184521200891,0.170474076141839,0.217778646785966,-0.186655893229841,0.176550689426763,0.0908279427421361,0.513639567565456,0.0967363288242961,0.486513264549017,0.242256692166542,0.0775712228416365,-0.412326461652482,0.00194716774962706,-0.132921682338928,0.337973918042697,0.0355203848125991,0.79872826506575,-0.445037139481236,0.000746561337224154,0.203351084550289,0.140262978192978,-0.621870945586175,5.19105757530988e-07,0.468645554351175,0.000351393566880387,-0.621519588897183,5.29080071905855e-07,-0.134890981889978,0.330800661758165,0.527068894179351,4.22808386137311e-05
"259.0235176","259.0235176",266263.8,"","None||None","None||None","grey",0.184489014769073,0.18171729671464,-0.409708991670423,0.00209394822106138,0.184910463230716,0.180703979665882,0.598055133217448,1.79219424269001e-06,-0.364511144600291,0.00673145059442921,-0.160322894733525,0.246835225518454,0.583598980235306,3.62579909423508e-06,0.603035653841268,1.39460994076738e-06,-0.195305462482047,0.156984961380822,0.420919307163195,0.00152758694111767,0.509001262910158,8.48266781047554e-05,-0.173998222542833,0.208273640208668,0.337018015248471,0.0127028407206886,-0.220925074997656,0.10841013554063,0.128306021634969,0.355163288360958,-0.123817099771036,0.372384597864684
"247.1287836","247.1287836",19182011,"C9H13NO3||C9H13NO3||C9H13NO3||C9H13NO3||C9H13NO3||C9H13NO3||C10H18N2O5||C10H18N2O5","L-Adrenaline||L-Normetanephrine||L-Adrenaline||L-Normetanephrine||L-Adrenaline||L-Normetanephrine||None||None||2,4-Bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose||2,4-Diacetamido-2,4,6-trideoxy-D-mannopyranose","C00788||C05589||C00788||C05589||C00788||C05589||None||None||C19972||C20424","grey",-0.184391727733675,0.18195179081167,0.235774226706756,0.0861019301389078,-0.459175244795197,0.000478530417400716,-0.550807991530717,1.59116352787167e-05,0.595197914938864,2.06563106553852e-06,0.130264663168081,0.347804659759855,-0.56663780507961,7.94718263788576e-06,-0.647222167010641,1.23267071510545e-07,0.603571542685136,1.35713075495672e-06,-0.254618606502869,0.0631648650757384,0.315359316786838,0.0201898870653898,-0.0504255626412775,0.717269273586079,-0.00622657721672601,0.9643579243085,-0.54502362294128,2.03285941362563e-05,0.463307565275904,0.000418663440137443,0.598198841126202,1.7793757036496e-06
"246.2062752","246.2062752",1699369.3,"","","","grey",0.184037789292853,0.182806738528798,-0.17585444287688,0.20338633805438,-0.0154445364557426,0.911739551891751,0.267517254330263,0.0505064796343339,-0.280138943673487,0.0401983911054409,0.206445562437733,0.13419871554164,0.381186372703205,0.00445756374618307,0.489168600068256,0.0001743689375588,-0.407636809140165,0.00221705180468229,0.352615672052112,0.00891905807250432,-0.0584309390840732,0.674711995183054,0.134307385080004,0.332916395264632,-0.247214870676162,0.0715090703197426,0.383474417855963,0.00420547077479583,-0.0763825582580836,0.583029978084001,-0.555108231272547,1.32230066427306e-05
"365.0974328","365.0974328",846999.83,"C10H14N5O7P||C10H14N5O7P||C10H14N5O7P","AMP||dGMP||3'-AMP||None","C00020||C00362||C01367||None","grey",0.183983022835739,0.18293928618398,-0.3502271569241,0.00942587473336512,0.273403625097791,0.0454593361472969,0.0879662047090077,0.527047454879157,0.0329104856116476,0.813241148354155,-0.475417684523539,0.00028020889348391,0.125990817372611,0.363983518269409,0.0305743160205051,0.826285076407679,0.190090906391378,0.168579545575936,0.194220118817897,0.159348486724948,0.16049071939238,0.246334396939921,0.170324716103464,0.218188064893974,0.097460179908652,0.483242469778,-0.00509237153466076,0.970847208605296,0.0970698961699617,0.485004565074545,0.0447546500015385,0.747949816492024
"377.6799737","377.6799737",2122613.41,"","","","grey",-0.183196139350727,0.184851368251769,0.36394745881756,0.00682340872326589,-0.173895819965374,0.208545643898488,-0.45125536098641,0.000615367106831477,0.564462012966574,8.76146942976764e-06,0.217960860016817,0.113352433158003,0.104800289499091,0.450739867507293,-0.293778477934986,0.0310732023739426,0.144825292693109,0.296086234192369,0.0881836660877692,0.526022546634848,-0.591895653944579,2.42990846791111e-06,0.659516673178327,5.84433917010094e-08,-0.464496448215124,0.000402744376693733,0.707802324043288,2.16385376512631e-09,0.137040518414383,0.323080912156957,-0.396087800769297,0.0030284745505281
"334.1430578","334.1430578",1321434.495,"","","","grey",-0.183179235655359,0.184892600165921,0.182559544816382,0.186408728783085,-0.351482201669948,0.00915654363468604,-0.521319423846931,5.29945941354394e-05,0.352833246809,0.00887408773236117,-0.116408092993699,0.401884355869714,-0.710876293413359,1.71538018771476e-09,-0.548563142224127,1.75080904278211e-05,0.595188428501953,2.06660042492927e-06,-0.340464617342658,0.0117652575031645,0.393219485188531,0.00326687527194827,-0.231461174497112,0.0921737879628382,0.101111512067698,0.466921743600692,-0.690984958968818,7.32951825728446e-09,0.280679624747471,0.0397987638382663,0.685617138929298,1.06360377442028e-08
"304.1614691","304.1614691",98701231.2,"C10H16N4O3||C10H16N4O3||C10H16N4O3||C10H16N4O3||C10H16N4O3||C10H16N4O3||C10H16N4O3||C10H16N4O3","Homocarnosine||beta-Alanyl-N(pi)-methyl-L-histidine||Homocarnosine||beta-Alanyl-N(pi)-methyl-L-histidine||Homocarnosine||beta-Alanyl-N(pi)-methyl-L-histidine||Homocarnosine||beta-Alanyl-N(pi)-methyl-L-histidine||None||None||None||None","C00884||C01262||C00884||C01262||C00884||C01262||C00884||C01262||None||None||None||None","grey",0.182809791151596,0.185795408977153,0.0447489931596828,0.747980624372878,0.0862814011479356,0.535021409173717,-0.251064016077177,0.0670678260732817,0.0803017303206147,0.563790375384575,0.0124260109369877,0.928939691615728,-0.101251002765275,0.466304193188072,-0.11506747266738,0.407363835999205,0.09188200781117,0.508744847433418,0.0318326304864215,0.819253297023851,-0.137653417955874,0.320900837538058,0.19313556458653,0.161736294232531,-0.270564515629833,0.0478395842861196,0.133740664978847,0.334979042508274,0.0782437875732258,0.573855976429682,-0.10171456363908,0.464255091581731
"318.1657033","318.1657033",4005976.5,"C11H20N2O6","N6-(L-1,3-Dicarboxypropyl)-L-lysine","C00449","grey",-0.182084256244205,0.187577592612667,0.165749792145252,0.230989534700777,-0.242965491039892,0.0766805215979997,-0.469951289270138,0.000336508748177389,0.341090745076862,0.0116014869402615,-0.30755496573345,0.0236778455000535,-0.668597756715926,3.29319143294759e-08,-0.599423296655834,1.67357129356874e-06,0.651583171026373,9.49639671300624e-08,-0.405953461603684,0.00232175089490766,0.380560331711326,0.00452881512660392,-0.236997068144595,0.0844387946493306,0.270239445959647,0.0481184857910966,-0.710917863701861,1.70996583898709e-09,0.227257711806014,0.098407658363434,0.792866627904413,8.9694845606547e-13
"310.1397204","310.1397204",4550818.6,"C10H18N2O5||C10H18N2O5","2,4-Bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose||2,4-Diacetamido-2,4,6-trideoxy-D-mannopyranose","C19972||C20424","grey",-0.181614741106672,0.188737405800514,0.268013991235297,0.0500636791119666,-0.455524493067696,0.00053775581477397,-0.484546896761185,0.000204966594356379,0.700140001852483,3.81189072768294e-09,0.193955491035237,0.159928702011763,-0.184452446224604,0.181805413517325,-0.504952930061087,9.86236942014624e-05,0.314546119285121,0.0205317247247443,-0.221088608815754,0.108142369780841,-0.315415752306414,0.0201663436448796,0.285294449441063,0.0365192642426007,-0.0720495084985991,0.604640595581528,0.227338680670935,0.0982845684352312,0.137663134221416,0.320866352235672,0.0889390956531031,0.522469865008845
"667.2865343","667.2865343",3156732.89,"","","","grey",0.181270912955449,0.189589992632422,-0.0183925116014861,0.894980025159446,0.131999625933538,0.341365629121544,-0.228934949500812,0.0958821931559675,0.0090371440540388,0.948288205069234,-0.189980339495436,0.168831966904463,-0.545512757729679,1.99152912799117e-05,-0.481142191523078,0.000230554672325255,0.169543116586975,0.220339302802125,-0.55708726271311,1.21327787609596e-05,-0.0919265646062007,0.508538464982219,-0.269762205826887,0.0485303469016255,0.290564971813044,0.0330505002716775,-0.260821914679353,0.0567916451706628,-0.258200757979824,0.0594181348708008,0.594499765652788,2.13811383782852e-06
"215.0513015","215.0513015",1743499.38,"","None||None","None||None","grey",-0.180970657261622,0.19033678386903,0.57374388653334,5.75092740813698e-06,-0.21841757823915,0.112579907896449,-0.424454188560817,0.00137988744215297,0.0288485681818481,0.835950922575049,0.309347386363161,0.0228348678376431,-0.589690590732921,2.70555836560143e-06,-0.448298657191556,0.000674901926647333,0.082291722639685,0.554136389612672,-0.402357530537693,0.00256024950897235,-0.22898830763062,0.0958026848711768,-0.136230922321733,0.325974966456124,-0.21497757516215,0.118498670252378,-0.124632055967275,0.369221346261321,-0.105260561038102,0.448742625842482,0.251742657699189,0.0663081555322124
"376.2585724","376.2585724",6105607.31,"","None||None||None||None||None||None","None||None||None||None||None||None","grey",0.179968536054956,0.19284446112018,-0.0809966919043207,0.560410005296628,0.120226598026172,0.386514246363283,-0.0858023152230738,0.537299593917687,-0.0638182849339134,0.646621091697923,-0.108675701398648,0.434076695836534,-0.410776152438739,0.00203295584344784,-0.27938211414864,0.0407633208485081,0.0534236108965236,0.701223055818861,-0.375434771443482,0.0051508330375992,-0.0395631708775442,0.776381849810559,-0.275488274949029,0.0437740284508857,0.23248139296758,0.0907082404795035,-0.240981738509653,0.07919394824954,-0.189232116846903,0.170547378220968,0.438541820715181,0.000910037925864877
