"","mz","intensity","molecular_formula","compound_name","compound_id","moduleColor","GS.Treatment","p.GS.Treatment","MM.tan","p.MM.tan","MM.salmon","p.MM.salmon","MM.black","p.MM.black","MM.turquoise","p.MM.turquoise","MM.greenyellow","p.MM.greenyellow","MM.brown","p.MM.brown","MM.green","p.MM.green","MM.grey","p.MM.grey","MM.magenta","p.MM.magenta","MM.purple","p.MM.purple","MM.blue","p.MM.blue","MM.yellow","p.MM.yellow","MM.pink","p.MM.pink","MM.red","p.MM.red"
"315.017771","315.017771",841660.72,"","","","greenyellow",0.247642109451942,0.0710048611466547,-0.153755520679863,0.266978982935151,0.0972751962977384,0.484077232896075,-0.0302987732503928,0.827826706297955,0.461461307270033,0.000444517473762549,0.782112420870148,2.89713931125368e-12,-0.0308610447836916,0.824681552215179,-0.66633651630366,3.805828968542e-08,-0.438154242987016,0.000920740695690891,0.239317961016685,0.0813517287763287,-0.680091074885959,1.54780422094583e-08,0.562396886370656,9.60526889763671e-06,-0.0572943413784947,0.680696763418025,-0.177327233610054,0.199566675596146,0.483761326788708,0.00021062928831019
"236.0956117","236.0956117",1193489.2,"","","","greenyellow",0.244898600235585,0.0742924090263594,-0.301132399187661,0.026916705723846,0.373635377399942,0.00538632340086533,-0.301930042981535,0.0264952955459553,0.660625905340619,5.45456582370237e-08,0.815070451668409,6.31064745835693e-14,0.166721241303769,0.228228857267038,-0.80069665356714,3.65444209150948e-13,-0.400956893758648,0.00265887604369015,0.379030673120192,0.00470713792348621,-0.598135773024902,1.78499072693419e-06,0.52589555209253,4.42899755070733e-05,-0.104351115144332,0.452693657090253,-0.282365458018521,0.0385736901985988,0.376086664187618,0.0050677747210514
"135.0479874","135.0479874",765864.055,"C5H10O2S","S,S-Dimethyl-beta-propiothetin||None","C04022||None","greenyellow",0.242847208005563,0.0768285948640858,-0.484261592325662,0.000207006930745073,0.458540947690473,0.000488376363557847,-0.284589433198746,0.0370053074510334,0.529580740123349,3.82587331772854e-05,0.904942792573515,6.13776037257392e-21,0.295422195782444,0.0301005339815203,-0.757821607247296,3.26115498509168e-11,-0.172760624056512,0.211577726411542,0.544073318832948,2.11543116810662e-05,-0.492340783339812,0.000155845852413768,0.6484560846026,1.14545034245302e-07,-0.299642154891925,0.027719085448083,-0.0635333194852709,0.648095216390778,0.197524640991031,0.152232791273677
"134.0446883","134.0446883",23516136,"C4H4O4||C3H2O2||C4H4O4||C4H4O4||C3H2O2||C4H4O4||C4H4O4||C3H2O2||C4H4O4||C4H4O4||C3H2O2||C4H4O4||C3H5NO2||C3H5NO2||C4H7NO4||C4H7NO4","Fumarate||Propynoate||Maleic acid||Fumarate||Propynoate||Maleic acid||Fumarate||Propynoate||Maleic acid||Fumarate||Propynoate||Maleic acid||None||Dehydroalanine||Aminoacrylate||None||L-Aspartate||D-Aspartate","C00122||C00804||C01384||C00122||C00804||C01384||C00122||C00804||C01384||C00122||C00804||C01384||None||C02218||C20253||None||C00049||C00402","greenyellow",0.239562600483033,0.0810315786264854,-0.494018216001752,0.00014679473214306,0.419077642090944,0.00161000539785201,-0.233272596749183,0.0895842511043216,0.504507379497681,0.000100261518799909,0.934147487007423,6.33693414141429e-25,0.308587584066115,0.0231890611767401,-0.782060634980232,2.91307561160976e-12,-0.107687328173799,0.438293260663557,0.583376012507028,3.66445043675383e-06,-0.510476957254122,8.02545184748529e-05,0.72268116758671,6.83306452091652e-10,-0.390314406476534,0.00352509813146672,-0.0802002517690461,0.564284775097589,0.202130918340183,0.14270957857678
"215.0225615","215.0225615",484073.77,"","","","greenyellow",0.231925054284241,0.0915051505321452,-0.394980920500763,0.00311858367178242,0.317942313802287,0.0191358902075058,-0.209274806267669,0.128828449090131,0.435858632558745,0.000986486272705419,0.786040130183112,1.90271305444177e-12,0.355295763850779,0.00837865735381832,-0.620428548223891,5.61207109349526e-07,-0.115818631479129,0.404288337556779,0.528411191673388,4.00854726740969e-05,-0.449883284085407,0.000642378139127141,0.534115127283541,3.18775306826833e-05,-0.305260886165483,0.0247948539812694,0.0647666540360873,0.641724899045161,0.094054296139403,0.498732867668814
"253.0476643","253.0476643",13059296.7,"C5H15NO3P","N-Trimethyl-2-aminoethylphosphonate","C06459","greenyellow",0.230499403973297,0.0935722192627089,-0.229232734822437,0.0954391216966177,0.164526958596758,0.234497230028298,-0.225150283238138,0.101653622619102,0.548827227573635,1.73128823101755e-05,0.793451806802499,8.39855126641204e-13,0.105163872778359,0.449161777045426,-0.686477105478599,1.00254577591234e-08,-0.418452939998986,0.00163885123911083,0.296441835400225,0.0295100274365662,-0.654643563790574,7.8879791095236e-08,0.50419368789433,0.000101429540256079,-0.0159771217622346,0.908708714898564,-0.163014264943933,0.238886839486191,0.397625084062298,0.00290715249475175
"299.0403396","299.0403396",1219727.58,"","None||None","None||None","greenyellow",0.23021258721709,0.0939924381534821,-0.360893495084295,0.00734091622071109,0.218423039264616,0.112570695173903,-0.154944825644274,0.263252056831705,0.464156287318429,0.000407242110247284,0.850733593149116,3.82818713514684e-16,0.113822980881758,0.41248890061347,-0.660548225794313,5.48104545429182e-08,-0.349283684522494,0.00963283350972385,0.399076612642119,0.00279657055113299,-0.604902094022186,1.26809809200367e-06,0.68928323163392,8.2549217365173e-09,-0.0826357194107531,0.552475567672393,-0.247881585632754,0.0707234814121621,0.353962904318682,0.00864374627704398
"307.0221156","307.0221156",543244.55,"C10H13O10P||C11H10O5","5-O-(1-Carboxyvinyl)-3-phosphoshikimate||2-Succinylbenzoate","C01269||C02730","greenyellow",0.21955487699995,0.110673712151509,-0.286178744093853,0.0359171019812235,0.250169997223738,0.0680791874704629,-0.232304915534532,0.0909604410410643,0.411470591022887,0.00199412069877437,0.630176162208506,3.28757907698464e-07,0.271831719296781,0.0467649197761844,-0.472654455535688,0.000307497895212659,-0.22804458527634,0.0972164938181659,0.308403720623882,0.0232754642926995,-0.390358654686931,0.00352103367655518,0.301932299244411,0.0264941114132506,-0.086326234041412,0.53480845871567,0.0648604700900415,0.641241366831355,0.143102814241679,0.301928983386975
"149.1170239","149.1170239",1298983.1,"","","","greenyellow",0.218499918665856,0.112441061234481,-0.312311221798322,0.0214965231958726,0.314990108726007,0.0203444860465902,-0.265934653270666,0.0519385239324998,0.491309431337029,0.000161660948569605,0.760221254236584,2.60041705341949e-11,0.272146681946066,0.046500895182482,-0.617146299756522,6.69202666588355e-07,-0.184633945284928,0.181368369789568,0.443916207019355,0.000772729275042299,-0.426007189338742,0.0013191411797312,0.521924004727751,5.17607227319089e-05,-0.177053014925571,0.200273975553838,-0.0286415932733216,0.837111827473952,0.170157609083378,0.218646766257759
"156.0267379","156.0267379",1394820.75,"C3H5NO2||C3H5NO2||C4H7NO4||C4H7NO4","None||None||None||None||None||None||None||None||Dehydroalanine||Aminoacrylate||L-Aspartate||D-Aspartate","None||None||None||None||None||None||None||None||C02218||C20253||C00049||C00402","greenyellow",0.215573970563167,0.117455905913467,-0.329945964668243,0.0148291682099781,0.484061378911393,0.000208449779428211,-0.16207363542006,0.241644608456981,0.361486152564011,0.00723789589216966,0.772020868792524,8.21083651673745e-12,0.312510683067727,0.0214088871927789,-0.576437358923887,5.07727515132911e-06,0.0291365362458324,0.834336311331397,0.433953059036355,0.00104423287273966,-0.325719887811563,0.0162397378692821,0.434196832558257,0.00103668003158296,-0.414676057918718,0.00182329298025596,0.387426195244637,0.00379952525255929,0.0424420518042937,0.760576584365778
"189.1597679","189.1597679",8164274.5,"C9H20N2O2||C9H20N2O2","None||None||None||7,8-Diaminononanoate||N6,N6,N6-Trimethyl-L-lysine","None||None||None||C01037||C03793","greenyellow",0.209623139240274,0.12817864107383,-0.543539204826936,2.16318935620149e-05,0.596947068932944,1.89396189377913e-06,-0.376704126255538,0.00499018930676671,0.538338791306436,2.68311337627673e-05,0.861266791934413,6.54139961061636e-17,0.518201673230024,5.97979363368577e-05,-0.695308781138557,5.39860469796445e-09,0.0257483224316431,0.853374914429145,0.558561322226309,1.13754896085151e-05,-0.370091599387212,0.00587783321110863,0.463433061614427,0.000416956538269483,-0.502239483888265,0.000108991087257097,0.18528853004724,0.179798439840187,-0.00555226772389926,0.968215692903201
"133.0971532","133.0971532",24216863.5,"C5H9NO2||C5H9NO2||C5H9NO2||C5H9NO2||C5H9NO2||C5H9NO2||C5H12N2O2||C5H12N2O2||C5H12N2O2","L-Proline||D-Proline||L-Proline||D-Proline||L-Proline||D-Proline||None||None||L-Ornithine||D-Ornithine||(2R,4S)-2,4-Diaminopentanoate","C00148||C00763||C00148||C00763||C00148||C00763||None||None||C00077||C00515||C03943","greenyellow",0.205335508920074,0.136351029400021,-0.276758592910061,0.0427724128927811,0.437607491674025,0.000936031454194406,-0.23326545454355,0.0895943484462765,0.659916236953984,5.70101467296388e-08,0.915863848102036,2.94792580286016e-22,0.371496970553051,0.00567840696187298,-0.84366919043285,1.16250595860418e-15,-0.0342926682168186,0.805547149974539,0.478883803961463,0.000249097800054303,-0.600562679674376,1.58041473096266e-06,0.532987035402506,3.33661578772101e-05,-0.556613570134463,1.2385875972354e-05,0.00507745469819588,0.970932567719716,0.258742467980552,0.0588674519864424
"102.0549167","102.0549167",7617179.3,"C2H4O2||C2H4O2||C4H10N2O2||C2H4O2||C2H4O2||C4H10N2O2||C2H4O2||C2H4O2||C4H10N2O2||C2H4O2||C2H4O2||C4H10N2O2||C2H4O2||C2H4O2||C4H10N2O2||C2H4O2||C2H4O2||C4H10N2O2||C4H9NO3||C4H9NO3||C4H9NO3||C4H7NO2||C4H4O2","Acetate||Glycolaldehyde||L-2,4-Diaminobutanoate||Acetate||Glycolaldehyde||L-2,4-Diaminobutanoate||Acetate||Glycolaldehyde||L-2,4-Diaminobutanoate||Acetate||Glycolaldehyde||L-2,4-Diaminobutanoate||Acetate||Glycolaldehyde||L-2,4-Diaminobutanoate||Acetate||Glycolaldehyde||L-2,4-Diaminobutanoate||L-Threonine||L-Homoserine||L-Allothreonine||1-Aminocyclopropane-1-carboxylate||None||None||3-Butynoate||None","C00033||C00266||C03283||C00033||C00266||C03283||C00033||C00266||C03283||C00033||C00266||C03283||C00033||C00266||C03283||C00033||C00266||C03283||C00188||C00263||C05519||C01234||None||None||C06144||None","greenyellow",0.198495487392287,0.150187571870596,-0.385743853852796,0.00396791374624685,0.485209489573128,0.000200298636917639,-0.243055164377907,0.0765684141295023,0.540765293181424,2.42763845319358e-05,0.966918880951941,1.59747911337177e-32,0.432242159085451,0.00109864715316573,-0.773724786592705,6.91238014524384e-12,0.000339361267726097,0.998056807773598,0.564762385345332,8.64462966217802e-06,-0.551982510240216,1.51310726181235e-05,0.624115301903482,4.59427821522365e-07,-0.560425138925016,1.0480630604239e-05,0.067945239883758,0.625425601619116,0.136079306344504,0.326518759601518
"366.0709672","366.0709672",574639.824,"C9H13N2O9P||C9H13N2O9P||C9H13N2O9P","UMP||Pseudouridine 5'-phosphate||3'-UMP","C00105||C01168||C01368","greenyellow",0.192159414340442,0.163907764050051,-0.339265896155018,0.0120843545183726,0.400149022099853,0.00271728251176388,-0.31125276746682,0.0219666587706444,0.641236058808923,1.75164624720895e-07,0.931917490770591,1.46517826186695e-24,0.327797672092319,0.0155325386095238,-0.844782334203885,9.79439479115267e-16,-0.148322565378614,0.284450783221898,0.510618287586209,7.98287129620006e-05,-0.613487937455845,8.12324957406809e-07,0.623232925780687,4.82080299828421e-07,-0.38157436923837,0.00441390137514823,-0.151409568537646,0.274433334656,0.281626049698151,0.0391071232430005
"436.7400779","436.7400779",8348804.3,"","","","greenyellow",-0.186928839461171,0.175907504534314,0.132610036035803,0.339117925406023,-0.281265628729673,0.0393693387982082,0.141906925888294,0.306029018646049,-0.743040567383519,1.24453492851572e-10,-0.874965648179832,5.22418510009282e-18,-0.186903776645748,0.17596649304775,0.89575203553477,6.02254452537839e-20,0.243458210440176,0.0760661365436877,-0.274617973876377,0.0444712762531003,0.802365415049718,3.00250221163019e-13,-0.466370699805124,0.000378760079528419,0.502336925254442,0.000108602152089695,0.236121104236164,0.0856275680203836,-0.478248515148795,0.000254553252470536
"217.0496681","217.0496681",792190.72,"C3H7NO4S||C3H7NO4S||C3H7NO4S","3-Sulfino-L-alanine||3-Sulfino-L-alanine||3-Sulfino-L-alanine||None||None||None","C00606||C00606||C00606||None||None||None","greenyellow",0.185369905646009,0.179603959201744,-0.191288358442196,0.165863387550056,0.289525654062966,0.0337119483932278,-0.0922146533906024,0.507205096862033,0.606193313646644,1.18693466118615e-06,0.913206373769415,6.40007532561523e-22,0.196046260772757,0.155386624009387,-0.827570789723347,1.20511576101496e-14,-0.185262810751107,0.179859938319158,0.376712905261844,0.00498909376466291,-0.686136932026534,1.02629223274259e-08,0.583358432743884,3.66751412126613e-06,-0.48080531573888,0.000233238425333564,-0.087341628274905,0.529996611112356,0.394379409775995,0.00316853977621671
"120.0654879","120.0654879",121990228,"C4H6O3||C4H6O3||C4H6O3||C4H6O3||C3H4O||C4H6O3||C4H6O3||C4H6O3||C4H6O3||C4H6O3||C3H4O||C4H6O3||C4H6O3||C4H6O3||C4H6O3||C4H6O3||C3H4O||C4H6O3||C4H6O3||C4H6O3||C4H6O3||C4H6O3||C3H4O||C4H6O3||C3H7NO||C3H7NO||C4H9NO3||C4H9NO3||C4H9NO3","2-Oxobutanoate||Acetoacetate||Succinate semialdehyde||2-Methyl-3-oxopropanoate||Acrolein||(S)-Methylmalonate semialdehyde||2-Oxobutanoate||Acetoacetate||Succinate semialdehyde||2-Methyl-3-oxopropanoate||Acrolein||(S)-Methylmalonate semialdehyde||2-Oxobutanoate||Acetoacetate||Succinate semialdehyde||2-Methyl-3-oxopropanoate||Acrolein||(S)-Methylmalonate semialdehyde||2-Oxobutanoate||Acetoacetate||Succinate semialdehyde||2-Methyl-3-oxopropanoate||Acrolein||(S)-Methylmalonate semialdehyde||None||Aminoacetone||3-Aminopropanal||L-Threonine||L-Homoserine||L-Allothreonine||None","C00109||C00164||C00232||C00349||C01471||C06002||C00109||C00164||C00232||C00349||C01471||C06002||C00109||C00164||C00232||C00349||C01471||C06002||C00109||C00164||C00232||C00349||C01471||C06002||None||C01888||C05665||C00188||C00263||C05519||None","greenyellow",0.178881539563971,0.195591076337026,-0.300178170005926,0.0274282081512171,0.406577530733182,0.00228243389091923,-0.17073421454169,0.217066849458675,0.596466140234917,1.93978649437323e-06,0.969732909400676,1.63877163853645e-33,0.320062332689715,0.0183060518617838,-0.828923947437301,9.99427720747953e-15,-0.108359160818405,0.435424627345587,0.481089996938805,0.000230968635712225,-0.651609215710164,9.48149479566979e-08,0.625619030335097,4.23103569592332e-07,-0.530822116192887,3.64039244951645e-05,-0.0283487856669351,0.838754748511974,0.280794566829764,0.0397142312270194
"121.068761","121.068761",5069609.15,"","None||None","None||None","greenyellow",0.177413139903905,0.199345459930666,-0.302659203068407,0.0261149207288914,0.424436395141436,0.0013805977113011,-0.19651926428968,0.154372370156501,0.615189293273975,7.42535948409044e-07,0.964926624412731,7.13155790819372e-32,0.33527707427005,0.0132003524943235,-0.836206943007487,3.54638735171536e-15,-0.11776698838625,0.396374240323365,0.471276017264014,0.000321994662529964,-0.65767285239845,6.55070324119307e-08,0.599617776409884,1.65731649988847e-06,-0.52574710161158,4.45503380131479e-05,-0.0295328336392314,0.832115416736562,0.276811384725818,0.0427311983475004
"142.0474967","142.0474967",4716631.8,"C3H7NO||C3H7NO||C4H9NO3||C4H9NO3||C4H9NO3","None||None||None||None||None||None||None||None||None||None||None||None||Aminoacetone||3-Aminopropanal||L-Threonine||L-Homoserine||L-Allothreonine","None||None||None||None||None||None||None||None||None||None||None||None||C01888||C05665||C00188||C00263||C05519","greenyellow",0.167957067747087,0.224749958168502,-0.189174694040733,0.170679550331659,0.467605924116008,0.000363669488088754,-0.172605944811822,0.211993253467861,0.521607698185023,5.24029291570481e-05,0.850802860084664,3.78565519264667e-16,0.382901264595006,0.00426741194744098,-0.680031329977123,1.55402658373791e-08,0.0275759978862494,0.843094061658322,0.388318004483632,0.0037128444894213,-0.504229254860886,0.000101296484086519,0.381384672025114,0.00443520132140199,-0.585107296473244,3.37412800066334e-06,0.33432830338428,0.0134784575253656,0.121247232621973,0.382465814417025
"332.1456025","332.1456025",249956.59,"C14H14N6O3||C11H18N2O7","Dihydropteroate||N-Succinyl-LL-2,6-diaminoheptanedioate","C00921||C04421","greenyellow",-0.166015061074524,0.230233414225437,0.14780252331719,0.286161680431808,-0.201859754530046,0.14325759176363,0.177721814439033,0.198552033388873,-0.688895872314781,8.48043842279091e-09,-0.845779757564892,8.39074105598276e-16,-0.240033213419211,0.0804184985901323,0.808998618719965,1.34925913474430e-13,0.279186509391517,0.0409103859675359,-0.318924058591909,0.0187477212051152,0.766305691637882,1.44719068596335e-11,-0.464399815204406,0.000404017492397343,0.40001645638845,0.0027269744747243,0.219064470805404,0.111492611666452,-0.386076420920176,0.00393411434489903
"577.2833949","577.2833949",304428.905,"","","","greenyellow",-0.163194258786204,0.238361594823856,0.163883557966953,0.236357454236582,-0.272680582198139,0.046056124146965,-0.0713663999633005,0.608079106284801,-0.41812397394554,0.00165422614024388,-0.626569137407185,4.01557559950128e-07,-0.117104202632666,0.39905618408588,0.54407874540684,2.11495098457385e-05,0.0927585190515135,0.504692779233639,-0.305360806011442,0.0247452955754058,0.462605599534851,0.000428328344682121,-0.461725587211654,0.000440730065017904,0.450348788671148,0.000633096474591066,-0.0262621581104836,0.850482017811658,-0.24240419918909,0.0773851895092653
"134.1004982","134.1004982",1127036.97,"","","","greenyellow",0.15968411545404,0.248747825780844,-0.259792855873958,0.057811388220457,0.310855182621937,0.0221454839392917,-0.21182338945298,0.124131145739572,0.58943245294863,2.73966532518717e-06,0.886909524835129,4.4711564287133e-19,0.346681741147166,0.0102240910550154,-0.802959144087634,2.79850172667282e-13,-0.0529220577589945,0.703898707757732,0.464097281602314,0.00040802692370258,-0.589600517553553,2.71741429887528e-06,0.536734673373911,2.86538513256668e-05,-0.477196671035469,0.000263825312071994,0.0667547427534467,0.631510032916539,0.256253969783682,0.0614315088424483
"143.0632082","143.0632082",10322871.45,"","","","greenyellow",0.158350108637783,0.252774416961071,-0.449003118453828,0.000660264063759854,0.428505136695648,0.00122644473026679,-0.393755523526384,0.0032211008420228,0.53480061690597,3.10031218371616e-05,0.837491637399851,2.93857460356662e-15,0.553109184828982,1.44157366729593e-05,-0.754566675120439,4.41520318284392e-11,0.157507748303163,0.255339599432357,0.629352467475136,3.44200787141279e-07,-0.407606645402159,0.00221889031531787,0.531939646726328,3.48053898281254e-05,-0.582845978592766,3.75787516748426e-06,0.0132179556239766,0.924423596692052,0.0122632264429445,0.92986825647182
"449.206919","449.206919",3763032.255,"","","","greenyellow",-0.158284720318375,0.252972913193771,0.216986720601341,0.115013698856074,-0.21059931522574,0.126370784780417,0.408757894483041,0.0021496742880458,-0.599318653437788,1.68237885952396e-06,-0.776647403962625,5.12720280837528e-12,-0.27066938662315,0.0477498895224043,0.766942662304388,1.35968542250071e-11,0.199634405712742,0.147814297814383,-0.422238263376851,0.00147090027662145,0.601045994552231,1.54237877199634e-06,-0.515674443329574,6.58918395994951e-05,0.185435497030914,0.179447311991426,0.259759548187381,0.057844639584446,-0.286883006366612,0.0354434330835979
"147.1128519","147.1128519",375813519.5,"C4H11NO2||C6H14N2O2||C6H14N2O2||C6H14N2O2||C6H14N2O2||C6H14N2O2||C6H14N2O2||C5H9N||C6H11NO2||C6H11NO2","None||None||None||None||None||Diethanolamine||None||L-Lysine||D-Lysine||(3S)-3,6-Diaminohexanoate||(3S,5S)-3,5-Diaminohexanoate||(2R,5S)-2,5-Diaminohexanoate||(2R,3R)-3-Methylornithine||Piperideine||L-Pipecolate||N4-Acetylaminobutanal","None||None||None||None||None||C06772||None||C00047||C00739||C01142||C01186||C05161||C20277||C06181||C00408||C05936","greenyellow",0.151243995125443,0.274964613009157,-0.25336201346383,0.0645232358051887,0.304864567670099,0.0249922433068514,-0.136063328806722,0.326576098713761,0.510115189018441,8.13539770724788e-05,0.861514194085662,6.26467387508647e-17,0.169335330577065,0.220913679841864,-0.716576219081212,1.10623837753489e-09,-0.213249167801686,0.12156050859902,0.443341946156402,0.00078645288203755,-0.557130082381443,1.21101375448639e-05,0.64700340018489,1.24877047767903e-07,-0.232745433633297,0.0903319249214533,-0.128721092475463,0.353595954533958,0.323397612087903,0.0170624789957351
"306.0804708","306.0804708",4671240.6,"C13H12O4S||C13H12O4S||C13H12O4S||C13H12O4S||C13H12O4S||C9H11N5O3||C9H11N5O3||C10H13N5O5","(1R,2R)-3-[(1,2-Dihydro-2-hydroxy-1-naphthalenyl)thio]-2-oxopropanoic acid||(1R,2R)-3-[(1,2-Dihydro-2-hydroxy-1-naphthalenyl)thio]-2-oxopropanoic acid||(1R,2R)-3-[(1,2-Dihydro-2-hydroxy-1-naphthalenyl)thio]-2-oxopropanoic acid||(1R,2R)-3-[(1,2-Dihydro-2-hydroxy-1-naphthalenyl)thio]-2-oxopropanoic acid||(1R,2R)-3-[(1,2-Dihydro-2-hydroxy-1-naphthalenyl)thio]-2-oxopropanoic acid||None||None||None||Sepiapterin||6-Pyruvoyltetrahydropterin||Guanosine","C14799||C14799||C14799||C14799||C14799||None||None||None||C00835||C03684||C00387","greenyellow",0.139727163772371,0.313593936768561,-0.22758836371201,0.0979057485270777,0.164294061827235,0.235169423866308,-0.119874174667121,0.387918038121657,0.490573263252056,0.00016593214614766,0.835696607395809,3.81967263527121e-15,0.28436809027978,0.0371590011698921,-0.741399657110705,1.43598431183154e-10,0.0436134202832573,0.754172950267595,0.532570048667978,3.39324426868299e-05,-0.555636712328933,1.29233253140592e-05,0.660970868929613,5.33841971596197e-08,-0.560342036373607,1.0519098660418e-05,-0.0646341528441406,0.642408067525948,0.233398233797638,0.0894067762740741
"363.7111383","363.7111383",781527.105,"","","","greenyellow",-0.139151243234644,0.315612462736787,0.424647273143273,0.0013722009893387,-0.604358778249189,1.30377390859862e-06,0.346415314986074,0.0102863662264743,-0.432388899289967,0.00109388233715181,-0.761195281313984,2.37030750768297e-11,-0.525825149027084,4.4413278080897e-05,0.557977441654282,1.16700594166886e-05,-0.175965962767024,0.203095317513815,-0.571968468955486,6.23938656136725e-06,0.221927311983244,0.106777079117367,-0.486650530689131,0.000190479361269031,0.52817520599879,4.0463663716715e-05,-0.141983723945478,0.30576464938316,0.0983632761010569,0.479178045447032
"148.1161582","148.1161582",23464543.5,"","","","greenyellow",0.137847441909727,0.320212646321736,-0.276049977426767,0.0433287935229676,0.327828229991505,0.015522337358612,-0.132115121380139,0.340939633473264,0.506923272023073,9.16705559214907e-05,0.866094124214213,2.77145283471483e-17,0.197337383965434,0.152629629914507,-0.705699735165075,2.53210970772286e-09,-0.217389956416499,0.114323792798665,0.443344298128985,0.000786396230027374,-0.555762640091805,1.28528502309488e-05,0.621590511962479,5.2705238032389e-07,-0.248985595593962,0.0694377519209683,-0.0984912912069501,0.478603377565156,0.305112655223637,0.0248685274999089
"231.0974992","231.0974992",11223420.48,"C8H9NO3||C8H9NO3||C8H9NO3||C8H9NO3||C8H9NO3||C8H9NO3||C8H9NO3||C8H9NO3||C8H9NO3||C8H9NO3||C8H9NO3||C8H9NO3||C7H11NO5||C7H11NO5","Pyridoxal||3-Methoxyanthranilate||Isopyridoxal||Pyridoxal||3-Methoxyanthranilate||Isopyridoxal||Pyridoxal||3-Methoxyanthranilate||Isopyridoxal||Pyridoxal||3-Methoxyanthranilate||Isopyridoxal||N-Acetyl-L-glutamate||L-2-Amino-6-oxoheptanedioate||None||None||None","C00250||C05831||C06051||C00250||C05831||C06051||C00250||C05831||C06051||C00250||C05831||C06051||C00624||C03871||None||None||None","greenyellow",0.132112862723062,0.340947961178104,-0.315681144400423,0.0200559405697165,0.528634139408217,3.97311690177786e-05,-0.354892771565783,0.00845805274080115,0.682012380057963,1.35977041259597e-08,0.77025464498929,9.79954843640843e-12,0.345979118609639,0.0103890314549249,-0.754468803457338,4.45528607735071e-11,-0.176584957333691,0.201485350545759,0.358954686232723,0.00768690867976862,-0.473172422963612,0.000302205654796834,0.357118260581593,0.00802762518133868,-0.350385124422834,0.00939160214437851,-0.110317834587158,0.427121653267593,0.223632457833545,0.10404226661942
"365.6615072","365.6615072",1065338.24,"","","","greenyellow",-0.130754994057832,0.345977322902734,0.234029668346788,0.0885189708542784,-0.216285772616959,0.116220528383175,0.212238252200349,0.123378949925883,-0.367524384684767,0.00625798928957422,-0.697182868616394,4.72066311491722e-09,-0.343559267610581,0.0109748012167772,0.543638861332016,2.15420361934059e-05,-0.060611938865353,0.663283944234941,-0.411748515243686,0.00197876441650326,0.46336182388874,0.00041792468184893,-0.437959434042769,0.000926162880250035,0.411037639441299,0.00201825433013511,0.0273234255003766,0.844513301379456,-0.098869153495416,0.476909263766613
"380.2036876","380.2036876",1262681.57,"C16H22N6O4","Thyrotropin-releasing hormone","C03958","greenyellow",-0.129721150254462,0.349837140773142,0.16398839555031,0.236053655047538,-0.22980834638583,0.0945871889978618,0.167265646380651,0.226691775145475,-0.506419926947467,9.3402734005301e-05,-0.807365124700923,1.64772002992082e-13,-0.0952076668096548,0.493458671918678,0.716609134064862,1.10340564383903e-09,0.305053884701325,0.0248977884361057,-0.385140113744418,0.00402992743922964,0.595587718959638,2.02616388090734e-06,-0.64394130340101,1.4958712717193e-07,0.165429827859668,0.231903835239606,0.232038808759138,0.0913417637892577,-0.363296093230758,0.00693103355018673
"131.1291019","131.1291019",1153516.495,"C5H14N4","None||None||None||None||None||Agmatine||None||None","None||None||None||None||None||C00179||None||None","greenyellow",0.128495774081371,0.354446243684051,-0.174207253842497,0.207719182497878,0.116141407938958,0.402970935826512,0.0471890009146307,0.734728888561962,0.37762176345961,0.00487681219583838,0.754170737603162,4.57949475463886e-11,0.00651383890276495,0.962714722355072,-0.614992867536823,7.50297145842237e-07,-0.251526276185479,0.0665496217876367,0.236624581514353,0.0849427033184941,-0.591184896392466,2.51576329064135e-06,0.560034732981674,1.06624881268188e-05,-0.235047428712631,0.0871025225805679,-0.0140018391944488,0.919955797649218,0.398697087808159,0.002825117899008
"173.0423075","173.0423075",5331375.5,"C5H10O5||C5H10O5||C5H10O5||C5H10O5||C5H10O5||C5H10O5||C5H10O5||C5H10O5||C4H8O3||C4H8O3||C5H10O5||C4H8O3||C4H8O3","D-Ribose||D-Xylose||L-Arabinose||D-Ribulose||D-Xylulose||L-Xylulose||D-Lyxose||L-Ribulose||4-Hydroxybutanoic acid||(R)-3-Hydroxybutanoate||L-Lyxose||2-Hydroxybutanoic acid||(S)-3-Hydroxyisobutyrate||None","C00121||C00181||C00259||C00309||C00310||C00312||C00476||C00508||C00989||C01089||C01508||C05984||C06001||None","greenyellow",0.128245008221414,0.355394037151762,-0.468491123192031,0.000353192971495884,0.523395033155607,4.88680614569954e-05,-0.310685946438623,0.0222219748220086,0.585366183659617,3.33260135160792e-06,0.87908100586789,2.30636370741214e-18,0.473412463739582,0.000299781264391559,-0.762951039508078,2.00349976069652e-11,0.0249713550355533,0.857752869744326,0.60451647921186,1.29332347137175e-06,-0.413368300407299,0.00189134371265256,0.579144892369339,4.47460606554502e-06,-0.535499316105346,3.01346668596676e-05,0.024475167548097,0.860550955498887,0.0938572385765845,0.499636883542787
