"","mz","intensity","molecular_formula","compound_name","compound_id","moduleColor","GS.Treatment","p.GS.Treatment","MM.grey","p.MM.grey","MM.purple","p.MM.purple","MM.brown","p.MM.brown","MM.magenta","p.MM.magenta","MM.pink","p.MM.pink","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.turquoise","p.MM.turquoise","MM.red","p.MM.red","MM.green","p.MM.green","MM.yellow","p.MM.yellow"
"370.2088341","370.2088341",933633.65,"C16H27N5O5||C15H22N4O3","Nitric oxide||Feruloylagmatine","C00533||C18325","grey",-0.0360224909394757,0.694864855949351,-0.382641452256766,1.48174657024568e-05,0.148069813685211,0.105058633167056,0.439845736558217,4.46878840081761e-07,-0.199535049424483,0.0282197850843744,-0.500293971005061,5.12715092949743e-09,-0.245974651543508,0.00653706264744805,-0.481907787340189,2.18882959236824e-08,0.0918080720664272,0.316573957626864,0.123655851950749,0.176603306164558,-0.0380935360305786,0.678266357204627,0.108964771585188,0.234157621537189
"217.0817956","217.0817956",401838.97,"C7H7NO3||C6H9NO5||C6H9NO5||C7H7NO3","3-Hydroxyanthranilate||N-Acetyl-L-aspartate||N-Formyl-L-glutamate||3-Hydroxy-2-methylpyridine-5-carboxylate","C00632||C01042||C01045||C01270","grey",0.0360200569914081,0.694884450065336,-0.269076071140755,0.00284174446550741,0.130105164398799,0.154923311498103,0.0757844267016725,0.408710724993974,-0.268303160618627,0.00292553270374046,0.10481301704508,0.252569660967986,-0.013604068651848,0.882265202062712,-0.365614927409506,3.72798351803392e-05,-0.35086269882207,7.95937106003215e-05,0.673651057903881,2.52786521785932e-17,-0.0481161857785265,0.600217442638529,0.356288570599791,6.04783066462371e-05
"287.5779208","287.5779208",1718478.7,"","","","grey",-0.0357721400440592,0.696881318637976,0.324639018738583,0.000280287291399484,-0.426185058233393,1.09430865246063e-06,0.278088828628616,0.00201249732535036,0.139286634343,0.12758698335781,-0.2902127243849,0.0012422772854872,-0.322439414621491,0.00030994142246887,-0.0857416306329555,0.349741202758323,0.579640461932029,3.25781073611796e-12,-0.429757467208937,8.69084620059125e-07,0.20546614639978,0.0237687928426412,-0.400548449061064,5.30389277999424e-06
"372.6983146","372.6983146",2431117.57,"","None||None","None||None","grey",-0.0356340610574816,0.697994388593173,0.683403868251447,5.7924221802244e-18,-0.2511136697839,0.00546540996135265,-0.285769870915055,0.00148616385340276,-0.263013331307391,0.00356129388446557,0.105907896260876,0.247620165176678,-0.193196263882591,0.0337416858025319,0.174187453113339,0.0560292811044544,0.381170437081272,1.60798797158772e-05,-0.285350802796174,0.00151128178049055,-0.0345527256345089,0.706733177440505,-0.254353967003226,0.00487303707195419
"179.128271","179.128271",28783995.66,"","","","grey",-0.0355204217417998,0.698910929190628,0.107908093117307,0.238752103651395,-0.210529492519433,0.0204587022685113,0.306157889574585,0.000637421583683356,-0.107413970097772,0.240921982590815,-0.0455530045705174,0.619796006034327,-0.407177444945957,3.57061095286638e-06,-0.229696827939537,0.0112633379108998,0.140813876147582,0.123423622954184,0.29787245046176,0.000905850417286176,0.378779634127114,1.83497915179696e-05,-0.248943173211059,0.00589729260509828
"243.0170326","243.0170326",486595.55,"","None||None||None||None","None||None||None||None","grey",0.0353809371099933,0.700036513735192,-0.0509079184708165,0.579213310370605,0.0568400151999507,0.535750948214131,-0.425267109823209,1.16056860278379e-06,0.285571074611666,0.00149803148987612,0.464810986768301,7.83392495873941e-08,0.505987392502546,3.21381167656503e-09,0.299887305756129,0.000832435360777512,-0.361887474565725,4.53143165384123e-05,-0.0368653801237866,0.688091492173941,-0.153806177808895,0.0921151627776561,0.331889271251282,0.000200116829408213
"361.2080152","361.2080152",3201105.85,"","None||None","None||None","grey",-0.0352779138285591,0.70086828799108,0.262251068720761,0.00366248349317896,-0.0883803581498322,0.335055628539929,0.229784588578088,0.0112313890750021,-0.136887981781226,0.13434247456664,-0.0949834280827855,0.30005399433551,-0.471132792907812,4.92868877026394e-08,-0.307990478106117,0.000588927300781742,0.151014099674782,0.0982476722752009,0.281513315727414,0.00175989529247532,0.256030833385834,0.00458958691685083,-0.216884486146274,0.0168722233660957
"136.5893942","136.5893942",4280520.05,"","","","grey",-0.0352467088236189,0.701120296315228,0.0825385473166578,0.368100708764446,-0.121285912554257,0.18510664994307,0.0313450261573262,0.732877600096784,-0.162487738927821,0.0749670886101297,0.155776342504365,0.0879735842299363,-0.128629803968463,0.159697596056179,-0.07585503611742,0.408273010095353,-0.119983319130587,0.189905823480076,0.373160303123604,2.49267596109732e-05,0.079138145920971,0.3882265905399,0.0768100860478234,0.40237968748176
"321.6452236","321.6452236",2096835.72,"","","","grey",-0.035232374825295,0.701236067057162,0.276550788525453,0.0021362898946577,-0.110180500663243,0.22894852961855,-0.230167997032741,0.0110927410780483,0.130008470896163,0.155232897880793,0.427133559242676,1.02962730136617e-06,-0.0660167978462606,0.471874587736868,0.115887359589019,0.205585244770424,-0.240282696318759,0.00793825330523081,0.574894261823795,5.35427239052819e-12,0.223907517028901,0.0135548995429903,0.0864362562566669,0.345836776016508
"375.1876857","375.1876857",4606221.115,"","","","grey",-0.0351399028777059,0.70198309548073,0.439992948760685,4.42491636518377e-07,-0.181147546402511,0.0467650234599122,0.137096450035554,0.133744730646248,0.139180216596884,0.127881056159404,0.134263234083107,0.142043975605303,-0.492360664079597,9.6921201288215e-09,-0.0250201821785881,0.785308441871082,0.209486305838705,0.0211061644494034,0.113877981472158,0.213607990131861,0.323636326302805,0.000293463620832917,-0.26628384318964,0.00315504339539175
"384.1151876","384.1151876",2300684.78,"","","","grey",-0.0351250327656859,0.702103249244893,0.104302347788864,0.254901308685957,-0.42862692989679,9.35097745889611e-07,0.00607295449506054,0.947290493621825,0.201174704973827,0.0269235517100512,-0.196028072002319,0.0311712953209269,0.162751795354942,0.0744889188936092,-0.0430231366450496,0.639384766555833,0.39788134136814,6.20447537493664e-06,-0.454778929352282,1.60368077907624e-07,-0.225043891044273,0.0130754381872203,-0.0314755715896785,0.731807351944391
"347.6975212","347.6975212",1532674.325,"","","","grey",-0.0350705793358633,0.70254330762745,0.363490046202476,4.16794026188273e-05,-0.0714644956867051,0.436011346782301,-0.217041660117293,0.0167909082649528,-0.0953663682330108,0.298100792195919,0.352696019391752,7.25801211854558e-05,-0.0444337554507183,0.628430587449853,-0.290796693636207,0.00121309080621529,-0.238059677235101,0.00855382520046126,0.499229148612336,5.58991058745706e-09,0.00690979753345158,0.940039907550083,0.285393670798331,0.00150869476378179
"175.071633","175.071633",14215200.25,"C4H7NO4||C4H7NO4||C5H5NO2||C6H7NO4||C5H5NO2||C5H6N2O3||C5H6N2O3||C5H5NO2||C5H8N2O2||C6H10N2O4||C6H10N2O4","L-Aspartate||D-Aspartate||2,5-Dihydroxypyridine||2-Aminomuconate||2,6-Dihydroxypyridine||4-Imidazolone-5-acetate||5-Methylbarbiturate||Pyrrole-2-carboxylate||(R)-5,6-Dihydrothymine||N-Formimino-L-glutamate||Formylisoglutamine","C00049||C00402||C01059||C02220||C03056||C05133||C05281||C05942||C21028||C00439||C16674","grey",0.0348562696151229,0.704276179062004,-0.387911817930122,1.10190234184914e-05,0.154956129296842,0.0896794115036989,-0.150991176974743,0.0982993201598701,0.475394971005531,3.58705269936671e-08,0.097887032404302,0.285453657043151,0.53204838468823,3.38304439011981e-10,0.222283785250511,0.0142665741602091,-0.216996413861401,0.0168142818566917,-0.390429312412401,9.54807694177011e-06,-0.233942515593487,0.00980594796197813,0.233387347886011,0.00998656576018555
"398.2037873","398.2037873",776998.08,"","","","grey",-0.0348218757746495,0.704554423199717,-0.532845039667414,3.1484487304057e-10,0.101602208270165,0.267475172984826,0.502579870666372,4.25477082332241e-09,-0.086918018659554,0.343145003999461,-0.421075741011592,1.5145907848128e-06,-0.187279553373865,0.0396931377109638,-0.340446927697848,0.000133002914098038,0.00532418604781298,0.95378165601723,0.190198475613338,0.0366554703399011,0.182798106675352,0.0447656191937017,-0.0069007535197539,0.940118241659651
"166.0259367","166.0259367",503733.075,"C6H9NO2||C2H5O4P||C6H9NO2","(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate||Phosphonoacetaldehyde||Delta1-Piperideine-2-carboxylate||None","C00450||C03167||C04092||None","grey",0.0347519494324612,0.705120243512549,-0.302903386940722,0.000732677134322347,-0.0589439802521202,0.520735359336726,-0.00611804460695217,0.946899708078182,0.251321693194255,0.00542553607444907,-0.119378560425948,0.192164456449647,0.500297203363921,5.12580387021736e-09,0.0441208712551955,0.630853441953185,0.0528787451855605,0.56459373512214,-0.442780667182628,3.6676227420581e-07,-0.197209205510565,0.0301493070324156,0.094371500088338,0.303192607431538
"280.6446431","280.6446431",904303.885,"","","","grey",-0.0345499383386097,0.706755752885094,0.598615288284566,4.11654171407134e-13,-0.22489448143532,0.0131376197717589,-0.388154077185745,1.08686878946532e-05,-0.268644552560639,0.00288825305329581,0.418599486365245,1.7696146553631e-06,-0.0741069499973313,0.419190456704641,-0.0364949613683942,0.691065132589518,-0.118614776490929,0.195044795705854,0.573208243374525,6.37561233112905e-12,0.0982890307463271,0.28347029500067,0.126709816836821,0.166074116884809
"412.7128723","412.7128723",968364.88,"","","","grey",-0.0341052583606714,0.710360646375134,0.709390932510981,8.50847820635244e-20,-0.510248190296879,2.25297436345080e-09,0.0607506841874685,0.508014303069677,-0.239462675211585,0.00816060785845607,-0.0273636460314655,0.765755430924335,-0.495430833981246,7.58983232368957e-09,-0.0888099935896772,0.332702214478244,0.515449277021695,1.45060772345540e-09,0.0888011822766093,0.332750374097849,0.281221077759457,0.00178027073026539,-0.370141399174929,2.93176255425062e-05
"255.1491454","255.1491454",1066165.62,"","","","grey",-0.0336876162945126,0.713752189533543,-0.172236005735395,0.0588820421514968,-0.0611388530548655,0.505302360134777,0.41424612313027,2.31951548432258e-06,-0.342058210829402,0.000122991695972309,-0.377154544164232,2.00611904789428e-05,-0.3854501440411,1.26619060687731e-05,-0.406938452735701,3.62244986138608e-06,0.152057724011229,0.0959188300960871,0.290748684201151,0.00121546648719529,0.0566919972679018,0.536815372508299,-0.0156070822972566,0.865083883774131
"299.1004805","299.1004805",3349810.265,"C10H18N2O3","Dethiobiotin","C01909","grey",-0.0336062797256392,0.714413351537224,0.453573194531985,1.74520631549727e-07,-0.0468000936948163,0.610235842867607,-0.344897957139247,0.000107035542577323,0.192231908209592,0.0346569010192362,0.561171398006866,2.15539174982086e-11,-0.0275605446867018,0.764119081357769,0.470663683103842,5.10275802693203e-08,-0.118368825797949,0.195978931940155,0.0300387326612988,0.743614897483528,0.228425968228697,0.0117349993106142,-0.0696279573895806,0.447924904604134
"202.156005","202.156005",729214.94,"","","","grey",-0.0335881967422042,0.714560371787085,-0.344944551322343,0.000106790597144886,0.257313669484311,0.00438279309346309,0.101788575657048,0.266594016616222,-0.0256562500722279,0.779987516424901,0.0496598404551222,0.588561346114411,0.06696045722395,0.465549708332121,-0.0842686135825065,0.358111860629362,-0.377437321790141,1.97529963444818e-05,0.333731914438553,0.000183449023075468,0.226612781894855,0.0124378539080813,0.129374726078589,0.157273466999947
"367.6790444","367.6790444",1543954.93,"","","","grey",-0.0335346902909095,0.714995457035966,0.540925431002497,1.50275346316211e-10,-0.233983239578057,0.00979281271516058,-0.0775792925565433,0.397669972512575,0.35498181276696,6.46434309038793e-05,0.288958238640378,0.00130715214185571,-0.255150454147107,0.00473650900966899,0.0708165335140927,0.440193921943215,0.0695731031121193,0.44828352822883,-0.0186235925075192,0.839329931262619,0.222532491729848,0.0141554999082734,-0.178041010141698,0.0507294070307001
"182.0812989","182.0812989",1810698425,"C8H9NO||C9H11NO3||C9H11NO3||C9H11NO3||C9H8O3||C9H8O3||C9H8O3||C9H8O3||C9H8O3","None||None||None||None||None||None||None||None||2-Phenylacetamide||L-Tyrosine||3-Amino-3-(4-hydroxyphenyl)propanoate||gamma-Hydroxy-3-pyridinebutanoate||None||None||Phenylpyruvate||4-Coumarate||trans-2-Hydroxycinnamate||2-Hydroxy-3-phenylpropenoate||trans-3-Hydroxycinnamate||None","None||None||None||None||None||None||None||None||C02505||C00082||C04368||C19579||None||None||C00166||C00811||C01772||C02763||C12621||None","grey",0.0335224405531322,0.715095078085332,-0.424911353770332,1.18725855413078e-06,-0.182121963372087,0.0455758849650681,0.628556538552419,1.17614560009939e-14,0.279482221123839,0.00190599749141818,-0.431664066904514,7.67679375964437e-07,-0.163460066346111,0.073218479517062,-0.0677862105803647,0.460053474366643,0.31347627716622,0.000463300916256176,-0.158257171322512,0.0829709241927421,0.3475986421456,9.36694236622676e-05,-0.295754905201878,0.000989352429933654
"194.0659212","194.0659212",550611,"C5H9NO4||C6H8O6||C5H9NO4||C5H6O4||C5H9NO4||C5H6O4||C5H6O4||C6H8O6||C5H6O4||C6H8O6||C6H8O6||C5H9NO4||C6H8O6||C6H8O6||C5H9NO4||C5H9NO4||C6H8O6","L-Glutamate||Ascorbate||D-Glutamate||2,5-Dioxopentanoate||O-Acetyl-L-serine||Mesaconate||2-Methylmaleate||D-Glucuronolactone||4,5-Dioxopentanoate||2-Hydroxy-3-oxoadipate||L-xylo-Hexulonolactone||L-threo-3-Methylaspartate||5-Dehydro-4-deoxy-D-glucuronate||(4S)-4,6-Dihydroxy-2,5-dioxohexanoate||L-4-Hydroxyglutamate semialdehyde||2-Oxo-4-hydroxy-5-aminovalerate||3-Dehydro-scyllo-inosose||None","C00025||C00072||C00217||C00433||C00979||C01732||C02226||C02670||C02800||C03217||C03289||C03618||C04053||C04349||C05938||C05941||C21643||None","grey",-0.0334453419218477,0.715722192989213,0.133037319632425,0.145753743369953,-0.309390625401834,0.000554187345541697,-0.111042163182697,0.225306193376283,0.630858286783554,8.80656490190478e-15,0.234847993101907,0.00951752316171039,0.182489856196475,0.0451335151905619,0.385102785897006,1.29115021228103e-05,0.147354591181708,0.106767748408625,-0.51530842110558,1.46815090520524e-09,0.0868172232608684,0.343707086289982,-0.165331116770788,0.0699463689705545
"372.0364817","372.0364817",217021.985,"","None||None","None||None","grey",-0.0334170688863719,0.715952211385483,0.816665775454759,3.46171093656164e-30,-0.283982809745181,0.00159598677245281,-0.345444462471123,0.000104195219317092,-0.135810352349824,0.137464944204328,0.344350887296248,0.000109950904074934,-0.155259615128994,0.0890452020920538,0.179301754074653,0.0490882320431861,0.204482259103252,0.0244626258103286,-0.0159063931603164,0.862521672394198,0.121395344571078,0.184707538084302,-0.204684166114062,0.0243188455934084
"305.1456286","305.1456286",4628349.7,"C11H20N4O6","None||None||None||None||None||None||None||None||None||None||None||Nopaline||None||None||None||None","None||None||None||None||None||None||None||None||None||None||None||C01682||None||None||None||None","grey",0.0334094645157445,0.716014081925812,-0.480150767462619,2.5033827567343e-08,0.286931461381181,0.00141851333491697,0.131046028889736,0.151935047413642,-0.258645836428814,0.00417691074634099,-0.12891151942069,0.158777576683852,0.0994543810121087,0.277772921999155,-0.394890023477987,7.38580408093362e-06,-0.362926844797279,4.29245251055436e-05,0.579586977612995,3.27624793238529e-12,-0.187886237328373,0.0390449790774648,0.479694035991989,2.59198529044115e-08
"362.1560308","362.1560308",1663030.595,"","","","grey",0.0333286910562736,0.716671383032467,-0.380107963612763,1.70539043519417e-05,0.0863255697912036,0.346457090898244,0.206559796909878,0.0230174024090177,-0.128678128023334,0.159539498344055,-0.016979085224583,0.853350939875157,-0.00729781520111228,0.936679668151292,-0.412270593879481,2.61930496464912e-06,-0.288093226699048,0.00135366775416342,0.54528174653175,1.00035108689247e-10,-0.0146020010410844,0.873697851494131,0.320890619278735,0.000332533329768458
"603.3714159","603.3714159",5016400.05,"","","","grey",-0.0332637902794908,0.717199669007567,0.238803825218479,0.00834322880916631,-0.0553878667344802,0.546238754263922,-0.195494834758798,0.0316422138524149,-0.0948494699728406,0.30073923770923,0.179527782220206,0.0487987016823061,-0.0332245245626576,0.71751935298361,-0.114762597717928,0.21004896629189,-0.193438839144696,0.0335147106362541,0.533051786629219,3.09017794278678e-10,0.105360315736867,0.250087106143423,0.11770695505929,0.198508825470757
"302.2071597","302.2071597",14183430,"","","","grey",0.0331884476932255,0.717813117848738,0.359100161922304,5.2352487831976e-05,-0.266812759077659,0.00309341237285873,0.00594987027915249,0.948357299444852,-0.0598715191739286,0.514184354502206,0.168652759960629,0.0644299478201933,-0.256058652646328,0.00458501145961368,-0.162835173784731,0.0743384441960177,-0.00112165897637097,0.99025792763518,0.559587556209946,2.52093749701236e-11,0.326765502531395,0.000254134734006337,-0.0576153865979843,0.530192315716633
"174.0760926","174.0760926",5008048.8,"C6H9NO2||C5H8O4||C6H6O2||C7H14N2O4||C7H14N2O4||C5H8O4||C7H11NO4||C5H8O4||C6H9NO2||C5H8O4||C5H8O4||C5H8O4||C7H13NO5||C7H8O4","(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate||Glutarate||Hydroquinone||LL-2,6-Diaminoheptanedioate||meso-2,6-Diaminoheptanedioate||2-Acetolactate||N-Acetyl-L-glutamate 5-semialdehyde||4-Hydroxy-2-oxopentanoate||Delta1-Piperideine-2-carboxylate||2-(Hydroxymethyl)-4-oxobutanoate||3-Hydroxy-3-methyl-2-oxobutanoic acid||(S)-2-Acetolactate||2-Amino-3,7-dideoxy-D-threo-hept-6-ulosonic acid||(4R,5R)-4,5-Dihydroxycyclohexa-1(6),2-diene-1-carboxylate","C00450||C00489||C00530||C00666||C00680||C00900||C01250||C03589||C04092||C04106||C04181||C06010||C16850||C20710","grey",-0.0331055066320787,0.718488642208855,0.00108795101744237,0.990550681483389,-0.0673887435601952,0.462694538037867,-0.380284886290778,1.68879486632016e-05,0.351309282749742,7.78292384373267e-05,0.603964365696783,2.24116356829243e-13,0.359626197091609,5.09504828808099e-05,0.388281077587763,1.07906514842354e-05,-0.448724792774739,2.4440985941955e-07,0.171846221612414,0.0594658847877718,0.126373959052935,0.167208705162033,0.225462142774239,0.0129027339991511
"308.5068504","308.5068504",424961.72,"","","","grey",0.0331044770156098,0.71849702942178,0.209398623367648,0.0211613795307656,-0.330011391268787,0.000218539874473038,0.240607920300901,0.00785156101925696,0.346576992506617,9.85313126567056e-05,-0.0155763628836552,0.865346933006095,-0.263470722797031,0.00350178794098322,-0.353433594398062,6.99247755382067e-05,0.144124501596489,0.114758865736332,0.156355314704407,0.0867851046537825,0.291224624083695,0.00119210159197876,-0.252750289583937,0.00515863725193613
"183.0838941","183.0838941",177956672,"","None||None||None||None||None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None||None||None||None||None","grey",0.0328949666484079,0.720204387508573,-0.420356785757385,1.58479413356646e-06,-0.186340460673044,0.0407141933747076,0.641342154253898,2.28558054445567e-15,0.280916266605913,0.00180175068490215,-0.438391564025507,4.92500235211622e-07,-0.185791043925908,0.0413216892046439,-0.065217457515226,0.477268536290412,0.325928807816731,0.000264142813333862,-0.155131275495221,0.0893129630988666,0.359857906989625,5.03441361565323e-05,-0.306874550382666,0.000618036482393666
"228.1707835","228.1707835",810530.63,"","","","grey",0.0328836800359552,0.72029640445115,0.294580714870127,0.00103863124333447,-0.263846493203655,0.00345357083063222,-0.0416153012837553,0.650395303129053,-0.120712168473518,0.187209476263336,-0.000380435321005836,0.996695690070124,-0.161722243457299,0.0763672955085263,-0.0246359963915334,0.78852710912349,0.236636840839271,0.00896959075308913,0.0288750736068989,0.753221494085612,0.0471497902948066,0.607566724026158,0.0307727290533886,0.737575481582575
"306.1660459","306.1660459",2042792.4,"","","","grey",-0.0323187404078282,0.7249073025979,0.00221561187767463,0.980757863848449,-0.0357834095244534,0.696790502504128,0.16070841469107,0.0782540710967329,-0.0550438429958326,0.548738022288355,-0.0314808351893901,0.731764210260751,-0.20934838560827,0.0211930710145952,-0.290660007672804,0.00121986568201457,-0.0855646562881113,0.350740357117661,0.436775966996119,5.48377801457962e-07,0.14638237245614,0.109125782912088,0.0914137120157319,0.318666003099817
"567.3501127","567.3501127",2886697.6,"","None||None","None||None","grey",-0.032179178518458,0.726047898653258,0.304033617193407,0.000698209140614739,0.2034500183095,0.025209111930925,-0.441588527114251,3.97498003557374e-07,-0.329655096530668,0.000222208035398976,0.251196896570784,0.00544942583208989,0.194557221330189,0.0324848599255851,-0.0883215629602814,0.335378512607004,-0.238360866476123,0.00846802892213123,0.112485862699562,0.21929546425082,-0.362571317176311,4.37283697494869e-05,0.373002892769625,2.51395325406925e-05
"426.0991563","426.0991563",589268.04,"","","","grey",-0.0319864006780951,0.727624398658224,-0.0639519810953809,0.48587565372194,-0.185658350415307,0.0414695407919771,0.0681221692869681,0.457827628539326,0.390958599800907,9.26334962677536e-06,0.0575546588822821,0.530626626068774,0.0794998636662473,0.38605477683765,0.291878534950252,0.00116066765400506,0.125110833216067,0.171527270196944,-0.212214723863683,0.0194488778581667,0.240476053473824,0.00788661023477249,-0.148194107342528,0.104763816614421
"234.1153413","234.1153413",560274.775,"","None||None||None||None||None||None","None||None||None||None||None||None","grey",0.0317766657029187,0.729340864269576,-0.404076601499075,4.30118426916856e-06,0.206576632747767,0.0230059964401137,0.0904332701819173,0.323905801401931,0.11583958920368,0.205773431069971,0.138974368263147,0.12845137015951,0.140306341037849,0.124795416049159,-0.0172419571386415,0.851106510485168,-0.42799650790087,9.73950520920361e-07,0.324879873205299,0.000277204835804873,0.273095245731229,0.00243991701073353,0.189808339807181,0.0370497957833767
"328.1614454","328.1614454",1053808.4,"","None||None||None||None||None||None","None||None||None||None||None||None","grey",-0.0316975069503818,0.729989046270806,-0.250948165307053,0.00549732015371711,0.330470000098254,0.000213900966369074,-0.140354899402367,0.124663664262085,-0.376087395025422,2.12654531324894e-05,0.0215202801670373,0.814757501598471,0.186831844378849,0.0401772140409305,-0.410485937206672,2.92137068335687e-06,-0.451860961918855,1.96680869756005e-07,0.567165136277555,1.1824332079146e-11,-0.34644884382769,9.91574887107233e-05,0.582965497704133,2.28917610934281e-12
"313.8234233","313.8234233",513941.8,"","","","grey",-0.0315524180418039,0.731177583771324,-0.344427641869579,0.00010953746213433,0.187694229630434,0.0392491460919933,0.177512460955281,0.0514308188820465,-0.127316290316255,0.164039838391438,-0.350942207991199,7.92768595426559e-05,-0.0117278789389112,0.898408580756788,-0.252103914246563,0.00527791068280808,-0.0546038963669224,0.551942251007295,-0.00606587966965938,0.947351810631727,-0.175502615957206,0.0541715508506312,0.22686728243765,0.012337031414522
"232.0974521","232.0974521",613268.28,"C13H16N2O3||C13H16N2O3||C13H16N2O3","6-Hydroxymelatonin||6-Hydroxymelatonin||6-Hydroxymelatonin||None||None||None","C05643||C05643||C05643||None||None||None","grey",0.0314995386459551,0.731610919168039,-0.498240578781734,6.05524026799229e-09,0.350827419391075,7.97346804592836e-05,0.0574201887605414,0.531588958891681,0.0171947338639965,0.851509620815137,-0.0201086237881871,0.82671159759875,0.237134220109738,0.00882226959106547,0.0331921130807259,0.717783269640095,-0.390008737128174,9.78018693039701e-06,0.17145514445576,0.060056421712111,0.0537260542447056,0.558362753607764,0.221671810599887,0.0145431244543659
"381.7065655","381.7065655",5007635.5,"","None||None","None||None","grey",-0.0314898636044232,0.731690213227514,0.661837152640103,1.39964037434184e-16,-0.418689189081518,1.75970496149183e-06,0.0874381664595446,0.34025364138157,-0.0321871628721603,0.725982628800108,0.121635983239383,0.183832111814932,-0.517873956163089,1.178439056055e-09,-0.148749417772534,0.103454569733512,0.318609971611823,0.000368580843900524,0.188200135638239,0.0387131208316613,0.293544151781861,0.0010839868150938,-0.308581494378652,0.000574026088807377
"247.7886985","247.7886985",1017972.79,"","","","grey",-0.0314588633803821,0.731944301847035,0.284699312668877,0.00155109794428377,-0.473117735299957,4.25304545120847e-08,0.429354315825669,8.92099719311229e-07,0.333466249567575,0.000185769881847874,-0.213127807260333,0.0189199184046736,-0.427964407789617,9.75969332958496e-07,-0.145892796728488,0.110328501341744,0.494618350630887,8.09906814792761e-09,-0.123632259198746,0.176686515788149,0.45315375324635,1.79717597045165e-07,-0.589452424847247,1.13673670150802e-12
"572.1016","572.1016",703897.305,"","","","grey",0.031372879779295,0.732649205157331,0.0692913106622128,0.450128353049388,-0.271773679673399,0.00256598769796397,0.224113630417248,0.0134668139712686,0.139950828017615,0.125763285511016,-0.384951375413396,1.30217428890403e-05,-0.0817266176457988,0.372846998688382,0.050139635013496,0.584959574641873,0.508226446501857,2.66820202696587e-09,-0.380407535625208,1.67737950734946e-05,-0.000143688453059773,0.998751976210233,-0.266630604391189,0.00311451419314733
"235.1287381","235.1287381",3432951.7,"C8H16N2O3","N6-Acetyl-L-lysine","C02727","grey",0.0313625164099322,0.732734180285455,0.0187695530241738,0.838087838823186,-0.106831725071337,0.243496390258143,0.114155053683381,0.212488671656346,0.199629364972198,0.0281438103153489,0.233768224947247,0.00986233952774551,-0.0398996510240944,0.663915582930758,0.0342398123316391,0.709269176161685,-0.126011438085393,0.168439808696175,0.182029846705182,0.0456872128382871,0.338833124305878,0.000143785356375194,-0.106243464941872,0.246116711558341
"326.668567","326.668567",382402.19,"","","","grey",-0.0313107541771309,0.733158656521801,0.539815790259364,1.66534047085566e-10,-0.108406882674951,0.236575579086455,-0.0882169939129115,0.335953260488979,-0.374454624169623,2.32402417819723e-05,-0.13552733517705,0.138294086578188,-0.242962084116078,0.00724860858373035,-0.0803003952361119,0.381274366220973,0.380836461427927,1.63802632654772e-05,-0.20908049050252,0.0213627573498978,-0.0577239623401585,0.529416252088005,-0.272398902270251,0.00250562943780342
"348.1554558","348.1554558",519345.56,"","None||None","None||None","grey",0.0311724082677579,0.734293557431239,-0.536638566123639,2.23026014792744e-10,0.0448098292883005,0.625523639991534,0.614160392637297,6.81185398934639e-14,-0.201358231165589,0.0267816740905722,-0.721276545150067,1.05399883035907e-20,-0.215534256691588,0.0175849444998401,-0.58154243121271,2.66365848795317e-12,0.253573665643338,0.00501018824888802,0.00286448752453371,0.975124110413612,-0.0746939839831987,0.415505443119863,-0.00113651732575436,0.990128883180578
"667.2859992","667.2859992",10512193.93,"","","","grey",-0.0309443386503116,0.736165744571763,0.123255585472831,0.178018921064316,-0.103745552587888,0.257460355432717,0.190769421159048,0.0360847606406768,0.210661064674051,0.0203782683916792,0.0497006565158642,0.588254550641732,-0.392771334647496,8.34769733156764e-06,0.334128817312554,0.000180031756223013,0.170225064600869,0.0619452454979417,-0.0109630272686091,0.9050019391956,0.513727860926825,1.6795391019426e-09,-0.426575875703241,1.06720331974469e-06
"300.09253","300.09253",1230548.15,"C9H11N5O4","Neopterin","C05926","grey",-0.0308729546128323,0.736752043322535,0.444769720017795,3.20460032047098e-07,-0.0367756108124309,0.688811705602054,-0.35337759519654,7.01231509549144e-05,0.180099655334596,0.0480724778006083,0.565752249448513,1.36368489389849e-11,-0.0252620747584506,0.783283745760265,0.446151468477945,2.91634268337985e-07,-0.143406641711715,0.116596378037085,0.0761451918545431,0.406477201612884,0.217524876303154,0.0165430365969342,-0.0405267720882498,0.658960691373147
"211.4579731","211.4579731",802601.115,"","","","grey",-0.0308474566265572,0.736961502717131,0.0434339546762372,0.636186393107398,-0.039978292477546,0.66329343406216,0.131736779250553,0.149768901515335,-0.179520340867634,0.0488082110865237,-0.368266970341338,3.23987097392312e-05,-0.157390875704588,0.0846913131630411,-0.249834822975483,0.00571632758383375,0.296940994241676,0.000941752688916975,-0.174723098275502,0.0552664300948535,-0.0774205231438616,0.398639392781482,-0.00165026005363694,0.985667218050359
