"","mz","intensity","molecular_formula","compound_name","compound_id","moduleColor","GS.Treatment","p.GS.Treatment","MM.red","p.MM.red","MM.grey","p.MM.grey","MM.pink","p.MM.pink","MM.black","p.MM.black","MM.purple","p.MM.purple","MM.turquoise","p.MM.turquoise","MM.green","p.MM.green","MM.yellow","p.MM.yellow","MM.blue","p.MM.blue","MM.magenta","p.MM.magenta","MM.brown","p.MM.brown","MM.greenyellow","p.MM.greenyellow"
"150.0772924","150.0772924",416660.5,"C4H7NO3||C4H7NO3","L-Aspartate 4-semialdehyde||L-2-Amino-3-oxobutanoic acid","C00441||C03508","blue",0.0620316942744278,0.488424132187049,-0.25779643148823,0.00343218111031159,0.130352753451139,0.144093251304408,-0.284180187272061,0.00120408796984981,-0.604731657072624,5.11343437751189e-14,0.0600291697643475,0.50259609155109,-0.605041332895493,4.92564196202557e-14,-0.185957028812341,0.036331055266286,-0.730135552706381,2.05532155628817e-22,0.869232771848562,4.70462452079564e-40,0.643435617999543,3.40849650878398e-16,0.686061626690419,5.55716629165252e-19,-0.51266111803878,7.19383670255524e-10
"357.6245187","357.6245187",753564.65,"","","","blue",-0.0619726332906524,0.488839040663026,-0.308239054217621,0.000422558930554633,0.154899988134939,0.0820548120703824,-0.223002642865775,0.0117327120138878,-0.578747775427921,1.0280521235769e-12,0.0735661126571737,0.411096568603471,-0.587228180372148,3.97533173912107e-13,-0.111582299429929,0.211687080398345,-0.553303537889371,1.51886421360787e-11,0.818775747536074,6.49385894098315e-32,0.55841191477736,9.0082026936808e-12,0.637309287652982,7.89947087233682e-16,-0.330422281690436,0.00014824864673935
"286.1510216","286.1510216",3512679.1,"","","","blue",0.0614134484332609,0.492776643048104,-0.100659089264744,0.260158340852288,0.287484494628961,0.00104834317650745,-0.0650713756487494,0.467325567309969,-0.224704383878194,0.0110909791593565,-0.177505816843837,0.045880135475755,-0.38241349195312,9.13008441732969e-06,-0.366951622772884,2.20110093484478e-05,-0.292799688427843,0.000836022711559319,0.53864456520711,6.48160519529464e-11,0.309252024429237,0.000403527026352486,0.198935434881092,0.0249495902589741,-0.163134827003039,0.0668687224762517
"312.1271497","312.1271497",11503382.39,"C12H15N4O2S","Thiamine acetic acid","C02892","blue",0.0610222720257498,0.495541133897796,0.0759692342676772,0.3959410848628,-0.0542678070143072,0.544536591757828,-0.584963458295928,5.13737470786253e-13,-0.521927226136078,3.12101742235623e-10,0.513167244945079,6.87751063981098e-10,-0.368148806843272,2.05940176037941e-05,-0.402782249922055,2.67032352225956e-06,-0.647925198125069,1.81870794138179e-16,0.776761523619566,7.24428480603841e-27,0.403504418487748,2.55256847934349e-06,0.569017832831202,2.958456710007e-12,-0.235226785741987,0.00776494094054592
"500.223112","500.223112",561969.05,"","","","blue",-0.0609707878383125,0.495905587067135,0.136314454618738,0.126477932465427,0.10045152481167,0.261147438468957,-0.457396224732644,6.44181221898704e-08,-0.116944639801866,0.190410323112204,-0.369532243414637,1.90635282517103e-05,-0.0506180780017708,0.571965532907829,-0.181706974248497,0.0409002344952289,-0.118369341041919,0.185028471022385,0.564854305685373,4.60202027209749e-12,0.54155818099389,4.88475956979959e-11,0.181549386337418,0.0410785081568202,-0.0520218770781053,0.561339019501781
"300.8638307","300.8638307",1149158.36,"","None||None","None||None","blue",-0.0609074372389659,0.496354235638383,-0.430599902000936,4.3461577874435e-07,0.551120404682279,1.89370514579736e-11,-0.0212640073186097,0.812431294679758,-0.501971540010836,1.82832423450448e-09,0.111604822022998,0.211594302472211,-0.642062391581774,4.12195228573787e-16,-0.217750726881791,0.0139228398127168,-0.638849036407068,6.40654592856311e-16,0.528903828709188,1.63660762935372e-10,-0.0185806492179956,0.835743691782774,0.277624370824585,0.0015771797457894,-0.639527921667605,5.83914845661232e-16
"551.1220825","551.1220825",4599912.47,"","None||None||None||None","None||None||None||None","blue",0.0602531096413342,0.501000664201068,0.0796995199561064,0.373087233134486,0.0413676999367957,0.644240055776788,-0.488375608004143,5.72183582765310e-09,-0.414598504385772,1.25969006854446e-06,0.10133013542421,0.256978175817616,-0.256350855831933,0.00362424862110263,-0.394756444950154,4.37699659483538e-06,-0.541172386966552,5.07196294746763e-11,0.754572923818201,1.26833594114591e-24,0.5406041257313,5.36038700532581e-11,0.416520185093607,1.111758305118e-06,-0.35603744165708,3.9890037655948e-05
"299.6746736","299.6746736",2352898.71,"","","","blue",0.0600925745490734,0.502144104159754,0.210727568660686,0.0174036661191915,-0.173571728892142,0.0509912332480909,0.204754749204844,0.0209338289069875,0.378078080782737,1.1738197922436e-05,0.25925774027176,0.00324737523142186,0.368360539918748,2.03525163326899e-05,-0.181346051809353,0.0413094939055176,0.189066963059658,0.0332667361983264,-0.63999447179749,5.47789237761146e-16,-0.631439959883976,1.73671545840887e-15,-0.484645033458862,7.75799323912681e-09,0.117039969274334,0.190046696323506
"278.1020411","278.1020411",2275372.67,"","None||None||None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None||None||None","blue",0.0600558287662662,0.50240602428476,-0.00229687354655697,0.979553611568065,-0.101251454071991,0.257349670036156,-0.620912966108604,6.84633575770436e-15,-0.626378017684852,3.38067558131897e-15,0.453969896897248,8.29904451557638e-08,-0.462709349407845,4.32514007866477e-08,-0.260698513680028,0.00307398454550073,-0.75515986007314,1.11427713964947e-24,0.895643996918438,8.25620150745073e-46,0.612369497712469,2.00786147484236e-14,0.752467528941807,2.01224714536521e-24,-0.290384394567749,0.000927073251222005
"301.0828754","301.0828754",249729.97,"","None||None||None||None||None||None","None||None||None||None||None||None","blue",0.0592428561124924,0.508219019004074,0.260677484098253,0.00307645417994787,-0.171610857241787,0.0537095798971771,-0.672238055372529,5.0070075296063e-18,-0.313008337488047,0.000339648176127698,0.401518181350197,2.88893302981444e-06,-0.0955635931454771,0.285183701393496,-0.479310251453154,1.19149103006181e-08,-0.544630922954966,3.61421144901565e-11,0.63864964606728,6.58314782158253e-16,0.370772866942547,1.77826641876443e-05,0.355525101453675,4.09974492096847e-05,-0.156775208828427,0.0783739579614794
"138.5812202","138.5812202",22903153.65,"","None||None||None||None||None||None","None||None||None||None||None||None","blue",0.059197423153553,0.508544903241807,0.275240055760068,0.0017370795116318,-0.232656170324721,0.00848336764799489,-0.641644939253871,4.36628326020327e-16,-0.446784597329222,1.39916870278532e-07,0.102200950897238,0.252891170165325,-0.0924031155841701,0.301488473596072,-0.112080192011863,0.209642868468644,-0.383488337522024,8.5739104645786e-06,0.735545631347971,6.99561421079979e-23,0.71946163032523,1.59964972252085e-21,0.537987972775468,6.90562414096818e-11,-0.0268987254203708,0.764031946902361
"357.6923568","357.6923568",7545758.4,"","","","blue",-0.0591594994999676,0.508817007142917,-0.642502438215278,3.87881197881645e-16,0.46944368602263,2.58491616165901e-08,0.0996888034392475,0.264804046757137,-0.591147499942457,2.53856128036176e-13,-0.123963325870129,0.164971117014042,-0.642490396902034,3.8852754732359e-16,0.230982681562129,0.00898205191569327,-0.331886222491597,0.000137951491183455,0.664792372480603,1.55896443106517e-17,0.357092323947141,3.76976594433535e-05,0.505831110392979,1.31038970334486e-09,-0.383211367561276,8.71408576668705e-06
"491.1518518","491.1518518",1719602.78,"C14H27N4O10P2","CMP-N-trimethyl-2-aminoethylphosphonate||None","C05674||None","blue",0.0590554619383217,0.50956386815246,-0.423661681382316,6.94099075448709e-07,0.235017032690906,0.00782147514369077,-0.161349090530445,0.0699511470439877,-0.668815362129775,8.47395285447085e-18,0.191391005851039,0.0311220245374988,-0.769680662678234,4.00927019436608e-26,-0.212839226913489,0.0162854153392499,-0.853607688885349,3.28170301490452e-37,0.848979364056966,1.97436176574203e-36,0.453053146711723,8.87689765077054e-08,0.701942421525686,3.80781905737818e-20,-0.62397785566971,4.616713392485e-15
"185.1000221","185.1000221",217547.44,"","","","blue",-0.0585401211903312,0.513271720511768,0.220000626273717,0.0129443789098022,-0.0299897534199038,0.737850610195738,0.425153122312794,6.28200430065203e-07,0.562541232852465,5.86677666807811e-12,-0.304067014793917,0.000510000708166354,0.345145801764218,7.0685520227644e-05,0.0392887759562754,0.660984980094113,0.478998350437359,1.22148201655603e-08,-0.734605142253712,8.45303659426186e-23,-0.529612006893169,1.53154171810394e-10,-0.621129636383967,6.65920068917107e-15,0.320936801615623,0.000234312822690067
"652.6944182","652.6944182",21234339,"","","","blue",-0.0583849783100795,0.514390678250214,-0.525335733393566,2.28098479057405e-10,0.545165399580512,3.42863623652905e-11,0.0490076473704305,0.584271286687037,-0.569830257102433,2.71212344390995e-12,-0.0972536988973788,0.276710859278153,-0.663544949963375,1.87975159466136e-17,-0.186551356466025,0.0357277371004122,-0.599363320669545,9.71939054444286e-14,0.725276367961856,5.29360965849852e-22,0.294390284049643,0.000780617019221098,0.394268320249961,4.5086768228127e-06,-0.567887379261207,3.33756343563769e-12
"171.432243","171.432243",1155574.25,"","","","blue",-0.0580128266155453,0.517079896153411,-0.267985141995222,0.00231832681202836,0.468793110196001,2.71802732837041e-08,-0.266091879022351,0.00249651275218696,-0.40431724974877,2.42592350807214e-06,-0.218403214396577,0.0136326474277272,-0.462509405860488,4.39100760981335e-08,-0.203447928575811,0.0217835754177914,-0.427945238664136,5.20514391952047e-07,0.75800552682132,5.91633262339053e-25,0.386425768981648,7.21257951913616e-06,0.296733047105062,0.00070512303717526,-0.41118031685077,1.57014418130063e-06
"296.6454846","296.6454846",1951428.615,"","","","blue",-0.0571918588299034,0.523037652355319,-0.507167542570229,1.16651719201715e-09,0.514637961436564,6.03254576557544e-10,-0.0154534211015524,0.863091939818716,-0.478209205758085,1.30063312181628e-08,0.277605805987134,0.00157837124181975,-0.693562089185412,1.60100138368526e-19,-0.207149014044398,0.0194508670225278,-0.671461977848819,5.64491687156033e-18,0.584231729952922,5.57879294010069e-13,0.0840890435608342,0.347252539703658,0.40711898588094,2.03353945468141e-06,-0.626180392020707,3.46888943440683e-15
"665.2986069","665.2986069",1219765.655,"","","","blue",-0.0571503039972948,0.523340138469759,0.172713044459919,0.0521672791147169,-0.0479507129717756,0.592413196374999,0.219337464799165,0.0132263356776987,0.733375481420318,1.08129635934782e-22,-0.183892862811339,0.0384934883267996,0.364963375064857,2.45686742905541e-05,0.0798745852503275,0.372034899324756,0.637252739418516,7.96029805235373e-16,-0.64344758425231,3.40284181677374e-16,-0.369459603329834,1.91411519991752e-05,-0.52593246228168,2.15837367143574e-10,0.371584959653754,1.69885764250746e-05
"344.0044015","344.0044015",1292609.785,"C9H12N3O7P","None||None||None||2',3'-Cyclic CMP","None||None||None||C02354","blue",0.0571454876206034,0.523375203593864,-0.0500668269758265,0.576164079132534,0.189987471981205,0.0324027641652565,-0.327909743457483,0.00016760411268123,-0.470091269499822,2.45863624108096e-08,0.00430575746307529,0.961681277905096,-0.340021232629007,9.18578790014229e-05,-0.342681993607415,8.02201133822638e-05,-0.646144849273545,2.33607037147316e-16,0.704184344047421,2.57114926496321e-20,0.347103539975717,6.38760160068711e-05,0.350331925210919,5.39703779292358e-05,-0.468158584920649,2.85416764000263e-08
"112.0502533","112.0502533",61172074.35,"C4H5N3O","Cytosine","C00380","blue",0.0568378160317608,0.525617639697831,0.0320877875699092,0.72024762685704,0.085725475291119,0.337916262069745,-0.510472204064924,8.73080613854066e-10,-0.499667945999757,2.22605580367747e-09,-0.0952526586826315,0.28676115559951,-0.335194627598029,0.000117082441809368,-0.212667660311951,0.0163738824117021,-0.602215139515379,6.92013351820067e-14,0.817331434254495,1.01661680611256e-31,0.610473667199259,2.53818214987225e-14,0.517490257984475,4.66996606289202e-10,-0.393542403889096,4.71145768584869e-06
"271.1761527","271.1761527",19853564.09,"","","","blue",-0.0568045953228458,0.525860055829989,-0.277917432031724,0.00155847907310993,0.364394663208815,2.5350107138336e-05,-0.244322078066775,0.00563619048164734,-0.444535054917437,1.6437029356964e-07,-0.16352158119808,0.066215905273076,-0.378293167588111,1.15937525263501e-05,0.054261179724832,0.544585806794941,-0.266066247336825,0.00249900777817974,0.657615964118773,4.51964257879302e-17,0.438959537564595,2.43807310183328e-07,0.368508145548361,2.01857369369721e-05,-0.206146864283677,0.020060166718104
"335.6794978","335.6794978",478721.17,"","","","blue",-0.0567450819243587,0.52629447452319,-0.204447290913577,0.0211311399536639,0.455444237369317,7.44448224915253e-08,0.0238431768302157,0.790177553119494,-0.393466299723815,4.73320974448168e-06,-0.372018754722403,1.65781983262352e-05,-0.439144307536705,2.40669643004466e-07,-0.262323419384303,0.00288847689032882,-0.397029189550998,3.81038758771269e-06,0.556204218278533,1.130218588415e-11,0.227004592953762,0.0102726167332183,0.143564256499392,0.107344750283588,-0.365259393418994,2.41709471517779e-05
"378.5188932","378.5188932",626975.275,"","","","blue",-0.0565741164881345,0.527543445391617,-0.348915713573614,5.81241532449163e-05,0.453029956850834,8.89200246330506e-08,-0.214658447589846,0.0153725815378758,-0.523074658752052,2.80946347582286e-10,-0.105621397209644,0.237272035592224,-0.572738665063806,1.98288531162552e-12,-0.250059753775673,0.00457744194617151,-0.570079080438161,2.6407375688375e-12,0.815850285415282,1.60323603377144e-31,0.404318467442218,2.42573833220422e-06,0.40728248736318,2.01260951695472e-06,-0.440924465603013,2.12350179256124e-07
"262.074473","262.074473",780730.54,"","None||None||None||None||None||None","None||None||None||None||None||None","blue",0.0560970309207987,0.531036625968689,-0.144210900805125,0.105754691497748,0.0378893384664489,0.672352712079145,-0.553097049491963,1.55099049023003e-11,-0.648620587918048,1.64854476446144e-16,0.43778302893321,2.64720804264872e-07,-0.515115009365828,5.78064166245886e-10,-0.24087781466177,0.00637187524743678,-0.747535951219854,5.82677698081006e-24,0.877763306491285,9.13858015057918e-42,0.494877967625462,3.33632580775725e-09,0.693935221460201,1.5033981314446e-19,-0.378707543184027,1.13201835082815e-05
"353.6819194","353.6819194",282098.92,"","","","blue",-0.0554969226962262,0.535446968418485,-0.548255676778002,2.52329311952006e-11,0.650038124232676,1.34831552002131e-16,0.00448992711215968,0.960043602272033,-0.459165298080085,5.64584612239406e-08,-0.23556064472828,0.00767570267905045,-0.680391092320882,1.3893244953655e-18,-0.0630175090621239,0.481526477767285,-0.51647268255214,5.11797731856487e-10,0.659657676191507,3.34865258658569e-17,0.259381681204836,0.00323212069471257,0.350373320339247,5.38532511994989e-05,-0.641200435758927,4.64193666582291e-16
"156.1743183","156.1743183",3167856.325,"","None||None||None||None||None||None","None||None||None||None||None||None","blue",-0.0551473424323117,0.538024497765442,0.365440754962916,2.39302695510904e-05,-0.371010166114674,1.75470854179915e-05,0.222533130112273,0.0119153976544558,0.668441361524315,8.97164764627873e-18,-0.203084025689687,0.0220254141164604,0.660039603450356,3.16516224727397e-17,0.302118601060573,0.000556297973939513,0.802389641613694,8.41411590947395e-30,-0.812077035455357,5.02403543983713e-31,-0.286120275647394,0.00111026474931417,-0.519013559073938,4.06921444445567e-10,0.658536782485974,3.94905310495715e-17
"120.9561455","120.9561455",7928141.2,"H2O4S||H2O4S||H2O4S","Sulfate||Sulfate||Sulfate||None||None||None","C00059||C00059||C00059||None||None||None","blue",-0.0550311528796074,0.538882548208237,0.25606304525116,0.00366362204177967,-0.215287229432471,0.0150675933685968,0.28426314285221,0.00119993257260013,0.736366972391019,5.92603583503131e-23,-0.18969321576155,0.0326768584522175,0.406396262178614,2.12855497761662e-06,0.117234630797128,0.189305745253611,0.497489497295709,2.67789619274723e-09,-0.765178480474986,1.15311456356246e-25,-0.430124868993357,4.48921775425962e-07,-0.53006908069479,1.46721961703201e-10,0.274662193074558,0.00177798661248991
"334.6714374","334.6714374",3333166.65,"","None||None||None||None","None||None||None||None","blue",-0.0544770204560151,0.542984071306657,-0.286258562746077,0.00110383912539423,0.256485461122376,0.00360596499981047,-0.194628018729096,0.0283309726893279,-0.453135435249454,8.8234964539765e-08,-0.258001074544443,0.00340574373044054,-0.427362071721904,5.41439741525376e-07,0.0604427303649442,0.499651814562615,-0.407733743015128,1.95589940622177e-06,0.686172157585464,5.45766321899642e-19,0.577228921822373,1.21526641157827e-12,0.481602315840523,9.91791254792025e-09,-0.361052630883203,3.04348881743939e-05
"508.120236","508.120236",1308262.925,"","None||None||None||None","None||None||None||None","blue",0.0543319850734383,0.544060110864342,-0.293052807638719,0.000826971244233383,0.116190542722317,0.193304618479895,-0.2334074530291,0.00826756181914893,-0.623186541370185,5.11322741211275e-15,0.109656566285362,0.219727530604128,-0.687415723437599,4.45128347181302e-19,-0.242364368364341,0.00604447899852014,-0.860287644787241,2.20146684892624e-38,0.865163151427699,2.80037137515581e-39,0.567550042098233,3.45952934745197e-12,0.717527959930663,2.29650319162543e-21,-0.601710053513307,7.351048825294e-14
"223.6338365","223.6338365",2661528.85,"","","","blue",-0.053780120035929,0.548164033283512,-0.495174794731422,3.25429649289683e-09,0.430131989785654,4.48704052199167e-07,0.0940898192538127,0.29271206140733,-0.452522469722686,9.22877764111788e-08,-0.0971625592946181,0.277163389922641,-0.611898048418548,2.12867765979509e-14,-0.103188095768261,0.248312561937443,-0.495169697469507,3.2556886303464e-09,0.636788984427879,8.47664000017656e-16,0.343791237363376,7.57878050770304e-05,0.418671318508452,9.65782200649191e-07,-0.555843221499384,1.17274658965222e-11
"483.2089371","483.2089371",3971576.995,"","","","blue",-0.0537029884597691,0.548738820409756,-0.203804295281168,0.0215489610872557,0.381027697351761,9.89750210811338e-06,-0.218996041535816,0.0133735796609323,-0.40535250855801,2.27323738937511e-06,-0.294714633951842,0.000769740693746344,-0.493448338096157,3.76006733325069e-09,-0.261820633807831,0.00294476908015457,-0.420059964616324,8.81436293957341e-07,0.791352032497623,1.7354915883712e-28,0.490590017514083,4.76763944614616e-09,0.344028787815181,7.48688360036942e-05,-0.381340227011132,9.71929394586771e-06
"236.1308542","236.1308542",8291859.8,"","None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None","blue",-0.0532088315873435,0.552428252465469,0.385895926274617,7.44197423739226e-06,-0.374677833384691,1.42596124480299e-05,0.198019584168199,0.0256381052052416,0.650152867654896,1.32649006271587e-16,-0.172684348608513,0.0522069644355536,0.691465035270422,2.27589707082566e-19,0.289566381643203,0.000959911121162585,0.802841231866289,7.40404965698159e-30,-0.806992816411572,2.24932780708772e-30,-0.295594213689421,0.00074094173447469,-0.52707784126974,1.94060702689479e-10,0.672149381563321,5.07617666393577e-18
"185.128196","185.128196",930058.35,"C7H13NO2||C8H11N||C9H13NO2||C8H11N||C9H13NO2","(E)-4-(Trimethylammonio)but-2-enoate||Phenethylamine||3-Methoxytyramine||2,6-Dimethylaniline||1-(3-Pyridinyl)-1,4-butanediol","C04114||C05332||C05587||C11004||C19582","blue",-0.0528088189957569,0.555423573617996,-0.0330238538379925,0.712440200826262,0.0590827114762349,0.509368195384495,0.452530957828595,9.22304583431565e-08,0.51879546913733,4.15040702532737e-10,-0.0836133207905332,0.349996796490839,0.388595841290316,6.34092868179722e-06,0.334474366382548,0.00012135806247032,0.612847717656086,1.89212575706246e-14,-0.82915103483924,2.2977976851386e-33,-0.653903983419574,7.75029745477692e-17,-0.559510178701155,8.04182913887987e-12,0.345266581162929,7.02465193810517e-05
"178.1559221","178.1559221",1191918.2,"","None||None||None||None||None||None","None||None||None||None||None||None","blue",-0.0527959181729466,0.555520306134564,0.405339407343915,2.27511137790369e-06,-0.315997339417011,0.00029564279372642,0.169977011433933,0.0560648685102308,0.682488522642882,9.92324552201288e-19,-0.243408636956847,0.00582353001825849,0.745672559019051,8.65225168651607e-24,0.265261261754707,0.00257852216797341,0.868556884923365,6.35290264347354e-40,-0.800207306620916,1.55380388244173e-29,-0.305894540948854,0.000469827101230903,-0.606942985529938,3.9110129046805e-14,0.720178218108265,1.39795437691019e-21
"214.1184384","214.1184384",2106958.1,"","None||None||None||None||None||None","None||None||None||None||None||None","blue",-0.0525921937094262,0.557048942698769,-0.339423299137056,9.46813963768779e-05,0.455592779577334,7.36321215339116e-08,0.0277376575074237,0.756898295952405,-0.283933660561464,0.00121651456821822,-0.56712012377462,3.62123647679357e-12,-0.442980938158907,1.83593697880385e-07,0.106307740642142,0.234220847720314,-0.205700958243661,0.0203365211342877,0.534000573606875,1.0117293455665e-10,0.404301481756656,2.42832257353437e-06,0.25061496749871,0.0044850963821193,-0.342821572055504,7.96493677563275e-05
"331.6664948","331.6664948",4805999.37,"","","","blue",-0.0525781292152994,0.557154549597823,-0.17565948328991,0.0482231242833249,0.159088566938764,0.0740172902572508,-0.165954713607198,0.062226964108859,-0.315543744723004,0.000301962388956083,-0.401769891042658,2.8440928177044e-06,-0.445882043179012,1.49278416400201e-07,0.0108794552730582,0.90337692865532,-0.346633335651947,6.54531239028642e-05,0.689661809757304,3.07238505207695e-19,0.681420640681071,1.17819210441448e-18,0.474017689398709,1.810660617556e-08,-0.370741707687107,1.78138177148607e-05
"665.2986229","665.2986229",2744480.935,"","","","blue",-0.0523365601214456,0.558969935890871,0.228898645021118,0.00963911055992939,-0.170701921534441,0.0550095850296901,0.218180094764722,0.0137312799071248,0.740045310633149,2.79715070372721e-23,-0.12270439639383,0.169337587986502,0.433307206348452,3.61022885416776e-07,0.118910154717451,0.183014919994896,0.646622277155767,2.18474484971832e-16,-0.680951645710587,1.27017315756907e-18,-0.35103392414893,5.20159832809324e-05,-0.499500404821763,2.25802392888926e-09,0.418658148075782,9.66617751302361e-07
"359.6848846","359.6848846",1457304.74,"","","","blue",-0.0522740601915339,0.55944008311243,-0.377048814775899,1.24532187344633e-05,0.550409845575237,2.03395702199335e-11,-0.0581271231762575,0.51625320925565,-0.385331728762314,7.69381055655173e-06,-0.30058525529072,0.0005954184121975,-0.525084152424973,2.33466751008048e-10,-0.081777444260954,0.360714218919231,-0.306534531565001,0.000456462568766124,0.675011147166788,3.25233861460403e-18,0.312819781472788,0.000342617657748969,0.259356104607149,0.00323526334658288,-0.405575698208914,2.24153655584843e-06
"446.1522693","446.1522693",8900894.145,"","","","blue",0.0518313300125745,0.562775877098042,-0.115495063386185,0.196002111700903,0.00933424261955514,0.917047323632361,-0.476958921890586,1.43620248948834e-08,-0.573085389480397,1.90982639866523e-12,0.293398696631153,0.000814747548730205,-0.552739489061163,1.60818205976056e-11,-0.372523586536811,1.61123717705415e-05,-0.795061185598716,6.40788813555941e-29,0.901283077779282,3.06808906820563e-47,0.624165337022532,4.50613290861544e-15,0.69042261502577,2.70773655521593e-19,-0.480582839285664,1.07628874900496e-08
"651.0958892","651.0958892",6994604.3,"","","","blue",-0.0516838587811114,0.563889115277671,-0.107904585755912,0.227228534623049,0.365559252555349,2.37742347693038e-05,-0.192797682440569,0.0298817413783742,-0.209042574002426,0.0183431081345045,-0.413347342190979,1.3658610461311e-06,-0.328511201971832,0.000162767933227034,-0.244773572950966,0.00554559128232615,-0.286699287188323,0.00108358649919053,0.636085241849636,9.32297285079414e-16,0.441385501292895,2.05551806874319e-07,0.184743650809115,0.0375894496997951,-0.366691802065754,2.23304080531625e-05
"253.1572697","253.1572697",1401244.21,"","None||None||None||None||None||None","None||None||None||None||None||None","blue",-0.0513383799758923,0.566501178565907,0.436798418276422,2.83528238762713e-07,-0.355883078563907,4.022070252766e-05,0.162159217652799,0.0685387716618475,0.667656895691444,1.01098573446766e-17,-0.206659310906841,0.0197465775991815,0.753932635676881,1.46018345446548e-24,0.237522001101916,0.00716955132196356,0.848749937795675,2.15465404223277e-36,-0.798960085342464,2.19868677175103e-29,-0.300976857353899,0.000585193842143511,-0.593172587578769,2.00867999614603e-13,0.722175970916723,9.57961781341167e-22
"251.0967044","251.0967044",352930.91,"","","","blue",0.0509867488300991,0.569165631116146,-0.0502990577554784,0.574393566397473,-0.174790437584613,0.0493598344845207,-0.492873744157088,3.94456364260878e-09,-0.565722441749158,4.1991342358367e-12,0.602162491720902,6.9638791247457e-14,-0.439112933814082,2.41199685033672e-07,-0.239697787528057,0.00664288896450732,-0.689110964492854,3.36587186633775e-19,0.656935223034038,4.99232499866803e-17,0.372779792205107,1.58807033221555e-05,0.673290747667073,4.25289470879959e-18,-0.238997094387769,0.00680861667447165
"187.0580511","187.0580511",813963.37,"C6H12O5||C6H12O5||C6H12O5||C6H12O5||C6H12O5||C6H12O5||C5H10O3","L-Rhamnose||L-Rhamnulose||6-Deoxy-L-galactose||D-Rhamnose||L-Fuculose||L-Rhamnofuranose||3-Hydroxyisovalerate||None","C00507||C00861||C01019||C01684||C01721||C02431||C20827||None","blue",0.050362864416722,0.573907554400753,-0.159091319455131,0.0740122255135582,-0.0985945431931403,0.270110730265658,-0.441349443035609,2.06075936789409e-07,-0.654326453848686,7.29166643131406e-17,0.627334818985623,2.98352279965872e-15,-0.509159246853413,9.79965495520039e-10,-0.170788536448486,0.0548845973216189,-0.721141448416414,1.16554104451404e-21,0.70858372576029,1.17699871335208e-20,0.349598719797294,5.60848931567857e-05,0.71184019915644,6.53888817887999e-21,-0.329674763110469,0.000153778123575204
"166.0721448","166.0721448",4774099.805,"C4H7NO4||C4H7NO4","L-Aspartate||D-Aspartate||None","C00049||C00402||None","blue",0.0500908093770881,0.575981121067113,-0.1211474065007,0.174855569978802,-0.0546994371694518,0.541335965030523,-0.428786576951042,4.91678063532023e-07,-0.67904095875411,1.72282778694171e-18,0.315978464954543,0.000295903298328178,-0.549230382248702,2.2892171581013e-11,-0.265958480883034,0.00250952259778,-0.817198521524139,1.05921436016766e-31,0.887442260089615,7.18825698184391e-44,0.62762632923272,2.87181437421461e-15,0.779341684982105,3.82325376550157e-27,-0.373542735197138,1.52092670580107e-05
"297.1343532","297.1343532",543127.575,"","","","blue",0.0496510931221626,0.579339946391414,-0.117280065385416,0.189133108233656,0.0194568619896311,0.828114620884443,-0.55736716085511,1.00312086848243e-11,-0.658436781672497,4.00744933784659e-17,0.394049487538818,4.56892005972679e-06,-0.544268933558418,3.74537256908734e-11,-0.228133285078428,0.00989083565188005,-0.766526851366466,8.42450501448651e-26,0.921822030918569,2.73661563431749e-53,0.590481110134145,2.74089000132292e-13,0.751309091949168,2.5889097663753e-24,-0.358227350723048,3.54651946234683e-05
"303.6370707","303.6370707",742166.15,"","","","blue",-0.0496069268837437,0.579677816815497,-0.268689696248952,0.00225501155180567,-0.04804146573111,0.591712084097861,-0.0829449088513371,0.353875499564897,-0.328292576289334,0.000164510641690109,-0.307769643023966,0.000431656141762548,-0.506666201563014,1.2186091752453e-09,0.16449723929082,0.0645920815717937,-0.354528629451179,4.32343119803947e-05,0.624514272296067,4.3071401103993e-15,0.76296009121388,1.92393283631121e-25,0.649604222873247,1.43405412393349e-16,-0.374702714572372,1.42394357397333e-05
"420.2087597","420.2087597",3880173.15,"","","","blue",-0.0495900368478161,0.579807049226895,-0.354223302466665,4.39422734209476e-05,0.178027181372898,0.045235946589659,-0.218214364429354,0.0137160902724218,-0.603318408856852,6.06245351438733e-14,-0.00302648778338798,0.973060851092376,-0.669542086574868,7.58265319727651e-18,-0.035945816093953,0.688263149791146,-0.682831499090397,9.38942605233831e-19,0.869069568198032,5.05929442725405e-40,0.648929875919565,1.57793955197285e-16,0.731842222599691,1.46707414396365e-22,-0.548247591106727,2.52532846450878e-11
