"","comp 1","comp 2","comp 3","comp 4","comp 5"
"276.4921648",0,0,0,0,0
"276.624341",0,0,0,0,0
"276.6785062",0,0,0,0,0
"277.0634793",0,0,0,0,0
"277.0954414",0,0,0,0,0
"277.10766",0,0,0,0,-0.25126
"277.1181799",0,0,0,0,0
"277.127928",0,0,0,0,0
"277.1344132",0,0,0,0,0
"277.1346318",0,0,0,0,0
"277.1391552",0,0,0,0,0
"277.1842093",0,0,0,0,0
"277.1887538",0,0,0,0,0
"277.2481624",0,0,0,0,0
"277.6190457",0,0,0,0,0
"277.6322174",0,0,0,0,0
"277.6461499",0,0,0,0,0
"277.6905836",0,0,0,0,0
"278.1020411",0,0,0,0,0
"278.1170034",0,0,0,0,0
"278.1171319",0,0,0,0,0
"278.1311694",0,0,0,0,0
"278.1531961",0,0,0,0,0
"278.2321182",0,0,0,0,0
"278.5723129",0,0,0,0,0
"278.5981667",0,0,0,0,0
"278.6218624",0,0,0,0,0
"278.8473646",0,0,0,0.56711,0
"278.9339239",0,0,0,0,0
"279.0569548",0,0,0,0,0
"279.0926266",0,0,0,0,0
"279.0998646",0,0,0,0,0
"279.1007064",0,0,0,0,0
"279.1009141",0,0,0,0,0
"279.1010455",0,0,0,0,0
"279.1010557",0,0,0,0,0
"279.1257972",0,0,0,0,0
"279.1339693",0,0,0,0,0
"279.1341366",0,0,0,0,0
"279.6149251",0,0,0,0,0
"279.6494287",0,0,0.081957,0,0
"279.6549831",0,0,0,0,-0.099261
"279.6657891",0,0,0,0,0
"279.6711851",0,0,0,0,0
"280.0903922",0,0,0,0,0
"280.0922199",0,0,0,0,0
"280.0946596",0,0,0,0,0
"280.104454",0,0,0,0,0
"280.1045343",0,0,0,0,0
"280.1294025",0,0,0,0,0
"280.211769",0,0,0,0,0
"280.6446431",0,0,0,0,0
"280.655553",0,0,0,0,0
"281.0228077",0,0,0,0,0
"281.0534954",0,0,0,0,0
"281.0743107",0,0,0,0,0
"281.0745046",0,0,0,0,0
"281.0804329",0,0,0,0,0
"281.0813111",0,0,0,0,0
"281.0956688",0,0,0,0,0
"281.096712",0,0,0,0,0
"281.0967729",0,0,0,0,0
"281.0988118",0,0,0,0,0
"281.0991427",0,0,0,0,0
"281.0992522",0,0,0,0,0
"281.1131094",0,0,0,0,0
"281.1133584",0,0,0,0,0
"281.1323431",0,0,0,0,0
"281.1406781",0,0,0,0,0
"281.1473409",0,0,0,0,0
"281.1758551",0,0,0,0,0
"281.5103181",0,0,0,0,0
"281.6343997",0,0,0,0,0
"281.823895",0,0,0,0,0
"282.040868",0,0,0,0,0
"282.0656032",0,0,0,0,0
"282.0819984",0,0,0,0,0
"282.1125068",0,0,0,0,0
"282.116433",0,0,0,0,0
"282.1166548",0,0,0,0,0
"282.1195854",0,0,0,0,0
"282.1551731",0,0,0,0,0
"282.1580773",0,0,0,0,0
"282.4923784",0,0,0,0,0
"282.6568653",0,0,0,0,0
"282.9889944",0,0,0,0,0
"283.0323164",0,0,0,0,0
"283.074439",0,0,0,0,0
"283.0869421",0,0,0,0,0
"283.0912365",0,0,0,0,0
"283.0944927",0,0,0,0,0
"283.0964706",0,0,0,0,0
"283.122927",0,0,0,0,0
"283.1262293",0,0,0,0,0
"283.1264512",0,0,0,0,0
"283.1286368",0,0,0,0,0
"283.1289891",0,0,0,0,0
"283.1847974",0,0,0,0.005679,0
"283.5192147",0,0,0,0,0
"284.0024509",0,0,0,0,0
"284.077894",0,0,0,0,0
"284.0812988",0,0,0,0,0
"284.0988995",0,0,0,0,0
"284.0999318",0,0,0,0,0
"284.1105125",0,0,0,0,0
"284.1164789",0,0,0,0,0
"284.121956",0,0,0,0,0
"284.1324115",0,0,0,0,0
"284.1439397",0,0,0,0,0
"284.1604486",0,0,0,0,0
"284.1605548",0,0,0,0,0
"284.2192061",0,0,0,0,0
"284.8480807",0,0,0,0,0
"285.0279288",0,0,0,0,0
"285.0831122",0,0,0,0,0
"285.1019969",0,0,0,0,0
"285.1124692",0,0,0,0,0
"285.1191422",0,0,0,0,0
"285.1373036",0,0,0,0,0
"285.15544",0,0,0,0,0
"285.1737593",0,0,0,0,0
"285.1782642",0,0,0,0,0
"285.1917703",0,0,0,0,0
"285.6253089",0,0,0,0,0
"285.6571633",0,0,0,0,0
"285.7020272",0,0,0,0,0
"285.8355408",0,0,0,0,0
"285.8478824",0,0,0,0,0
"285.9679582",0,0,0,0,0
"286.0863841",0,0,0,0,0
"286.1035428",0,0,0,0,0
"286.1159107",0,0,0,0,0
"286.1166523",0,0,0,0,0
"286.1359795",0,0,0,0,0
"286.1758264",0,0,0,0,0
"286.1759267",0,0,0,0,0
"286.1762272",0,0,0,0,0
"286.1762579",0,0,0,0,0
"286.4713877",0,0,0,0,0
"286.5076391",0,0,0,0,0
"286.6553021",0,0,0,0,0
"286.8058006",0,0,0,0,0
"286.8419373",0,0,0,0,0
"287.0142881",0,0,0,0,0
"287.0186158",0,0,0,0,0
"287.0517491",0,0,0,0,0
"287.0704216",0,0,0,0,0
"287.0877185",0,0,0,0,0
"287.1068936",0,0,0,0,0
"287.1161432",0,0,0,0,0
"287.1170054",0,0,0,0,0
"287.1351463",0,0,0,0,0
"287.1544619",0,0,0,0,0
"287.179552",0,0,0,0,0
"287.5779208",0,0,0,0,0
"287.6365951",0,0,0,0,0
"287.6450935",0,0,0,0,0
"287.6634134",0,0,0,0,0
"287.9390693",0,0,0,0,0
"288.1025899",0,0,0,0,0
"288.1376981",0,0,0,0,0
"288.1553773",0,0,0,0,0
"288.1554892",0,0,0,0,0
"288.1734162",0,0,0,0,0
"288.1915594",0,0,0,0,0
"288.1917342",0,0,0,0,0
"288.1917924",0,0,0,0,0
"288.6244363",0,0,0,0,0
"288.6530023",0,0,0,0,0
"288.6572822",0,0,0,0,0
"288.6603765",0,0,0,0,0
"288.847893",0,0,0,0,0
"289.0243463",0,0,0,0,0
"289.0490399",0,0,0,0,0
"289.1361161",0,0,0,0,0
"289.1449265",0,0,0,0,0
"289.1501208",0,0,0,0,0
"289.1505297",0,0,0,0,0
"289.1617836",0,0,0,0,0
"289.1632397",0,0,0,0,0
"289.1949935",0,0,0,0,0
"289.5917732",0,0,0,0,0
"289.6378149",0,0,0,0,0
"289.6502588",0,0,0,0,0
"289.6649373",0,0,0,0,0
"289.686228",0,0,0,0,0
"290.0860489",0,0,0,0,0
"290.0909174",0,0,0,0,0
"290.108859",0,0,0,0,0
"290.1346118",0,0,0,0,0
"290.1348681",0,0,0,0,0
"290.1351706",0,0,0,-0.0075746,0
"290.1457645",0,0,0,0,0
"290.187943",0,0,0,0,0
"290.4953531",0,0,0,0,0
"290.6234454",0,0,0,0,0
"290.8297416",0,0,0,0,0
"291.0490093",0,0,0,0,0
"291.069955",0,0,0,0,0
"291.074584",0,0,0,0,0
"291.0834161",0,0,0,0,0
"291.1120299",0,0,0,0,0
"291.1183642",0,0,0,0,0
"291.1185727",0,0,0,0,0
"291.1187288",0,0,0,0,0
"291.1297933",0,0,0,0,0
"291.1379665",0,0,0,0,0
"291.1490005",0,0,0,0,0
"291.2636454",0,0,0,0,0
"291.6351408",0,0,0,0,0
"291.6385788",0,0,0,0,0
"291.6475692",0,0,0,0,0
"291.651743",0,0,0,0,0
"291.6656099",0,0,0,0,0
"292.0733662",0,0,0,0,0
"292.1138082",0,0,0,0,0
"292.1184222",0,0,0,0,0
"292.1221252",0,0,0,0,0
"292.1291097",0,0,0,0,0
"292.1293058",0,0,0,0,0
"292.1324153",0,0,0,0,0
"292.1324404",0,0,0,0,0
"292.1502627",0,0,0,0,0
"292.2115108",0,0,0,0,0
"292.2118493",0,0,0,0,0
"292.2745719",0,0,0,0,0
"292.6333344",0,0,0,0,0
"292.9073793",0,0,0,0,0
"293.0579439",0,0,0,0,0
"293.0716857",0,0,0,0,0
"293.1129761",0,0,0,0,0
"293.113051",0,0,0,0,0
"293.1325736",0,0,0,0,0
"293.1712023",0,0,0,0,0
"293.1818097",0,0,0,0,0
"293.2015099",0,0,0,0,0
"293.2151557",0,0,0,0,0
"293.6996013",0,0,0,0,0
"294.044187",0,0,0,0,0
"294.0613566",0,0,0,0,0
"294.0969405",0,0,0,0,0
"294.1166846",0,0,0,0,0
"294.117614",0,0,0,0,0
"294.1186672",0,0,0,0,0
"294.1294885",0,0,0,0,0
"294.14494",0,0,0,0,0
"294.1543587",0,0,0,0,0
"294.1701869",0,0,0,0,0
"294.1791679",0,0,0,0,0
"294.5360622",0,0,0,0,0
"294.6585682",0,0,0,0,0
"294.6717788",0,0,0,0,0
"294.8678139",0,0,0,0,0
"294.9394749",0,0,0,0,0
"295.0378476",0,0,0,0,0
"295.0549452",0,0,0,0,0
"295.0584014",0,0,0,0,0
"295.0739553",0,0,0,0,0
"295.0945361",0,0,0,0,0
"295.0958126",0,0,0,0,0
"295.0959105",0,0,0,0,0
"295.1221678",0,0,0,0,0
"295.128807",0,0,0,0,0
"295.1289306",0,0,0,0,0
"295.1651917",0,0,0,0,0
"295.5753314",0,0,0,0,0
"296.0662465",0,0,0,0,0
"296.0979202",0,0,0,0,0
"296.1162544",0,0,0,0,0
"296.1242139",0,0,0,0,0
"296.1242583",0,0,0,0,0
"296.1242954",0,0,0,0,0
"296.1320673",0,0,0,0,0
"296.1323686",0,0,0,0,0
"296.1438041",0,0,0,0,0
"296.1685692",0,0,0,0,0
"296.1686106",0,0,0,0,0
"296.1931455",0,0,0,0,0
"296.5067533",0,0,0,0,0
"296.6454846",0,0,0,0,0
"296.8646611",0,0,0,0,0
"297.0739439",0,0,0,0,0
"297.0879923",0,0,0,0,0
"297.0902776",0,0,0,0,0
"297.1079983",0,0,0,0,0
"297.1082392",0,0,0,0,0
"297.1102026",0,0,0,0,0
"297.1265182",0,0,0,0,0
"297.1275335",0,0,0,0,0
"297.1343481",0,0,0,0,0
"297.1343532",0,0,0,0,0
"297.9680375",0,0,0,0,0
"298.0773813",0,0,0,0,-0.21071
"298.0774027",0,0,0,0,-0.29251
"298.089555",0,0,0,0,0
"298.0968596",0,0,0,0,0
"298.1116425",0,0,0,0,0
"298.1136036",0,0,0,0,0
"298.1300544",0,0,0,0,0
"298.1376349",0,0,0,0,0
"298.1621639",0,0,0,0,0
"298.816316",0,0,0,0,0
"299.0403396",0,0,0,0,0
"299.0697784",0,0,0,0,0
"299.0697968",0,0,0,0,0
"299.0895456",0,0,0,0,0
"299.0919553",0,0,0,0,0
"299.1004805",0,0,0,0,0
"299.1092796",0,0,0,0,0
"299.1096411",0,0,0,0,0
"299.1350404",0,0,0,0,0
"299.1476578",0,0,0,0,0
"299.1519902",0,0,0,0,0
"299.1611566",0,0,0,0,0
"299.1712201",0,0,0,0,0
"299.2073484",0,0,0,0,0
"299.6630485",0,0,0,0,0
"299.6746736",0,0,0,0,0
"299.7090041",0,0,0,0,0
"300.09253",0,0,0,0,0
"300.0929868",0,0,0,0,0
"300.1207135",0,0,0,0,0
"300.1291207",0,0,0,0,0
"300.1910768",0,0,0,0,0
"300.6349697",0,0,0,-0.054352,0
"300.6929686",0,0,0,0,0
"300.8638307",0,0,0,0,0
"300.88461",0,0,0,0,0
"301.0373526",0,0,0,0,0
"301.0734461",0,0,0,0,0
"301.0828754",0,0,0,0,0
"301.1075594",0,0,0,0,0
"301.1142832",0,0,0,0,0
"301.1241587",0,0,0,0,0
"301.1506972",0,0,0,0,0
"301.1615887",0,0,0,0,0
"301.1675186",0,0,0,0,0
"301.1869305",0,0,0,0,0
"301.1910673",0,0,0,0,0
"301.6339",0,0,0,0,0
"301.6609883",0,0,0,0,0
"301.6786929",0,0,0,0,0
"301.6921179",0,0,0,0,0
"302.0365572",0,0,0,0,0
"302.0817663",0,0,0,0,0
"302.0983933",0,0,0,0,0
"302.13455",0,0,0,0,0
"302.1354928",0,0,0,0,0
"302.1404432",0,0,0,0,0
"302.1500286",0,0,0,0,0
"302.2071597",0,0,0,0,0
"302.2110116",0,0,0,0,0
"302.2438599",0,0,0,0,0
"302.6504884",0,0,0,0,0
"303.0398878",0,0,0,0,0
"303.1231524",0,0,0,0,0
"303.1483758",0,0,0,0,0
"303.1663793",0,0,0,0,0
"303.1995803",0,0,0,0,0
"303.6370707",0,0,0,0,0
"303.6495476",0,0,0,0,0
"303.9371174",0,0,0,0,0
"304.0564056",0,0,0,0,0
"304.0702654",0,0,0,0,0
"304.0885416",0,0,0,0,0
"304.150184",0,0,0,0,0
"304.1504204",0,0,0,0,0
"304.1593501",0,0,0,0,0
"304.1614691",0,0,0,0,0
"304.1654165",0,0,0,0,0
"304.1862432",0,0,0,0,0
"304.1868062",0,0,0,0,0
"304.1869073",0,0,0,0,0
"304.6610217",0,0,0,0,0
"305.0576408",0,0,0,0,0
"305.0724984",0,0,0,0,0
"305.0725355",0,0,0,0,0
"305.0725641",0,0,0,0,-0.12739
"305.0785513",0,0,0,0,0
"305.1096884",0,0,0,0,0
"305.1456286",0,0,0,0,0
"305.1529183",0,0,0,0,0
"305.1650947",0,0,0,0,0
"305.1904847",0,0,0,0,0
"305.2036315",0,0,0,0,0
"305.6286647",0,0,0,0,0
"305.6544175",0,0,0,0,0
"305.6688887",0,0,0,0,0
"305.8308388",0,0,0,0,0
"306.0482999",0,0,0,0,0
"306.0804708",0,0,0,0,0
"306.0819046",0,0,0,0,0
"306.0936085",0,0,0,0,0
"306.1086211",0,0,0,0,0
"306.1119469",0,0,0,0,0
"306.1660459",0,0,0,0,0
"306.1791102",0,0,0,0.14267,0
"306.5064641",0,0,0,0,0
"306.670806",0,0,0,0,0
"307.0221156",0,0,0,0,0
"307.0324972",0,0,0,0,0
"307.0444043",0,0,0,0,0
"307.0480689",0,0,0,0,0
"307.0648707",0,0,0,0,0
"307.0831081",0,0,0,0,0
"307.0944634",0,0,0,0,0
"307.0956383",0,0,0,0,0
"307.1012816",0,0,0,0,0
"307.1135096",0,0,0,0,0
"307.1506615",0,0,0,0,0
"307.6523944",0,0,0,0,0
"307.6660745",0,0,0,0,0
"307.6788457",0,0,0,0,0
"307.6848531",0,0,0,0,0
"308.0359937",0,0,0,0,0
"308.06857",0,0,0,0,0
"308.0978135",0,0,0,0,0
"308.1064457",0,0,0,0,0
"308.1276033",0,0,0,0,0
"308.17645",0,0,0,0.09017,0
"308.1804263",0,0,0,0,0
"308.1807846",0,0,0,0,0
"308.5068504",0,0,0,0,0
"308.6012525",0,0,0,0,0
"308.6193116",0,0,0,0,0
"308.6743596",0,0,0,0,0
"308.6865827",0,0,0,0,0
"308.7050368",0,0,0,0,0
"309.0177284",0,0,0,0,-0.22895
"309.049109",0,0,0,0,0
"309.0673533",0,0,0,0,0
"309.0673666",0,0,0,0,0
"309.0901416",0,0,0,0,0
"309.1101319",0,0,0,0,0
"309.1662738",0,0,0,0,0
"309.1663848",0,0,0,0,0
"309.1786704",0,0,0,0,0
"309.5213921",0,0,0,0,0
"309.6581337",0,0,0,0,0
"309.6677877",0,0,0,0,0
"309.6985923",0,0,0,0,0
"309.7058838",0,0,0,0.13426,0
"310.0212841",0,0,0,0,0
"310.0373592",0,0,0,0,0
"310.1395003",0,0,0,0,0
"310.1395899",0,0,0,0,0
"310.1397204",0,0,0,0,0
"310.1610971",0,0,0,0,0
"310.175972",0,0,0,0,0
"310.1813631",0,0,0,0,0
"310.1938419",0,0,0,0,0
"310.2225806",0,0,0,0,0
"310.6956106",0,0,0,0,0
"310.8414534",0,0,0,0,0
"310.9134663",0,0,0,0,0
"311.0134003",0,0,0,0,-0.2005
"311.0683594",0,0,0,0,0
"311.0725663",0,0,0,0,0
"311.0816194",0,0,0,0,0
"311.0830377",0,0,0.058409,0,0
"311.1237657",0,0,0,0,0
"311.1238604",0,0,0,0,0
"311.1239944",0,0,0,0,0
"311.1846254",0,0,0,0,0
"311.6469175",0,0,0,0,0
"312.0346188",0,0,0,0,0
"312.1271094",0,0,0,0,0
"312.1271497",0,0,0,0,0
"312.1273977",0,0,0,0,0
"312.1303289",0,0,0,0,0
"312.1569347",0,0,0,0,0
"312.1652981",0,0,0,0,0
"312.1915772",0,0,0,0,0
"312.2161526",0,0,0,0,0
"312.526876",0,0,0,0,0
"312.6403157",0,0,0,0,0
"312.6889577",0,0,0,0,0
"312.7072835",0,0,0,0,0
"312.8611546",0,0,0,0,0
"313.0478003",0,0,0,0,0
"313.0478141",0,0,0,0,0
"313.0514469",0,0,0,0,0
"313.0564217",0,0,0,0,0
"313.0986009",0,0,0,0,0
"313.1007758",0,0,0,0,0
"313.1212842",0,0,0,0,0
"313.1391482",0,0,0,0,0
"313.1543341",0,0,0,0,0
"313.1755541",0,0,0,0,0
"313.1953939",0,0,0,0,0
"313.2090093",0,0,0,0,0
"313.2195921",0,0,0,0,0
"313.5066421",0,0,0,0,0
"313.6384125",0,0,0,0,0
"313.6484582",0,0,0,0,0
"313.6860567",0,0,0,0,0
"313.6968668",0,0,0,0,0
"313.8017837",0,0,0,0,0
"313.8234233",0,0,0,0,0
"314.0469465",0,0,0,0,0
"314.0535327",0,0,0,0,0
"314.1183558",0,0,0,0,0
"314.1272272",0,0,0,0,0
"314.1456414",0,0,0,0,0
"314.1531111",0,0,0,0,0
"314.1577319",0,0,0,0,0
"314.1705701",0,0,0,0,0
"314.1788964",0,0,0,0,0
"314.1877003",0,0,0,0,0
"314.2072042",0,0,0,0,0
"314.6760098",0,0,0,0,0
"314.833718",0,0,0,0,0
"315.017771",0,0,0,0,0
"315.0398618",0,0,0,0,0
"315.0567571",0,0,0,0,0
"315.0634251",0,0,0,0,0
"315.067176",0,0,0,0,0
"315.0950474",0,0,0,0,0
"315.1347219",0,0,0,0,0
"315.2025946",0,0,0,0,0
"315.2026782",0,0,0,0,0
"315.2636218",0,0,0,0,0
"315.6043379",0,0,0,0,0
"315.6762776",0,0,0,0,0
"315.6820611",0,0,0,0,0
"315.6822585",0,0,0,0,0
"316.0433997",0,0,0,0,0
"316.0521145",0,0,0,0,0
"316.1006594",0,0,0,0,0
"316.1060982",0,0,0,0,0
"316.1293062",0,0,0,0,0
"316.1413477",0,0,0,0,0
"316.1868119",0,0,0,0,0
"316.1923206",0,0,0,0,0
"316.2118227",0,0,0,0,0
"316.2228289",0,0,0,0,0
"316.6658536",0,0,0,0,0
"316.6661672",0,0,0,0,0
"316.6664337",0,0,0,0,0
"316.693815",0,0,0,0,0
"317.0368402",0,0,0,0,0
"317.0555635",0,0,0,0,0
"317.072146",0,0,0,0,0
"317.1104909",0,0,0,0,0
"317.1107534",0,0,0,0,0
"317.1108224",0,0,0,0,0
"317.1820327",0,0,0,0,0
"317.1931343",0,0,0,0,0
"317.1931767",0,0,0,0,0
"317.2019604",0,0,0,0,0
"317.2151129",0,0,0,0,0
"317.2263797",0,0,0,0,0
"317.5308544",0,0,0,0,0
"317.6450364",0,0,0,0,0
"317.674189",0,0,0,0,0
"317.7035961",0,0,0,0,0
"318.0538856",0,0,0,0,0
"318.1295737",0,0,0,0,0
"318.1407905",0,0,0,0,0
"318.1657033",0,0,0,0,0
"318.16598",0,0,0,0,0
"318.1662295",0,0,0,0,0
"318.1750964",0,0,0,0,0
"318.202181",0,0,0,0,0
"318.2172764",0,0,0,0,0
"318.2638399",0,0,0,0,0
"318.5100735",0,0,0,0,0
"318.5555767",0,0,0,0,0
"319.068966",0,0,0,0,0
"319.1058836",0,0,0,0,0
"319.1059868",0,0,0,0,0
"319.1248674",0,0,0,0,0
"319.1342155",0,0,0,0,0
"319.1397056",0,0,0,0,0
"319.1400596",0,0,0,0,0
"319.1400915",0,0,0,0,0
"319.1540714",0,0,0,0,0
"319.1611665",0,0,0,0,0
"319.1612463",0,0,0,0,0
"319.1614531",0,0,0,0,0
"319.2587968",0,0,0,0,0
"319.6358478",0,0,0,0,0
"319.8502937",0,0,0,0,0
"320.0609841",0,0,0,0,0
"320.0641402",0,0,0,0,0
"320.1241463",0,0,0,0,0
"320.1244748",0,0,0,0,0
"320.1405642",0,0,0,0,0
"320.1451049",0,0,0,0,0
"320.1451931",0,0,0,0,0
"320.1651834",0,0,0,0,0
"320.1818812",0,0,0,0,0
"320.2433295",0,0,0,0,0
"320.642236",0,0,0,0,0
"320.6618642",0,0,0,0.012841,0
"320.7046583",0,0,0,0,0
"320.8438723",0,0,0,0,0
"321.0685112",0,0,0,0,0
"321.0738929",0,0,0,0,0
"321.1108489",0,0,0,0,0
"321.1225347",0,0,0,0,0
"321.1404244",0,0,0,0,0
"321.162076",0,0,0,0,0
"321.1853169",0,0,0,0,0
"321.2205239",0,0,0,0,0
"321.2246354",0,0,0,0,0
"321.2469034",0,0,0,0,0
"321.6452236",0,0,0,0,0
"321.6639008",0,0,0,0,0
"321.6944779",0,0,0,0,0
"322.0773179",0,0,0,0,0
"322.0773735",0,0,0,0,0
"322.0976301",0,0,0,0,0
"322.1245272",0,0,0,0,0
"322.146883",0,0,0,0,0
"322.1559826",0,0,0,0,0
"322.160816",0,0,0,0,0
"322.1618272",0,0,0,0,0
"322.1618627",0,0,0,0,0
"322.6538582",0,0,0,0,0
"322.6570919",0,0,0,0,0
"322.663455",0,0,0,0,0
"322.6717375",0,0,0,0,0
"322.7116836",0,0,0,0,0
"323.0334545",0,0,0,0,0
"323.0387605",0,0,0,0,0
"323.0508939",0,0,0,0,0
"323.0683509",0,0,0,0,0
"323.0831679",0,0,0,0,0
"323.0895913",0,0,0,0,0
"323.0898045",0,0,0,0,0
"323.1999451",0,0,0,0,0
"323.6424863",0,0,0,0,0.15509
"323.6868503",0,0,0,0,0
"323.827097",0,0,0,0,0
"324.0590634",0,0,0,0,0
"324.0931597",0,0,0,0,0
"324.1221689",0,0,0,0,0
"324.1430404",0,0,0,0,0
"324.1553795",0,0,0,0,0
"324.1621819",0,0,0,0,0
"324.5695949",0,0,0,0,0
"324.6397673",0,0,0,0,0
"324.6400548",0,0,0,0,0
"324.6588972",0,0,0,0,0
"324.6637864",0,0,0,0.071877,0
"325.0431593",0,0,0,0,0
"325.0621511",0,0,0,0,0
"325.0627455",0,0,0,0,0
"325.0983204",0,0,0,0,0
"325.1030848",0,0,0,0,0
"325.105295",0,0,0,0,0
"325.1128865",0,0,0,0,0
"325.131524",0,0,0,0,0
"325.1414119",0,0,0,0,0
"325.1654193",0,0,0,0,0
"325.5141842",0,0,0,0,0
"325.6663617",0,0,0,0,0
"326.0150506",0,0,0,0,0
"326.0515719",0,0,0,0,0
"326.0519484",0,0,0,0,0
"326.1018293",0,0,0,0,0
"326.108625",0,0,0,0,0
"326.1421412",0,0,0,0,0
"326.143444",0,0,0,0,0
"326.1708622",0,0,0,0,0
"326.1824779",0,0,0,0,0
"326.2036709",0,0,0,0,0
"326.6614473",0,0,0,0,0
"326.668567",0,0,0,0,0
"326.7104933",0,0,0,0,0
"326.8874514",0,0,0,0,0
"327.0075593",0,0,0,0,0
"327.0373514",0,0,0,0,0
"327.077629",0,0,0,0,0
"327.1439346",0,0,0,0,0
"327.1663988",0,0,0,0,0
"327.1859677",0,0,0,0,0
"327.2120305",0,0,0.042703,0,0
"327.6585426",0,0,0,0,0
"327.6816902",0,0,0,0,0
"328.0793111",0,0,0,0,0
"328.0940486",0,0,0,0,0
"328.123916",0,0,0,0,0
"328.1397694",0,0,0,0,0
"328.1614454",0,0,0,0,0
"328.1740396",0,0,0,0,0
"328.1924002",0,0,0,0,0
"328.534405",0,0,0,0,0
"328.6755643",0,0,0,0,0
"328.6898663",0,0,0,0,0
"328.7203342",0,0,0,0,0
"329.0145963",0,0,0,0,0
"329.0291473",0,0,0,0,0
"329.0724842",0,0,0,0,0
"329.0780423",0,0,0,0,0
"329.1099631",0,0,0,0,0
"329.1220946",0,0,0,0,0
"329.1307833",0,0,0,0,0
"329.1495132",0,0,0,0,0
"329.1637836",0,0,0,0,0
"329.1822103",0,0,0,0,0
"329.1913317",0,0,0,0,0
"329.6922749",0,0,0,0,0
"329.7099328",0,0,0,0,0
"330.0179423",0,0,0,0,0
"330.0597271",0,0,0,0,0
"330.0599988",0,0,0,0,0
"330.152964",0,0,0,0,0
"330.1857566",0,0,0,0,0
"330.188371",0,0,0,0,0
"330.1899052",0,0,0,0,0
"330.2382535",0,0,0,0,0
"330.5614403",0,0,0,0,0
"330.6692472",0,0,0,0,0
"330.6765725",0,0,0,0,0
"330.6889412",0,0,0,0,0
"330.691588",0,0,0,0,0
"331.0447422",0,0,0,0,0
"331.0625316",0,0,0,0,0
"331.0633441",0,0,0,0,0
"331.1649899",0,0,0,0,0
"331.1780999",0,0,0,0,0
"331.1905403",0,0,0,0,0
"331.1973668",0,0,0,0,0
"331.1974472",0,0,0,0,0
"331.1975235",0,0,0,0,0
"331.2087093",0,0,0,0,0
"331.6664948",0,0,0,0,0
"331.6773117",0,0,0,0,0
"331.6920036",0,0,0,0,0
"332.0644562",0,0,0,0,0
"332.1404295",0,0,0,0,0
"332.1452985",0,0,0,0,0
"332.1456025",0,0,0,0,0
"332.1564554",0,0,0,0,0
"332.1684283",0,0,0,0,0
"332.1816679",0,0,0,0,0
"332.1926833",0,0,0,0,0
"332.2178612",0,0,0,0,0
"332.2432137",0,0,0,0,0
"332.5461581",0,0,0,0,0
"332.5619219",0,0,0,0,0
"332.6085056",0,0,0,0,0
"332.6325371",0,0,0,0,0
"332.6710065",0,0,0,0,0
"332.8661231",0,0,0,0,0
"332.9640858",0,0,0,0,0
"332.9978783",0,0,0,0,0
"333.0594511",0,0,0,0,0
"333.0636182",0,0,0,0,0
"333.1054389",0,0,0,0,0
"333.1556216",0,0,0,0,0
"333.1666522",0,0,0,0,0
"333.1766478",0,0,0,0,0
"333.1783933",0,0,0,0,0
"333.190011",0,0,0,0,0
"333.2130141",0,0,0,0,0
"333.2213248",0,0,0,0,0
"333.609061",0,0,0,0,0
"333.6450082",0,0,0,0,0
"333.6453099",0,0,0,0,0
"334.1396354",0,0,0,0,0
"334.1430578",0,0,0,0,0
"334.1469962",0,0,0,0,0
"334.1593867",0,0,0,0,0.12192
"334.1605666",0,0,0,0,0
"334.1607669",0,0,0,0,0
"334.1760919",0,0,0,0,0
"334.1793495",0,0,0,0,0
"334.1969732",0,0,0,0,0
"334.2587888",0,0,0,0,0
"334.6315537",0,0,0,0,0
"334.6591806",0,0,0,0,0
"334.6659424",0,0,0,0,0
"334.6714374",0,0,0,0,0
"334.7203973",0,0,0,0,0
"335.084117",0,0,0,0,0
"335.1371575",0,0,0,0,0
"335.1385973",0,0,0,0,0
"335.143274",0,0,0,0,0
"335.1560664",0,0,0,0,0
"335.1821674",0,0,0,0,0
"335.1998642",0,0,0,0.091631,0
"335.6509259",0,0,0,0,0
"335.6613512",0,0,0,0,0
"335.6794978",0,0,0,0,0
"336.0879156",0,0,0,0,0
"336.1224633",0,0,0,0,0
"336.1224943",0,0,0,0,0
"336.1375275",0,0,0,0,0
"336.1400957",0,0,0,0,0
"336.1555136",0,0,0,0,0
"336.1586581",0,0,0,0,0
"336.1856459",0,0,0,0,0
"336.4978789",0,0,0,0,0
"336.6710722",0,0,0,0,0
"336.6748658",0,0,0,0,0
"336.6749367",0,0,0,0,0
"336.8455481",0,0,0,0,0
"337.0624213",0,0,0,0,0
"337.0660608",0,0,0,0,0
"337.0676084",0,0,0,0,0
"337.0798106",0,0,0,0,0
"337.0987093",0,0,0,0,0
"337.1506941",0,0,0,0,0
"337.1727086",0,0,0,0,0
"337.1794589",0,0,0,0,0
"337.1850289",0,0,0,0,0
"337.4928597",0,0,0,0,0
"337.6739205",0,0,0,0,0
"337.6767072",0,0,0,0,0
"337.695337",0,0,0,0,0
"338.0745723",0,0,0,0,0
"338.0920955",0,0,0,0,0
"338.1382539",0,0,0,0,0
"338.1453974",0,0,0,0,0
"338.1872706",0,0,0,0,0
"338.2046287",0,0,0,0,0
"338.6489561",0,0,0,0,0
"338.7053217",0,0,0,0,0
